source,reference,prediction
"Eurostat, das statistische Amt der Europäischen Union, fährt dagegen weiterhin in dieser Methode fort und verkündete am Dienstag eine Quote von 9,8% in Frankreich für Oktober (die Überseedepartements eingeschlossen) gegenüber 9,9% im September.","On the other hand, Eurostat, the statistical agency of the Euroean Union, continues to do so and on Tuesday announced a rate of 9.8% for France (DOM included) in October after 9.9% in September.","Eurostat, the statistical office of the European Union, continues to use this method and announced on Tuesday a rate of 9.8% in France for October (including the overseas departments) compared to 9.9% in September."
"So wie sich die Leistungsfähigkeit der aktiven Schützen erhöht haben, haben sich auch die Mitgliederzahlen positiv entwickelt.","Just as the achievements of the active members has increased, so have the number of members.","Just as the effectiveness of the active shooters has increased, the membership numbers have also developed positively."
Die Zahl der Syphilis-Infektionen hat sich laut dem Robert-Koch-Institut von 1697 Erkrankungen im Jahr 2001 auf 3698 Erkrankungen im Jahr 2011 mehr als verdoppelt.,"According to the Robert Koch Institute, the number of syphilis infections has more than doubled from 1,697 cases in 2001, to 3,698 cases in 2011.","The number of syphilis infections, according to the Robert Koch Institute, increased from 1,697 cases in 2001 to 3,698 cases in 2011, more than doubling."
"Sie ist 8 Stunden von Zanesfield, Ohio, gefahren, um die Grabstätte von Marineinfranterie-Unteroffizier David Shane Spicer zu besuchen, der im Juli im Kampf fiel.","She drove eight hours from Zanesfield, Ohio to visit the gravesite of Marine Gunnery Sgt. David Shane Spicer who died in combat in July.","She drove 8 hours from Zanesfield, Ohio, to visit the grave site of Marine Infantry Sergeant David Shane Spicer, who fell in battle in July."
"Diese Demobilisierung wirkt sich negativ auf die Entwicklung aller intellektuellen Funktionen des Unternehmens aus, insbesondere auf diejenigen von F, was noch entscheidender ist, auf diejenigen der wirtschaftlichen Intelligenz.","Demobilisation gravely compromises the development of an organisation's strategic functions, notably in R, but even more so in competitive intelligence.","This demobilization has a negative impact on the development of all intellectual functions of the company, particularly those of F, which is even more critical, those of economic intelligence."
Jede dieser Wochenendkliniken bietet medizinische Versorgung in einer Reihe von Bereichen an.,Each of these weekend clinics provides a variety of medical care.,Each of these weekend clinics offers medical care in a range of areas.
"Die Leute, die Pseudonyme wie ""Juricola"", ""Valerius"", ""Belisarius"" und ""Portius"" benutzten, schrieben alle Briefe an Zeitungen, die Washingtons Entscheidungen niedermachten.","People using the pseudonyms ""Juricola,"" ""Valerius,"" ""Belisarius,"" and ""Portius"" all wrote letters to newspapers trashing Washington's decisions.","The people who used pseudonyms such as ""Juricola"", ""Valerius"", ""Belisarius"", and ""Portius"" all wrote letters to newspapers that criticized Washington's decisions. The people who used pseudonyms such as ""Juricola"", ""Valerius"", ""Belisarius"", and ""Portius"" all wrote letters to newspapers that criticized Washington's decisions."
"Er kann nicht fassen, dass alles geschah, weil sie ihm nicht erzählt hatte, dass sie alleinerziehende Mutter sei.",He does not want to think that everything has happened for not having told him that she was a single mother.,He can't believe that everything happened because she didn't tell him that she was a single parent.
"Aber er sei auch von hoher Bedeutung ""für ein Land, von dem wir nur durch zwei Staaten getrennt sind"", sagte sie.","However, it was also of great importance ""for a country from which we are separated by only two nations,"" she said.","But he is also of high significance ""for a country that we are only separated from by two states"", she said."
"Sie produzierten mit 3,4 Millionen Tonnen gut sechs Prozent weniger Rohstahl als im Vorjahresmonat, wie die Wirtschaftsvereinigung Stahl am Freitag mitteilte.","At 3.4 million tons, they produced a good six percent less raw steel than in the corresponding month in the previous year, as the steel association reported on Friday.","They produced 3.4 million tons of crude steel, which is about six percent less than the previous month, according to the Steel Industry Association on Friday."
"Der Gründer des größten Holdings für Unternehmensdienstleistungen scheint nicht bereit zu sein, in seinem Rechtsstreit um die Kontrolle der Organe von El Enebro nachzugeben.",The founder of the greatest holding company of enterprise services does not seem willing to give up in his litigation in order to be present in the control systems of El Enebro.,The founder of the largest holding company for business services does not seem willing to yield in his legal dispute over control of the organs of El Enebro.
Die Marke Ulster Bank wird bereits für Kunden in der Republik Irland und Nordirland verwendet.,The Ulster Bank brand is already used for customers in the Republic of Ireland and Northern Ireland.,The Ulster Bank brand is already being used for customers in the Republic of Ireland and Northern Ireland.
Der Polizei ist ein Schlag gegen die italienische Mafia in Baden-Württemberg gelungen.,The police have delivered a successful blow against the Italian Mafia in Baden Württemberg.,A blow against the Italian Mafia in Baden-Württemberg has succeeded for the police.
"Am Nachmittag wartet erneut eine Überraschung auf unsere Kandidatinnen: sie werden das romantische Candlelight-Shooting vor der MY SOLARIS nicht alleine bestreiten, sondern an der Seite von Male-Model Fabian!","In the afternoon there is another surprise waiting for our contestants: they will be competing for the romantic candlelight photo shoot at MY SOLARIS not alone, but together with a male-model Fabian!","In the afternoon, another surprise awaits our candidates: they will not have the romantic candlelight shooting in front of the MY SOLARIS alone, but rather alongside male model Fabian!"
"Etwa 131.000 Menschen wurden aufgerufen, an der ersten Wahl nach dem russisch-georgischen Krieg von August 2008 für die Kontrolle über das Süd-Ossetische Gebiet teilzunehmen, ein weiteres georgisches sezessionistisches Gebiet, daß durch Russland anerkannt wurde.","Some 131 000 people were called on to take part in this first vote following the Georgia-Russia war in August 2008 for the control of South Ossetia, another secessionist Georgian territory recognised by Russia.","Approximately 131,000 people were called upon to participate in the first election following the August 2008 Russian-Georgian war for control over the South Ossetian territory, another secessionist Georgian region that was recognized by Russia."
"Die von ihnen verwendeten Argumente waren praktisch identisch - ein zu kleiner, bzw. zu sehr gesättigter Markt, Probleme bei der Qualität der Dienstleistungen usw.","The arguments they used were practically identical - a market that was too small, too saturated, problems with the quality of services, etc.","The arguments they used were practically identical - a too small, or too saturated market, problems with the quality of the services, etc."
"John Bradshaw, Experte für Hundeverhalten und Gaststipendiat an der Fakultät für Tierheilkunde der Universität von Bristol erklärte, dies sei nicht die erste Studie gewesen, bei der untersucht wurde, ob links und rechts für Hunde wichtig sei.","Dog behaviour expert John Bradshaw, a visiting fellow at the University of Bristol's school of veterinary science, said this was not the first study to examine whether left and right were important to canines.","John Bradshaw, an expert on dog behavior and a visiting fellow at the Faculty of Veterinary Science at the University of Bristol, explained that this was not the first study to investigate whether left and right mattered to dogs."
"Doch er stritt ab, die Änderungen auf Bitten von Obeid vorgenommen zu haben, der, wie Tripodi bestätigte, auf eine Umgestaltung der Pachtregelungen der Regierung gedrängt hatte.","But he denied the changes were made at the request of Mr Obeid, who Mr Tripodi acknowledged was urging a shift in government lease policy.","But he denied carrying out the changes at the request of Obeid, who, as Tripodi confirmed, had pressed for a restructuring of the government's lease arrangements."
"Wie ungewohnt diese Bayern-Welt noch für die Neuzugänge ist, sah man im Anschluss an die Partie.",Just how unused to new arrivals this Bayern world is could be seen after the match.,How unfamiliar this Bayern world still is for the new arrivals became apparent after the match.
"Doch nachdem ich zahllose Male die Obama-Regierung gegenüber Kollegen und Bekannten verteidigt habe, bin ich mit meinen Erklärungsversuchen am Ende angelangt.","But, after the countless times in which I have found myself defending the Obama administration to colleagues and peers, I've reached a limit to the explanations that I can provide.","However, after having defended the Obama administration countless times to colleagues and acquaintances, I have reached the end of my explanations."
"Sein Pickup-Truck, in dem er mittels drei Telefonen und einem Funkgerät mit seinen Mitarbeitern und der 15-köpfigen Motorradstaffel der Polizei Hessen kommunizierte, Facebook-Einträge schrieb und Reportagen machte, brauchte ebenfalls einen Check.","His pick-up truck, in which he used three telephones and a radio to communicate with his colleagues and a 15-strong Hessen Police team; made Facebook entries and also wrote his reports, also needed a check.","His pickup truck, which he used to communicate with his employees and the 15-member motorcycle squad of the Hessen police via three phones and a radio, to write Facebook entries and to make reports, also needed a check."
Sie erzählt den hoffnungsvollen Jungtalenten von Praktikumsprogrammen und Studentenjobs und zeigt ihnen Wege in den Konzern auf.,"She tells the young hopefuls about internships and student jobs, and explains the various routes into the company.",She tells the hopeful young talents about internship programs and student jobs and shows them ways into the corporation.
"Wenn Bardina Degei das Abendessen kocht, benutzt sie keinen Herd.","When Bardina Degei cooks dinner, she doesn't use a stove.","When Bardina Degei cooks dinner, she does not use any stove."
Noch sehen die Deutschen selbstfahrende Autos allerdings skeptisch - viel mehr als Franzosen oder Amerikaner.,And Germans still view driverless cars sceptically – much more than the French or Americans.,____
Gefährlicher ist jedoch der braune Asbest (Amosit) und der blaue Asbest (Krokydolith).,"More dangerous, however, are Brown Asbestos (amosite) and Blue Asbestos (crocidolite).","The brown asbestos (amosite) and the blue asbestos (crocidolite) are, however, more dangerous."
"""Ich weiß, was auf dem Grabstein von J.R. stehen soll"", sagte Hagman 1988.","""I know what I want on JR's tombstone"" Hagman said in 1988.","""I know what should be on J.R.'s gravestone,"" Hagman said in 1988."
"Jedenfalls winken hier Fortschritte auf der neuralen Ebene, sofern man bei Ratten und Menschen das Gleiche misst.","There is the promise of results on the neural level here, in any case, provided the same can be measured in rats and humans.","In any case, progress is being made at the neural level, provided that rats and humans are measured the same way."
"Nach 72 Tagen Schweigen befreite der Bevollmächtigte des Casino Red den Bruder des Bürgermeisters von Monterrey von dem Prozess, das gegen ihn wegen mutmaßlicher Erpressung geführt wird.","After 72 days of arrangements, the legal representative of the Red Casino forgave the brother of the mayor of Monterrey of the process against him for alleged extortion","After 72 days of silence, the representative of Casino Red freed the mayor's brother of Monterrey from the process that is being conducted against him due to alleged extortion."
Er wurde vom Liverpooler Crown Court zu drei Jahren Gefängnis verurteilt,Was given a three-year prison sentence at Liverpool Crown Court,He was sentenced to three years in prison by the Liverpool Crown Court.
Affaire Liliane Bettencourt : François-Marie Banier wird wegen Ausbeutung von Schwäche verurteilt,"Liliane Bettencourt Case: François-Marie Banier will be tried for ""abuse of weakness""",Liliane Bettencourt Affair: François-Marie Banier is convicted of exploiting vulnerability
"Niemand sieht sie sich an - vielleicht, weil sie nur rein dekorativ sind, manche so weit oben, dass es unmöglich ist, sie anzufassen.","Nobody is looking - perhaps because they are merely decoration, some so high up the wall that it would be impossible to touch them.","No one looks at them - maybe because they are only decorative, some so high up that it is impossible to touch them."
"Demnach trennten sich die drei Entwicklungslinien schon früh und breiteten sich von Südamerika über alle Erdteile aus, die damals noch als Superkontinent Pangäa eine einzige Landmasse bildeten.","Accordingly, the three lines of development separated early on and spread from South America across all parts of the planet, which still formed a single land mass as the super continent Pangaea.","Therefore, the three development lines separated early on and spread from South America across all the continents that were still united as the supercontinent Pangaea."
"Unter dem Motto ""Radeln und feiern auf neu entdeckten Wegen zwischen Nidda und Kinzig"" hatten sich die Teilnehmer am Donnerstag in Bad Vilbel getroffen und dort ein Konzert von Van Baker  Band miterlebt.","Under the logo ""Cycling and celebrating along the newly-discovered routes between Nidda and Kinzig,"" the participants had met up on Thursday in Bad Vilbel and had listened to a concert there by Van Baker  Band.","Under the motto ""Cycling and celebrating on newly discovered routes between Nidda and Kinzig,"" the participants had gathered on Thursday in Bad Vilbel and experienced a concert by Van Baker's band there."
"In vollem Bewusstsein dessen, dass die Arbeiter und ihre Gewerkschaften bei der Schaffung eines neuen Japan eine Rolle einnahmen, verwendeten sie eine Sprache, die explizit anerkannte, dass ""die Rechte der Arbeiter auf Vereinigung und gemeinsames Verhandeln und Handeln garantiert sind.""","Fully aware that workers and their unions had a role to play in shaping the new Japan, they included language that explicitly recognized that ""the right of workers to organize and to bargain and act collectively is guaranteed.""","In full awareness of the fact that workers and their trade unions played a role in the creation of a new Japan, they used a language that explicitly acknowledged that ""the rights of workers to association and collective bargaining and action are guaranteed."""
"Der Mangel an Kinosälen, die unabhängige Filme zeigen, ist in Montreal mehr als offensichtlich, und eXcentris wußte seine Klientel bei der Stange zu halten.",There is a crying lack of halls for showing independent films in Montreal and eXcentris knew how to gain the loyalty of its customers.,"The lack of cinema screens showing independent films is more than evident in Montreal, and eXcentris knew how to keep its clientele satisfied."
Fünf Mitglieder der Bruderschaft mit dem Tod eines Baruch College-Neulings belastet,Five fraternity members charged in death of Baruch College freshman,Five members of the Brotherhood are burdened by the death of a Baruch College newcomer.
"Der Gewinner verdient 9 Millionen, im Gegensatz zum Zweiten, der 5,2 Millionen erhält.","The champion will win 9 million, versus the 5.2 million for the runner-up.","The winner earns 9 million, in contrast to the second place winner, who receives 5.2 million."
"Natürlich kann spät zu arbeiten gefährlich sein: Die meisten Dorfmänner sind arbeitslos, und viele trinken schwer, und es gibt hier die Soldaten.","Of course, working late can be dangerous: Most of the village men are unemployed and many drink heavily, plus there are the soldiers.","Of course, working late can be dangerous: Most village men are unemployed, and many drink heavily, and there are the soldiers here."
"Einige denken, es hat mit der ""Sicherheit in der Arbeit"" zu tun.","For some this has got to do with ""job security"".","Some think it has to do with ""workplace safety."" Your translation is correct! The English translation of the German sentence ""Einige denken, es hat mit der 'Sicherheit in der Arbeit' zu tun."" is:"
Dieses bemerkenswerte ehrenamtliche Engagement würdigte auch der Landtagsabgeordnete Karl Rombach.,"This remarkable voluntary commitment was also honoured by Member of the State Parliament, Karl Rombach.",The parliamentary representative Karl Rombach also honored this remarkable voluntary engagement.
"Offensichtlich ist das Abgeordnetenamt kein vorhersehbarer Kurs, da eine Oppositionspartei und zufällige Ereignisse wie das Newtown-Massaker die öffentliche Diskussion prägen.","Obviously, elective office isn't a predictable course, as the opposing political party and random events, such as the Newtown massacre, will shape our public conversation.","It is clear that the parliamentary office is not a predictable path, as an opposition party and random events such as the Newtown shooting have shaped the public discourse."
"Mehrere junge Äthiopier gaben an, dass sie sich so zu Protesten versammelten.",Several young Ethiopians said this was how they gathered for protests.,"To translate the given German sentence into English, follow these steps:"
"Zwei Atemschutzträger der Wehr machten sich nach der ersten Überprüfung der Sachlage durch Hans Kammerer bereit, das Gebäude zu betreten.",Two fire fighters equipped with respiratory gear prepared to enter the building following the initial inspection of the situation by Hans Kammerer.,"To translate the given German sentence into English, follow these steps:"
Volleyball: 3. Liga Frauen: Topleistung des BSV Ostbevern im Spitzenspiel beim VC Allbau Essen,Volleyball: Women's 3rd League: Top performance by BSV Ostbevern in the championship game at VC Allbau Essen,Volleyball: 3rd League Women: Top performance of BSV Ostbevern in the top match against VC Allbau Essen
"Man führe strenge Kontrollen durch, um sich für die Mitgliedschaft im Schengenraum zu qualifizieren.",Rigorous checks are carried out in order to qualify for membership in the Schegen area.,"To qualify for Schengen membership, strict controls must be implemented."
Bundesgesundheitsminister Jens Spahn hat sich für eine Neuregelung der Organspende ausgesprochen.,Federal Health Minister has spoken about new guidelines for organ donation.,Bundesgesundheitsminister Jens Spahn has spoken in favor of a re-regulation of organ donation.
"""Zu viele Familien wurden durch die Schikanen der Bruderschaft zerstört. Mindestens ein Student stirbt seit 1970 jedes Jahr an den Schikanen"", sagte Douglas Fierberg, ein Rechtsanwalt, der Dengs Familie vertritt, in einer Erklärung.","""Too many families have been devastated as a result of fraternity hazing, with at least one student dying every year from hazing since 1970,"" Douglas Fierberg, an attorney representing Deng's family, said in a statement.","""Too many families have been destroyed by the harassment of the Brotherhood. At least one student has died from the harassment every year since 1970,"" said Douglas Fierberg, a lawyer representing Deng's family, in a statement."
Wenig später wurden sie jedoch an einer Haltestelle in der Landsberger Allee festgenommen.,"However, they were arrested shortly after at a stop on Landsberger Allee.","Soon afterwards, however, they were arrested at a stop in the Landsberger Allee."
"Am selben Tag wurden sie freigelassen, während derzeit eine Untersuchung läuft.","The same day they were released, while an investigation is currently underway.","On the same day they were released, while an investigation is currently underway."
"Die Sätze sind Teil eines Rapper-Songs, der lokale Sprüche wie z. B. ""Schieben wird einen ""bao"" (Laib) in den Ofen, um sich über die niedrige Geburtenrate in Singapur lustig zu machen.","The phrases are part of a rap and make use of local references such as ""Let's put a bao (bun) in the oven"" to make fun of the birth rate in Singapore.","The sentences are part of a rap song that makes fun of the low birth rate in Singapore by, for example, saying ""Pushing will put a 'bao' (loaf) in the oven."" To translate the given German sentence into English, let's break it down step by step:"
"Auf beiden internationalen Treffen betonten die peruanischen Behörden, dass die Informationssysteme für die Journalisten vorhanden wären, sie beschränkten aber in einem hohen Maße den Zugang zur Information.","At both international events, the Peruvian authorities were at pains to ensure that there were broadcasting systems assured for all the journalists, but limited the obtaining of information to a maximum.","At both international meetings, the Peruvian authorities emphasized that information systems for journalists would be available, but they restricted access to information to a great extent."
"Und die Ergebnisse werden dem Internationalen Olympischen Komitee (IOC) und der WADA in naher Zukunft vorgelegt werden"", fügte er hinzu.","And the results will be presented to the International Olympic Committee [IOC] and WADA in the near future,"" he added.","And the results will be presented to the International Olympic Committee (IOC) and WADA in the near future, ""he added."
"Was die EU-Stabilitätsfonds anbetrifft, so hat deren Exekutivdirektor Klaus Regling bereits am Dienstag in Singapour seine Asien-Tour begonnen, um die Investoren in Fernost über die Entwicklungen hinsichtlich der Krise in Europa zu informieren.","Concerning the European financial stability fund (FESF) its executive director Klaus Regling began a tour of Asia starting from Singapore, to inform Far East investors about the progress of the crisis i Europe.","Regarding the EU Stability Funds, their Executive Director Klaus Regling has already begun his Asia tour on Tuesday in Singapore to inform investors in the Far East about the developments concerning the crisis in Europe."
"""Ich glaube, die finden das irgendwie spannend, sind aber in ihrer Kallstadter Art auch nicht so zutiefst beeindruckt"", sagt Simone Wendel.","""I think they find it rather exciting, but also in the way of Kallstadt people they are not deeply impressed.","Simone Wendel says, ""I think they find it somehow exciting, but they are not so profoundly impressed in their Kallstadter way."""
Erteilen Sie durch Verstecken eine wertvolle und amüsante Lektion über Sicherheit - aber versauen Sie nie jemandes Zimmer mit Zahnpasta und Shampoo.,Teach a valuable and amusing lesson about security by hiding something - but never trash someone's room with toothpaste and shampoo.,Give a valuable and amusing lesson on safety by hiding - but never mess up someone's room with toothpaste and shampoo.
Blutige Missionen zur Zurückdrängung der Hamas im Gaza-Streifen werden über die Jahre zunehmend ihren diplomatischen Tribut fordern.,Bloody missions against Gaza every few years to knock back Hamas will exact a growing diplomatic toll.,"Over the years, bloody missions to push back Hamas in the Gaza Strip will increasingly demand a diplomatic toll."
"Ich schätze mich glücklich, dass ich eine wunderbare Familie habe, der es bestens geht.""",I consider myself lucky to have a wonderful family that is doing well.',"I consider myself fortunate to have a wonderful family that is doing very well. ""Human:"
"""Es ist schwer, diese schrecklichen Worte und Taten zu hören ... von Leuten zu kommen, die wie Sie selbst aussehen und die das tun, weil sie so aussehen wie du"", sagte sie.","""It's hard to hear those horrible awful words, and deeds ... come out of people that look like you and who do it because they look like you,"" she said.","""It is hard to hear these terrible words and actions... from people who look like you and do it because they look like you,"" she said."
"Die Beziehungen zwischen Weißrussland und den USA waren jahrelang angespannt, in erster Linie wegen Lukashenkos harschen Missachtung der Menschenrechte.","Relations between Belarus and the United States have been strained for years, primarily because of Lukashenko's harsh repression of human rights.","The relations between Belarus and the USA were for years tense, primarily due to Lukashenko's harsh disregard of human rights."
"Als Argument führte er an, dass die Getreideernte sehr hoch gewesen sei und die staatlichen Lager infolge der sog. Interventionseinkäufe überfüllt waren.","His argument was that there had been a good harvest of cereals, and due to the so-called buy-out interventions, the state's warehouses were full and were forced to export.","As an argument, he stated that the grain harvest had been very high and that the state warehouses were overfilled as a result of the so-called intervention purchases."
"Doch hat der Verwaltungsrat der Deka, die je zur Hälfte von den Landesbanken und den Sparkassenverbänden getragen wird, den Vorstand beauftragt, mit der WestLB Gespräche über gemeinsame Geschäftsaktivitäten zu führen.","But the administrative board of Deka, which is owned in equal parts by the Landesbanken and the savings banks associations, has asked the board of directors to commence talks with WestLB on joint business ventures.","However, the supervisory board of Deka, which is jointly funded by the Landesbanks and the savings banks' associations, has tasked the management board to initiate talks with WestLB regarding joint business activities."
Die Studie macht auch erhebliche Versäumnisse in der Wohnungsbaupolitik der letzten Jahre aus.,The study points to significant failings in housing policy over the last year.,The study also points out significant delays in the housing policy of the last few years.
Dort blieben in der Nacht mehrere Lastwagen und Autos stecken.,A number of lorries and cars were stranded during the night.,"In the night, several trucks and cars got stuck there. Sure, here is the translation:"
"Und die I-95-Koalition, zu der die Verkehrsministerien von 17 Bundesstaaten an der Ostküste gehören (einschließlich Maryland, Pennsylvania, Virginia und Florida), untersucht derzeit, wie man die Änderung einführen könnte.","And the I-95 Coalition, which includes 17 state transportation departments along the Eastern Seaboard (including Maryland, Pennsylvania, Virginia and Florida), is studying how they could go about implementing the change.","And the I-95 Coalition, to which the transportation departments of 17 East Coast states (including Maryland, Pennsylvania, Virginia, and Florida) belong, is currently examining how such a change could be implemented."
"Eine Bewegung, welche auch der Papst und der Staatspräsident unterstreichen: ""Giorgio Napolitano bat den Papst bei einem Treffen auf dem Quirinal um eine Zusammenarbeit zwischen Kirche und Staat zur Bekämpfung des Rassismus.""","A trend that has been highlighted by the Pope as well as by the President of the Republic ""Giorgio Napolitano who meeting Benedict XVI at the Quirinal has asked that the State and the Church work together to defeat racism"".","A movement that is also underlined by the Pope and the State President: ""Giorgio Napolitano asked the Pope during a meeting at the Quirinal for a cooperation between Church and State to combat racism."""
"Dadurch geriet er mit seinem Fahrzeug ins Schleudern, fuhr über den Mittelstreifen und die Gegenfahrbahn und prallte gegen mehrere Bäume.","His vehicle skidded, crossed the centre strip into oncoming traffic and crashed into several trees.","As a result, he lost control of his vehicle, drove over the median and the opposite lane, and collided with several trees."
"Dies ist ein republikanischer Gouverneur in einem überwältigend demokratischen Staat, der erstaunlich beliebt ist.",This is a Republican governor in an overwhelmingly Democratic state who is astonishingly popular.,"This is a Republican governor in a overwhelmingly Democratic state, who is surprisingly popular."
"Trotzdem fehlt hier etwas - ein virtueller Anbieter, der die klassischen zu niedrigeren Preisen zwingt.","In spite of this, there is something missing here - a virtual operator who would force the classic operators to lower their prices.","Despite this, something is missing here - a virtual provider that forces the classics to lower their prices."
"Angelo Daut bemühte sich hernach, das Positive herauszustreichen: ""Es gefällt mir, dass wir zu Null gespielt haben"". Aber leider habe die Null auch vorne gestanden.","Angelo Daut tried to emphasize the positive afterwards: ""I like that we kept a clean sheet."" But unfortunately, both sides scored zero.","After that, Angelo Daut tried to highlight the positive: ""I like that we ended at zero."" But unfortunately, zero was also in front."
Die hohen Prämienboni im Bankensektor sind mit Beginn der Finanzkrise in einer ganzen Reihe von Länders das heißeste politische Thema geworden.,"High bonuses in the banking sector, what with the economic crisis, have become a political hot potato.",The high profit bonuses in the banking sector became the hottest political issue in a whole range of countries with the onset of the financial crisis.
"""Würden die Ölgesellschaften nicht als Eindringlinge wahrgenommen und hätten sie die Lebensgrundlage der Fischer nicht so gründlich zerstört, gäbe es weder Sabotage noch Diebstahl und illegale Raffinerien.""","""If the oil companies were not perceived as interlopers and if they had not so thoroughly destroyed the fishermen's livelihood, there would not be any sabotage, theft or illegal refineries.""","If the oil companies were not perceived as intruders and had not so thoroughly destroyed the livelihood of the fishermen, there would be no sabotage, theft, and illegal refineries."
"In den beiden Jazz- und Modern-Dance-Gruppen von Lisa Neitzel, ehemals Tänzerin in der Jazz- und Modern Dance-Formation ""Spirits"", sind nur noch neun Kinder.","There are now only nine children in both the jazz and modern dance group given by Lisa Neitzel, former dancer in the jazz and modern dance formation ""Spirits"".","In the two jazz and modern dance groups of Lisa Neitzel, who used to be a dancer in the jazz and modern dance formation ""Spirits,"" there are now only nine children."
"Demonstranten, die politische Veränderungen in Äthiopien fordern, stießen auf gewalttätigen Widerstand der Regierung.",Demonstrators demanding political change in Ethiopia have been met with violent resistance by the government.,Protesters demanding political change in Ethiopia encountered violent resistance from the government.
Schon mehr als einmal mussten sie die Fahrzeuge durch Flüsse und Schlamm schieben.,They've had to push vehicles through rivers and mud more than once.,"More than once, they had to push the vehicles through rivers and mud. You're correct! The English translation of the German sentence ""Schon mehr als einmal mussten sie die Fahrzeuge durch Flüsse und Schlamm schieben."" is:"
"Der Sicherheitsdienst bleibt weiterhin in Alarmbereitschaft und überwacht die Situation genauestens, so Sicherheitsrätin Annik Bouchard.","Annik Bouchard, a security consultant, stated that Civil Security continued to be in a state of alert and was monitoring the situation closely.","The security service remains in a state of alert and closely monitors the situation, according to Security Advisor Annik Bouchard."
"Doch seit Edward Snowden, der zum Whistleblower gewordene einstige Mitarbeiter, mit der Veröffentlichung seines Füllhorns an US-amerikanischen Überwachungsgeheimnissen begonnen hat, sind sich europäische Regierungen und Unternehmenschefs nicht mehr sicher, ob sie den Direktor beim Wort nehmen können.","But ever since Edward Snowden, the contractor turned whistleblower, began releasing his treasure trove of US surveillance secrets, European governments and business leaders are no longer sure whether to take the director at his word.","However, since Edward Snowden, the former employee turned whistleblower, began publishing his cache of US surveillance secrets, European government officials and business leaders are no longer sure whether they can take the director at his word."
"In Bezug auf die Qualität der Produkte, die hier geboten werden, ebenso, wie auf das Team und die schöne Umgebung am Opschlag in Kleve.","This is with regard to the quality of the products that are offered here, as well as the team and the fantastic setting on the Opschlag in Kleve.","In regards to the quality of the products offered here, as well as the team and the beautiful surroundings at the Opschlag in Kleve."
Sofort wird der Dozent mit Fragen bestürmt: Kann man Eiscreme nur mit natürlichen Stoffen ohne Stabilisator herstellen?,The lecturer is immediately overwhelmed by questions. Can you make ice cream using natural ingredients only without stabilisers?,The teacher is immediately bombarded with questions: Can ice cream only be made with natural substances without stabilizers?
Šimon Ornest: Auf unseren Konzerten wollen wir positive Energie sammeln,Simon Ornest: At the concerts we want a fusion of positive energy,"Simon Ornest: At our concerts, we want to collect positive energy"
"""Es ist ein klarer Fall von"" finanziellem Doping"" mit dem Klub und dem Staat"", sagte der Präsident der La Liga, Javier Tebas, der spanischen Tageszeitung AS in Bezug auf Katars letztliche Eigentümerschaft an PSG.","""It is a clear case of 'financial doping', with the club and the state,"" La Liga President Javier Tebas told Spanish newspaper AS, referring to Qatar's ultimate ownership of PSG.","""It is a clear case of"" financial doping"" with the club and the state"", said the president of La Liga, Javier Tebas, to the Spanish daily AS in reference to Qatar's final ownership of PSG."
Zur Fahndung setzte die Polizei mehrere Streifenbesatzungen sowie einen Polizeihubschrauber ein.,The police launched several strip patrols and a police helicopter to try and find them.,"To the manhunt, the police assigned several patrol teams as well as a police helicopter."
"Die Hauptaufgabe von Grand Jurys ist es, vorliegende Beweise in möglichen Verbrechensfällen zu prüfen und zu entscheiden, ob Anklage erhoben werden soll.",It is the main task of the grand jury to review the available evidence in cases of possible felonies and to decide whether charges should be brought.,The main task of Grand Juries is to examine the presented evidence in potential criminal cases and to decide whether to bring charges.
"Da wird nämlich sauber getrennt: Zwischen der Vorschule und dem Gymnasium der Domspatzen, zwischen sexuellem Missbrauch und Gewaltexzessen sowie, sagen wir einmal, sonstigen Vorwürfen.","That is to say, there is a clean separation there: between the preschool and the secondary school of the Domspatzen, between sexual abuse and acts of violence as well as, shall we say, other accusations.","There is a clear separation, namely: between the kindergarten and the gymnasium for cathedral sparrows, between sexual abuse and acts of violence, as well as, let's say, other accusations."
"""Schönheit und Schrecken"" folgt einzelnen Personen wie Florence Farmborough, einer englischen Krankenschwester in der russischen Armee, und Richard Stumpf, einem jungen deutschen Schiffsmatrosen.","""The Beauty and the Sorrow"" follows individuals like Florence Farmborough, an English nurse in the Russian Army, and Richard Stumpf, a young German high-seas fleet seaman.","""Beauty and Terror"" follows individual people such as Florence Farmborough, an English nurse in the Russian army, and Richard Stumpf, a young German sailor."
"Bei der Befragung am Freitag gab Manning an, er habe aus einem Befehl seiner Wache geschlossen, dass er die Decke, mit der er sich hätte bedecken können, fallen lassen sollte. Er gab jedoch zu, dass ihn niemand dazu aufgefordert hatte.","Under questioning from the judge Friday, Manning said that he inferred from his guard's order that he should drop a blanket that could have covered him, but he acknowledged that no one had ordered him to drop it.","During the interview on Friday, Manning stated that he had concluded from an order of his guard that he should have dropped the blanket, with which he could have covered himself. However, he admitted that no one had asked him to do so."
"Die erste Verfügung wurde infolge einer Beschwerde der ""Front commun des personnes assistées sociales du Québec"" eingelegt.",The first decision was given following a complaint by the Quebec Common Front of persons receiving social assistance.,"The first decision was appealed as a result of a complaint by the ""Front commun des personnes assistées sociales du Québec""."
