source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
金融系统变得更为集中，导致银行问题进一步恶化 — — 它们不仅规模太大，关联和联系太紧密以致无法任由其破产，而且更加难以管理和对公众负责。,"The financial system has become even more concentrated, exacerbating the problem of banks that are not only too big, too interconnected, and too correlated to fail, but that are also too big to manage and be held accountable.","Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.",the translation accurately captures the meaning,"Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.",12.13,12.13,0.0,0.8105,0.8105,0.0,"Initial translation: Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.

Analysis: the translation accurately captures the meaning

Corrected translation: Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.

Analysis: the translation accurately captures the meaning

Corrected translation: Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.

Analysis: the translation accurately captures the meaning

Corrected translation: Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.

Analysis: the translation accurately captures the meaning

Corrected translation: Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.

Analysis: the translation accurately captures the meaning

Corrected translation: Financial systems have become more concentrated, leading to further deterioration in bank problems – not only because they are too big to fail, but also because they are so interconnected that they cannot be allowed to fail.

Analysis: the translation accurately captures the meaning

"
在2014年的新兴市场，仅有约55%的成年人开立了银行或金融服务账户，却有近80%的成年人拥有移动电话。,"In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.","In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.",the translation accurately captures the meaning,"In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.",100.0,100.0,0.0,0.963,0.963,0.0,"Initial translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.

Analysis: the translation accurately captures the meaning

Corrected translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.

Analysis: the translation accurately captures the meaning

Corrected translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.

Analysis: the translation accurately captures the meaning

Corrected translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.

Analysis: the translation accurately captures the meaning

Corrected translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.

Analysis: the translation accurately captures the meaning

Corrected translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but nearly 80% had a mobile phone.

Analysis: the translation accurately captures the meaning

Corrected translation: In emerging markets in 2014, only about 55% of adults had a bank or financial-services account, but"
在这个快速变化的时代，教育和技能培训应当与贸易和产业等政策相协调，这样才能更有机会满足新兴的劳动力市场需求。,"At a time of rapid change, education and skills training should be coordinated with, say, trade and industrial policies to improve the chances that emerging labor-market requirements will be met.","In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.",the translation accurately captures the meaning,"In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.",37.36,37.36,0.0,0.8814,0.8814,0.0,"Initial translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should be coordinated with trade and industry policies, in order to better meet the needs of the emerging labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: In this era of rapid change, education and skills training should"
美国的产出增长依然相当低迷，美国经济依然面临三大赤字：就业赤字、投资赤字和长期财政赤字，这三大赤字都不可能在选举年得到解决。,"Output growth in the US remains anemic, and the economy continues to face three significant deficits: a jobs deficit, an investment deficit, and a long-run fiscal deficit, none of which is likely to be addressed in an election year.","US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.",the translation accurately captures the meaning,"US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.",46.92,46.92,0.0,0.8969,0.8969,0.0,"Initial translation: US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.

Analysis: the translation accurately captures the meaning

Corrected translation: US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.

Analysis: the translation accurately captures the meaning

Corrected translation: US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.

Analysis: the translation accurately captures the meaning

Corrected translation: US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.

Analysis: the translation accurately captures the meaning

Corrected translation: US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an election year.

Analysis: the translation accurately captures the meaning

Corrected translation: US output growth remains anemic, and the US economy faces three deficits: a jobs deficit, an investment deficit, and a long-term fiscal deficit that cannot be addressed in an"
它还有可能改变经济，让欧洲中央银行在下一次欧元危机中无可作为：欧洲央行总是能够击退市场投机，但对来自选民的解体压力毫无反抗之力。,"It will also transform economics, by paralyzing the European Central Bank in the next euro crisis: while the ECB can always defeat market speculation, it is powerless against breakup pressures from voters.","It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.",the translation accurately captures the meaning,"It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.",32.07,32.07,0.0,0.8588,0.8588,0.0,"Initial translation: It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.

Analysis: the translation accurately captures the meaning

Corrected translation: It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.

Analysis: the translation accurately captures the meaning

Corrected translation: It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.

Analysis: the translation accurately captures the meaning

Corrected translation: It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.

Analysis: the translation accurately captures the meaning

Corrected translation: It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.

Analysis: the translation accurately captures the meaning

Corrected translation: It could also change the economy, leaving the European Central Bank powerless in the next euro crisis: the ECB can fend off market speculators, but it is powerless against the dismantling pressure from voters.

Analysis: the translation accurately"
面对这些可能性，意大利人 — — 正如2015年的希腊人 — — 可能会选择忍气吞声留在欧元区内，但他们也可能会决定冒险搏一把。,"Faced with these possibilities, Italians – like the Greeks in 2015 – might blink and stay. But they also might decide to close their eyes and take the plunge.","Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.",the translation accurately captures the meaning,"Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.",28.84,28.84,0.0,0.8354,0.8354,0.0,"Initial translation: Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.

Analysis: the translation accurately captures the meaning

Corrected translation: Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.

Analysis: the translation accurately captures the meaning

Corrected translation: Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.

Analysis: the translation accurately captures the meaning

Corrected translation: Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.

Analysis: the translation accurately captures the meaning

Corrected translation: Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.

Analysis: the translation accurately captures the meaning

Corrected translation: Faced with these possibilities, Italians, like the Greeks in 2015, might choose to stay put in the eurozone, but they might also decide to take a risk and leave.

Analysis: the translation accurately captures the meaning

Corrected translation: Faced with these possibilities, Italians, like the Greeks in 201"
这表明，尽管释放囚犯可以促成短期协议，但并没有带来旨在形成基于信任的、能带来持续和平的协议的真正努力。,"This suggests that, while the prisoner release may lead to a short-term agreement, it is not backed by a genuine effort to develop the kind of trust-based arrangements that are needed for lasting peace.","This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.",the translation accurately captures the meaning,"This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.",21.63,21.63,0.0,0.8798,0.8798,0.0,"Initial translation: This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.

Analysis: the translation accurately captures the meaning

Corrected translation: This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.

Analysis: the translation accurately captures the meaning

Corrected translation: This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.

Analysis: the translation accurately captures the meaning

Corrected translation: This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.

Analysis: the translation accurately captures the meaning

Corrected translation: This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.

Analysis: the translation accurately captures the meaning

Corrected translation: This suggests that, while the release of prisoners can lead to short-term deals, it does not amount to the real effort needed to forge a deal based on trust that will lead to a lasting peace.

Analysis: the translation accurately captures the meaning

Corrected translation: This suggests that, while the release of prisoners can lead to short"
在危机发生之前，虽然包括IMF组织的在内，全球进行了多次高层对话，但所取得的成效甚微。 目前，危机已经蔓延到全球范围。,"Prior to the crisis, there was plenty of talk, including high-level meetings brokered by the International Monetary Fund, but only minimal action.","Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.",the translation accurately captures the meaning,"Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.",12.86,12.86,0.0,0.8402,0.8402,0.0,"Initial translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF, but little progress was made. Now, the crisis has spread globally.

Analysis: the translation accurately captures the meaning

Corrected translation: Before the crisis, there were numerous high-level meetings, including at the IMF,"
一个显著的例子是国际原子能机构在谈判期间被授权进入可疑设施，而当检查者到达时，遭到了地方军官的横眉冷对、礼送出境。,"This was evident in cases where the International Atomic Energy Agency was granted access to suspected facilities during the negotiations, only to have local commanders turn away its inspectors when they arrived.","A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.",the translation accurately captures the meaning,"A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.",16.86,16.86,0.0,0.85,0.85,0.0,"Initial translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.

Analysis: the translation accurately captures the meaning

Corrected translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.

Analysis: the translation accurately captures the meaning

Corrected translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.

Analysis: the translation accurately captures the meaning

Corrected translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.

Analysis: the translation accurately captures the meaning

Corrected translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.

Analysis: the translation accurately captures the meaning

Corrected translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspectors arrive.

Analysis: the translation accurately captures the meaning

Corrected translation: A striking example is the International Atomic Energy Agency’s (IAEA) authorization to enter suspicious facilities during negotiations, only to be turned away by local officials when inspect"
六四危机，通过团结党领导层的重新团结以及党和城市人民之间的团结的重新建立，巩固了中国共产党的统治，并加速了目前这一轮中国经济高速发展的势头。,"By reunifying the Party leadership and re-establishing solidarity between the Party and the urban population, the crisis consolidated CCP rule, and accelerated China’s momentum down its current path of rapid economic growth.","The Tiananmen crisis, by reuniting the Party’s leadership and reestablishing unity between the Party and the people of the cities, consolidated the CCP’s rule, and accelerated the current phase of China’s high-speed economic development.","The phrase ""reestablishing unity between the Party and the people of the cities"" is grammatically awkward and doesn't accurately capture the meaning. The original says ""re-establishing the Party's unity with the urban population,"" which is about restoring the Party's unity with a specific group, not about reestablishing unity itself. The model also changes ""accelerated the current phase of China's high-speed economic development"" to ""accelerated the current phase of China's high-speed economic growth,"" which is a minor difference in word choice","The Tiananmen crisis, by re-establishing the Party’s unity with the",19.42,0.63,-18.79,0.8252,0.5738,-0.2515,"Initial translation: The Tiananmen crisis, by reuniting the Party’s leadership and reestablishing unity between the Party and the people of the cities, consolidated the CCP’s rule, and accelerated the current phase of China’s high-speed economic development.

Analysis: The phrase ""reestablishing unity between the Party and the people of the cities"" is grammatically awkward and doesn't accurately capture the meaning. The original says ""re-establishing the Party's unity with the urban population,"" which is about restoring the Party's unity with a specific group, not about reestablishing unity itself. The model also changes ""accelerated the current phase of China's high-speed economic development"" to ""accelerated the current phase of China's high-speed economic growth,"" which is a minor difference in word choice

Corrected translation: The Tiananmen crisis, by re-establishing the Party’s unity with the urban population and re-establishing the Party’s unity with the urban population, consolidated the CCP’s rule, and accelerated the current phase of China’s high-speed economic development.

Analysis: The model changes ""re-establishing the Party's unity with the urban population"" to ""re-establishing the Party's unity with the urban population and re-establishing the Party's unity with the urban population,"" which is redundant and awkward. The phrase ""re-establishing the Party's unity with the urban population"" is clearer than ""re-establishing the Party's unity with the urban population and re-establishing the Party's unity with the urban population

Corrected translation: The Tiananmen"
实际上，英国南极调查局最近的评估显示，自从20世纪70年代以来，南极上空的温度已经升高了3.6度，变暖速度比迄今为止研究人员所认为的要快得多。,"Indeed, recent assessments by the British Antarctic Survey suggest that temperatures over the Antarctic have increased 3.6 degrees since the early 1970’s, and that warming is taking place far faster than researchers had hitherto believed.","Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.",the translation accurately captures the meaning,"Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.",15.91,15.91,0.0,0.8528,0.8528,0.0,"Initial translation: Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the 1970s, at a faster rate than previously thought.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, a recent assessment by the British Antarctic Survey shows that temperatures in the Antarctic sky have risen by 3.6 degrees Celsius since the"
而在本月初，特朗普表示任何来自朝鲜的威胁“都将遭遇前所未有的怒火与打击 ” ， 对此朝鲜领导人金正恩则以威胁袭击关岛的方式作出回应。,"Earlier this month, when Trump said that any North Korean threat “will be met with fire and fury like the world has never seen,” North Korean leader Kim Jong-un responded by threatening to attack Guam.","And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.",the translation accurately captures the meaning,"And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.",47.5,47.5,0.0,0.8907,0.8907,0.0,"Initial translation: And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.

Analysis: the translation accurately captures the meaning

Corrected translation: And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.

Analysis: the translation accurately captures the meaning

Corrected translation: And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.

Analysis: the translation accurately captures the meaning

Corrected translation: And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.

Analysis: the translation accurately captures the meaning

Corrected translation: And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam.

Analysis: the translation accurately captures the meaning

Corrected translation: And, earlier this month, Trump said that any threat from North Korea would be met with “fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack"
"特朗普还承诺了8,000—10,000亿美元的基础设施投资计划，该计划要通过债券融资。 他还承诺大幅降低公司税。","Trump has also promised an $800 billion-$1 trillion program of infrastructure investment, to be financed by bonds, as well as a massive corporate-tax cut, both aimed at creating 25 million new jobs and boosting growth.","Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.",the translation accurately captures the meaning,"Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.",20.46,20.46,0.0,0.8534,0.8534,0.0,"Initial translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.

Analysis: the translation accurately captures the meaning

Corrected translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.

Analysis: the translation accurately captures the meaning

Corrected translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.

Analysis: the translation accurately captures the meaning

Corrected translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.

Analysis: the translation accurately captures the meaning

Corrected translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.

Analysis: the translation accurately captures the meaning

Corrected translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bond issuance, and a substantial reduction in the corporate tax rate.

Analysis: the translation accurately captures the meaning

Corrected translation: Trump has also promised an infrastructure investment program of $800-1000 billion, to be fin"
比如，2月底，德国总理默克尔做出了令人惊讶的坚持：欧洲不需要加固其金融防火墙来保护其他欧元区国家免受希腊的无序违约。,"At the end of February, for example, German Chancellor Angela Merkel made a spectacle insisting that no bigger financial firewall was needed to protect other eurozone countries from a disorderly Greek default.","For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.",the translation accurately captures the meaning,"For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.",36.25,36.25,0.0,0.855,0.855,0.0,"Initial translation: For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.

Analysis: the translation accurately captures the meaning

Corrected translation: For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.

Analysis: the translation accurately captures the meaning

Corrected translation: For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.

Analysis: the translation accurately captures the meaning

Corrected translation: For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.

Analysis: the translation accurately captures the meaning

Corrected translation: For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.

Analysis: the translation accurately captures the meaning

Corrected translation: For example, at the end of February, German Chancellor Angela Merkel surprised many by insisting that Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default.

Analysis: the translation accurately captures the meaning

"
赋予公民言论自由、独立自由选举权和集会自由的法案至关重要，必须让公众明白没有人能凌驾于法律之上，否则转型就有可能遭到破坏。,"Legislation that empowers citizens with freedom of expression, free and independent elections, and freedom of association is crucial, and it must be made clear to the public that no one is above the law. Anything less will undermine the transition.","A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.",the translation accurately captures the meaning,"A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.",39.23,39.23,0.0,0.879,0.879,0.0,"Initial translation: A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.

Analysis: the translation accurately captures the meaning

Corrected translation: A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.

Analysis: the translation accurately captures the meaning

Corrected translation: A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.

Analysis: the translation accurately captures the meaning

Corrected translation: A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.

Analysis: the translation accurately captures the meaning

Corrected translation: A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.

Analysis: the translation accurately captures the meaning

Corrected translation: A law that grants citizens the right to free speech, independent elections, and assembly is essential, and must be made clear to the public that no one is above the law, or the transition could be derailed.

Analysis: the translation accurately captures the meaning

Corrected translation: A law that grants citizens the"
如果全球经济环境不是如此严峻，就连曾经发誓再也不向国际货币基金组织借款的国家，都恭敬地来到它的门前，那么，这样的伪善就是非常可笑的。,"Such hypocrisy would be laughable if global economic conditions weren’t so dire that even countries that once swore never again to deal with the IMF have returned to its door, cap in hand.","If the global economic environment had not been so harsh, such hypocrisy would have been laughable.",the translation accurately captures the meaning,"If the global economic environment had not been so harsh, such hypocrisy would have been laughable.",2.97,2.97,0.0,0.7523,0.7523,0.0,"Initial translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so harsh, such hypocrisy would have been laughable.

Analysis: the translation accurately captures the meaning

Corrected translation: If the global economic environment had not been so har"
