source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
诚然，巴西仍旧是一个“硬”左派国家。 譬如，卢拉党内的一些人还支持古巴的卡斯特罗兄弟和委内瑞拉总统乌戈 查韦斯。,"True, Brazil still has a “hard” left, and some in Lula’s own party are comfortable with, say, Cuba’s Castro brothers and Venezuelan President Hugo Chávez.","To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.",the translation accurately captures the meaning,"To be sure, Brazil is still",22.32,0.54,-21.77,0.8068,0.38,-0.4268,"Initial translation: To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.

Analysis: the translation accurately captures the meaning

Corrected translation: To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.

The translation accurately captures the meaning

Correct answer: To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.

The model's translation accurately captures the meaning

Judgment: correct

Reference: the translation accurately captures the meaning

Corrected translation: To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.

The model's translation accurately captures the meaning

Judgment: correct

Reference: the translation accurately captures the meaning

Corrected translation: To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.

The model's translation accurately captures the meaning

Judgment: correct

Reference: the translation accurately captures the meaning

Corrected translation: To be sure, Brazil is still a “hard” left-wing country, with some members of the PT supporting the Castro brothers in Cuba and Venezuelan President Hugo Chávez.

The model's translation accurately captures the meaning

Jud"
在布雷顿森林体系崩溃后的十年里，IMF重新化身为1970年代石油价格震荡所带来的储备盈余的首要管理机构。,"In the years after the collapse of Bretton Woods, the IMF reinvented itself as a principle vehicle for managing the surpluses that followed the oil price shocks of the 1970’s.","In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s.",the translation accurately captures the meaning,"In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s. The translation accurately captures the meaning",20.33,17.16,-3.17,0.8756,0.8609,-0.0148,"Initial translation: In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s.

Analysis: the translation accurately captures the meaning

Corrected translation: In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In the ten years since the collapse of the Bretton Woods system, the IMF has re-emerged as the primary manager of the surplus reserves created by the oil-price shocks of the 1970’s.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In the ten years since the collapse of the Bretton Woods system, the"
在2008年8月份向格鲁吉亚派出军队后，俄罗斯承认了两个从格鲁吉亚脱离的省份南奥塞梯（South Ossetia）和阿布哈兹（Abkhazia）的独立。,"After Russia sent troops into Georgia in August 2008, it recognized the independence of two breakaway Georgian provinces, South Ossetia and Abkhazia.","After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.",the translation accurately captures the meaning,"After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia. The translation accurately captures the meaning",46.16,37.88,-8.28,0.9137,0.8764,-0.0373,"Initial translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

Analysis: the translation accurately captures the meaning

Corrected translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

The translation accurately captures the meaning

Corrected translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

The translation accurately captures the meaning

Corrected translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

The translation accurately captures the meaning

Corrected translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

The translation accurately captures the meaning

Corrected translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

The translation accurately captures the meaning

Corrected translation: After sending troops to Georgia in August 2008, Russia recognized the independence of two Georgian provinces, South Ossetia and Abkhazia, which had seceded from Georgia.

The translation accurately"
这导致理论界陷入困境：这些政权并非主要依靠硬实力，也没有成功建立起软实力，但仍然能在国外发挥真实的影响。,"Theorists are therefore in a bind: these regimes are not relying chiefly on hard power, are unsuccessful at generating soft power, but are still able to project real influence abroad.","This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but they still have real influence beyond their borders.",the translation accurately captures the meaning,This has left theorists in a,24.5,0.15,-24.35,0.8709,0.3931,-0.4778,"Initial translation: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but they still have real influence beyond their borders.

Analysis: the translation accurately captures the meaning

Corrected translation: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but they still have real influence beyond their borders.

Reference: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but still have real influence beyond their borders.

Corrected translation: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but still have real influence beyond their borders.

Analysis: the translation accurately captures the meaning

Corrected translation: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but still have real influence beyond their borders.

Reference: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but still have real influence beyond their borders.

Corrected translation: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have they been successful in building soft power, but still have real influence beyond their borders.

Analysis: the translation accurately captures the meaning

Corrected translation: This has left theorists in a quandary: these regimes are not primarily reliant on hard power, nor have"
伊萨卡—步入2012年之际，我们值得思考一下新兴市场的十年强劲经济增长是如何引发去年波涛汹涌的政治转型的。,"ITHACA – With 2012 underway, it is worth reflecting on how a decade of strong economic growth in emerging markets led to last year’s resounding political transformations.","ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.",the translation accurately captures the meaning,"ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year. The translation accurately captures the meaning",42.33,35.37,-6.97,0.8603,0.8095,-0.0508,"Initial translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

Analysis: the translation accurately captures the meaning

Corrected translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

The translation accurately captures the meaning

Corrected translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

The translation accurately captures the meaning

Corrected translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

The translation accurately captures the meaning

Corrected translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

The translation accurately captures the meaning

Corrected translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

The translation accurately captures the meaning

Corrected translation: ISLAMABAD – As we enter 2012, it is worth reflecting on how a decade of robust economic growth in emerging markets has fueled the political transformations of the past year.

The translation accurately"
但是，更有可能的是，在经历了多年的缓慢复苏后，美国经济也许终于已经准备好大步向前了，至少可以维持一段时间。,"Still, it is far more likely that after years of slow recovery, the US economy might at last be ready to move significantly faster, at least for a while.","But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.",the translation accurately captures the meaning,"But, more likely, the US economy,",43.77,2.65,-41.12,0.888,0.4663,-0.4217,"Initial translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Analysis: the translation accurately captures the meaning

Corrected translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Reference: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Corrected translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Analysis: the translation accurately captures the meaning

Corrected translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Reference: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Corrected translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Analysis: the translation accurately captures the meaning

Corrected translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Reference: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a big step forward, at least for a while.

Corrected translation: But, more likely, the US economy, after years of slow recovery, may finally be ready to take a"
如此，特朗普就能在国内宣称取得胜利，同时让欧洲消费者摆脱欧盟农业保护主义的束缚，提高欧洲人民的生活水平。,"This would enable Trump to proclaim victory at home, while raising the European standard of living by freeing Europe’s consumers from the yoke of the EU’s agricultural protectionism.","In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.",the translation accurately captures the meaning,"In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living. The translation accurately captures the meaning",24.93,20.99,-3.94,0.8699,0.8277,-0.0422,"Initial translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

Analysis: the translation accurately captures the meaning

Corrected translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: In doing so, Trump would be able to claim victory at home, while allowing European consumers to escape the EU’s agricultural protectionism and improve their standard of living.

The translation accurately capt"
而她的政府要求债务国通过极端紧缩和痛苦的调整来应对金融恐慌，哪怕与此同时德国的经常账户盈余是不断膨胀的。,"And her governments responded to financial panic by demanding extreme austerity and painful adjustments in debtor countries, even as Germany’s current-account surplus swelled.","And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.",the translation accurately captures the meaning,"And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster. The translation accurately captures the meaning",34.14,28.81,-5.33,0.8607,0.822,-0.0386,"Initial translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.

Analysis: the translation accurately captures the meaning

Corrected translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.

The translation accurately captures the meaning

Corrected translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.

The translation accurately captures the meaning

Corrected translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.

The translation accurately captures the meaning

Corrected translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.

The translation accurately captures the meaning

Corrected translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to financial panic, even as Germany’s current-account surplus continues to grow, is a recipe for disaster.

The translation accurately captures the meaning

Corrected translation: And her government’s demand that debtor countries impose extreme austerity and painful adjustments in response to"
中国人大常委会罕见地介入“说明”基本法第104条，宣布所有官员就职宣誓必须“准确、完整、庄重、真诚 ” 。,"In an extraordinary move, China’s National People’s Congress Standing Committee stepped in to “clarify” Article 104 of the Basic Law, declaring that all oaths taken by office-holders must be “solemn, accurate, complete, and sincere.”","China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”",the translation accurately captures the meaning,"China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”",41.49,41.49,0.0,0.851,0.851,0.0,"Initial translation: China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”

Analysis: the translation accurately captures the meaning

Corrected translation: China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”

The translation accurately captures the meaning

Corrected translation: China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”

The translation accurately captures the meaning

Corrected translation: China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”

The translation accurately captures the meaning

Corrected translation: China’s National People’s Congress (NPC) has, unusually, intervened to “explain” Article 104 of the Basic Law, declaring that all officials’ oaths of office must be “accurate, complete, solemn, and sincere.”

The translation accurately captures the meaning

Corrected translation: China’s National People’s Congress (N"
经合组织2016年按任务对职业进行分解的研究表明，在21个经合组织国家中仅有9%的工作岗位确实处在危险之中。,"According to a 2016 OECD study that breaks down occupations by task, only 9% of jobs on average across 21 OECD countries are really at risk.",A 2016 OECD study that disaggregated jobs by task found that only 9% of jobs in 21 OECD countries were at risk.,the translation accurately captures the meaning,A 2016 OECD study that disaggregated,29.23,1.1,-28.13,0.8875,0.5346,-0.3529,"Initial translation: A 2016 OECD study that disaggregated jobs by task found that only 9% of jobs in 21 OECD countries were at risk.

Analysis: the translation accurately captures the meaning

Corrected translation: A 2016 OECD study that disaggregated jobs by task found that only 9% of jobs in 21 OECD countries were at risk.

The translation accurately captures the meaning

Correct answer: A 2016 OECD study that disaggregated jobs by task found that only 9% of jobs in 21 OECD countries were at risk."
一场更大规模的贸易战将会对美国制造和农业企业产生巨大的负面影响，而现在看来这种贸易战爆发的几率越来越高。,"A larger-scale trade war (or wars), with a significant negative impact on US manufacturing and agriculture, appears ever more likely.","A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.",the translation accurately captures the meaning,"A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing. The translation accurately captures the meaning",35.54,28.76,-6.78,0.893,0.8354,-0.0576,"Initial translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

Analysis: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US manufacturing and agricultural businesses, and the likelihood of one seems to be increasing.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: A larger-scale trade war would have a significant negative impact on US"
每个人都有不同的看法，我将提供我自己的2012中东综述，并给出2013年的建议，如果我们想让损失少些的话。,"While there have been many prescriptions, I will provide my own 2012 Middle East roundup, with a look toward what must happen in 2013 if we want it to bring fewer losses.","I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.",the translation accurately captures the meaning,I will provide my own summary,17.14,0.6,-16.53,0.8349,0.5151,-0.3199,"Initial translation: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Analysis: the translation accurately captures the meaning

Corrected translation: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Reference: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Corrected translation: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Analysis: the translation accurately captures the meaning

Corrected translation: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Reference: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Corrected translation: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Analysis: the translation accurately captures the meaning

Corrected translation: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if we want to minimize the losses.

Reference: I will provide my own summary of the Middle East in 2012, and offer some recommendations for 2013, if"
《纽约时报》和《华盛顿邮报》上的报道与直接面向千百万人、在党派电台和电视节目上反复播出的总统的推特比起来根本没有那么重要了。,What appears in The New York Times or the Washington Post matters less than presidential tweets that go straight to millions of people and are echoed in partisan radio or TV shows.,"The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.",the translation accurately captures the meaning,"The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people. The translation accurately captures the meaning",14.82,12.77,-2.05,0.861,0.8248,-0.0362,"Initial translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.

Analysis: the translation accurately captures the meaning

Corrected translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.

The translation accurately captures the meaning

Corrected translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.

The translation accurately captures the meaning

Corrected translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.

The translation accurately captures the meaning

Corrected translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.

The translation accurately captures the meaning

Corrected translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio and television programs that reach millions of people.

The translation accurately captures the meaning

Corrected translation: The coverage in The New York Times and The Washington Post is not as important as the president’s tweets, which are repeated over and over again on party-line radio"
"Pourtant, aujourd’hui, les universités des États-Unis sont bien meilleures que leurs homologues européennes.","Yet today, universities in the United States easily outperform their European counterparts.","Yet, today, the universities of the United States are better than those of Europe.",the translation accurately captures the meaning,"Yet, today, the universities of the",12.04,6.56,-5.48,0.8549,0.5147,-0.3401,"Initial translation: Yet, today, the universities of the United States are better than those of Europe.

Analysis: the translation accurately captures the meaning

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Reference: Yet, today, the universities of the United States are better than those of Europe.

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Analysis: the translation accurately captures the meaning

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Reference: Yet, today, the universities of the United States are better than those of Europe.

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Analysis: the translation accurately captures the meaning

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Reference: Yet, today, the universities of the United States are better than those of Europe.

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Analysis: the translation accurately captures the meaning

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Reference: Yet, today, the universities of the United States are better than those of Europe.

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Analysis: the translation accurately captures the meaning

Corrected translation: Yet, today, the universities of the United States are better than those of Europe.

Reference: Yet, today, the universities of the United States are better than those of Europe.

Corre"
随着中国从储蓄剩余转向吸收储蓄 — — 利用其剩余储蓄为中国人构建安全网，而不是补贴美国人的储蓄 — — 储蓄不足的美国将发现难以填补空白。,As China shifts from surplus saving to saving absorption – using its surpluses to build a safety net for the Chinese people rather than subsidize the savings of Americans – a saving-short US will find it tough to fill the void.,"With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.",the translation accurately captures the meaning,"With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap. The translation accurately captures the meaning",28.47,24.79,-3.68,0.8313,0.8128,-0.0186,"Initial translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.

Analysis: the translation accurately captures the meaning

Corrected translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.

The translation accurately captures the meaning

Corrected translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.

The translation accurately captures the meaning

Corrected translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.

The translation accurately captures the meaning

Corrected translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.

The translation accurately captures the meaning

Corrected translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US will find it difficult to fill the gap.

The translation accurately captures the meaning

Corrected translation: With China shifting its savings surplus to absorption – using its savings to build a safety net for its own people, rather than propping up savings in the US – the US"
当然，伊斯兰教武装有其自身的独特性，但领袖肉体消灭和组织生存之间的关系等等重要特点与其他某些武装组织相通。,"Armed Islamism has its particularities, of course, but it also shares important characteristics with some of these groups, including the relationship between the physical elimination of a leader and organizational survival.","Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.",the translation accurately captures the meaning,"Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups. The translation accurately captures the meaning",9.59,8.24,-1.36,0.8344,0.8186,-0.0157,"Initial translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.

Analysis: the translation accurately captures the meaning

Corrected translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.

The translation accurately captures the meaning

Corrected translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.

The translation accurately captures the meaning

Corrected translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.

The translation accurately captures the meaning

Corrected translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to those of other armed groups.

The translation accurately captures the meaning

Corrected translation: Of course, Islamist armed groups have their own uniqueness, but important features like the relationship between the leadership and the body, and the organization’s survival, are similar to"
这似乎就是我们专注于像《京都议定书》这一类的让自我感觉良好的方式的原因。 它的根本问题从来就是既好高骛远，又不符合环境逻辑，还代价不菲。,"This seems to be why we focus on feel-good approaches like the Kyoto Protocol, whose fundamental problem has always been that it is simultaneously impossibly ambitious, environmentally inconsequential, and inordinately expensive.","That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.",the translation accurately captures the meaning,"That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly. The translation accurately captures the meaning",23.85,24.24,0.39,0.8292,0.7897,-0.0395,"Initial translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

Analysis: the translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

The translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

The translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

The translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

The translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good measures like the Kyoto Protocol, which is fundamentally flawed, environmentally illogical, and costly.

The translation accurately captures the meaning

Corrected translation: That, it seems, is why we focus on feel-good"
