source,reference,prediction
"Zwei leichte Kampfflugzeuge L-159 von insgesamt fünf, die das tschechische Verteidigungsministerium gegen das Transportflugzeug Casa C-295M ausgetauscht hat, sind am Dienstag in die spanische Stadt Sevilla geflogen, wo der spanische Flugzeughersteller Casa - EADS siedelt.","Two L-159 of a total of five pieces for which the Czech Defense Ministry has exchanged transport aircraft CASA C-295M, flew on Tuesday to Seville, where is based the manufacturer of Casa aircrafts - EADS.","Two light combat aircraft L-159 of a total of five, which the Czech Ministry of Defence exchanged against the transport aircraft Casa C-295M, flew on Tuesday to the Spanish city of Seville, where the Spanish aircraft manufacturer Casa - EADS is located."
Šimon Ornest: Auf unseren Konzerten wollen wir positive Energie sammeln,Simon Ornest: At the concerts we want a fusion of positive energy,Simon Ornest: On our concerts we want to collect positive energy
Die Post will ihre Elektro-Transporter ab dem kommenden Jahr auch auf dem freien Automarkt anbieten.,The postal service wants to bring its electric vehicle to the free automotive market from next year.,The Post will offer its electric transporters on the free market from next year.
"Es liegen immer noch viele Leichen herum, viele Menschen wurden noch nicht gefunden und werden vermisst.","There are still lots of bodies lying around, many people have not been found and are missing.","There are still many bodies lying around, many people have not been found and are missing."
"Aber das Gehirn weiß nicht immer, was man gerade am besten tun sollte.",But the brain doesn't always know the most appropriate thing to do.,"However, the brain does not always know what one should do best at the moment."
"Andere argumentieren, dass sich entwickelnde Wirtschaften wie Indien keine Veranlassung haben, den reichen Europäern zu helfen, wenn sie selbst vor großen wirtschaftlichen Herausforderungen stehen.",Others argue that developing economies like India have no business helping wealthy Europeans when they face their own profound economic challenges.,Other people argue that developing economies like India have no reason to help the rich Europeans if they themselves are facing great economic challenges.
Nach 13 Jahren Ehe sind Joachim Llambi (54) und seine Frau Ilona (45) nun getrennt.,"After 13 years of marriage, Joachim Llambi (54) and his wife Ilona (45) have separated.","After 13 years of marriage, Joachim Llambi (54) and his wife Ilona (45) are now separated."
"Vielleicht schafft er es nicht ganz, dass man seine Gewohnheiten ablegt, doch zumindest kann er den Konsumenten lehren, seine Gewohnheiten kritisch zu hinterfragen.","Perhaps he won't manage to help you break old habits altogether, but at least he manages to teach consumers to critically question their habits.","Vielleicht schafft er es nicht ganz, dass man seine Gewohnheiten ablegt, doch zumindest kann er den Konsumenten lehren, seine Gewohnheiten kritisch zu hinterfragen."
"Für die Kanzlerin ist""die Zeit für einen Durchbruch in Europa gekommen"".","For the Chancellor, ""the time has arrived for a breakthrough in Europe .""","For the chancellor, the time for a breakthrough in Europe has come."
"Es sah so aus, ob sie mit der Ladung von mehr als zweitausend Kilo Haschisch, nicht anhalten müssten.","Their cargo, more than two tons of hashish, is a good reason for not stopping.",It looked as if they would have to stop with the load of more than two thousand kilos of hashish.
"In Deutschland ist die Situation so, dass ein Staatsministerium mangels Finanzen private, dicht mit der Industrie verflochtene Rechtsunternehmen mit der Ausarbeitung von Gesetzentwürfen beauftragt.","In Germany the situation is such that state ministries, through lack of financial resources, contract out the drafting of laws to private law firms, who are basically connected with industry.","In Germany, the situation is such that a state ministry, due to a lack of finances, hires private, closely linked to the industry law firms to draft legislation."
"Da im Haushaltsjahr 2012 weniger Investitionen als geplant getätigt worden sind, ist auch die Rücklagenzuführung höher ausgefallen.","Because fewer investments were made in the 2012 budgetary year than planned, the reserves also came in higher.","In the household year 2012, fewer investments were made than planned, so the reserve contribution was higher."
Hauptorganisator Jos ter Huerne und Bürgermeisterstellvertreter Heinz Lölfing zeigten sich über das Gelingen dieses Radsport-Events sehr erfreut.,"Chief organizer, Jos ter Huerne, and deputy mayor, Heinz Lölfing seemed to be very pleased with the success of this cycling event.",The main organizer Jos ter Huerne and the deputy mayor Heinz Lölfing were very pleased with the success of this cycling event.
"Etwas, was man nie zuvor hörte – erst jetzt, wo der Erfolg des schwarzen Kandidat so sicher scheint.","Things that have never been said before now, when the success of the black candidate is almost certain.","Something that one has never heard before – only now, when the success of the black candidate seems so certain."
"Wegen fehlender Unterlagen sei jedoch kein wissenschaftlicher Nachweis über das Alter zu führen, zumal Personenstandsregister fehlten.","Due to lacking documentation, however, there is no scientific proof of age, particularly as there are no birth registers.","Due to the lack of documents, it was not possible to provide a scientific proof of the age, as birth registers were missing."
Im September 2011 verschlechterte sich Abbotts Zustand wieder und sein Hausarzt brachte seine CT-Scans und Röntgenaufnahmen zu einer Expertengruppe.,"In September 2011, Abbott's condition worsened again, and his consultant took his CT scans and X-rays to a panel of experts.","In September 2011, Abbott’s condition worsened again and his family doctor brought his CT scans and X-rays to an expert group."
Es gibt mehr Todesfälle durch Mesotheliom hier als in jedem anderen Land der Welt.,There are more mesothelioma deaths here than in any other country on the planet.,There are more deaths from mesothelioma here than in any other country in the world.
"Die Beziehungen zwischen Weißrussland und den USA waren jahrelang angespannt, in erster Linie wegen Lukashenkos harschen Missachtung der Menschenrechte.","Relations between Belarus and the United States have been strained for years, primarily because of Lukashenko's harsh repression of human rights.","The relations between Belarus and the USA were tense for years, mainly due to Lukashenko’s harsh disregard for human rights."
"Ich ersuche in überhaupt keinem Lande um Asyl, hatte Manuel Zelaya in einem Interview mit dem Kanal Telesur, dessen Sitz sich in Caracas befindet, geantwortet.","I am not requesting asylum from any country, Manuel Zelaya had answered in an interview on the Telesur channel, based in Caracas.","Manuel Zelaya said in an interview with the Telesur channel, whose headquarters are in Caracas, that he does not ask for asylum in any country."
"Die Strategie, die sich IBM in den letzten drei Jahren auszahlt ist das Konzept ""Smarter Planet"".","In the past three years, IBM has been highly successful with its Smarter Planet concept.","The strategy that IBM has implemented in the last three years is the concept ""Smarter Planet""."
"Für Hans Möhler vom Luther-Verlag ist dieses Werk eine Einladung, ""sein Leben zu vertiefen und Freiheit zu finden"".","For Hans Möhler of the Luther Verlag this work is an invitation ""to add depth to his life and to find freedom"".","For Hans Möhler from the Luther-Verlag, this work is an invitation to ""deepen his life and find freedom""."
"""Sich um mehrere tausend Flüchtlinge zu kümmern, ist wunderbar, aber in der Zwischenzeit müssen Sie über langfristige Lösungen nachdenken, wie ein echter Friede und echte Entwicklung, hauptsächlich durch Bildung, für diese muslimischen Länder geschaffen werden kann"", betonte er.","""So taking care of several thousand refugees is wonderful, but in the mean time you have to think about long-term solutions, how to bring genuine peace and genuine development, mainly through education, for these Muslim countries,"" he emphasized.","""To take care of thousands of refugees is wonderful, but in the meantime you have to think about long-term solutions, how a real peace and real development, mainly through education, can be created for these Muslim countries"", he stressed."
"Der Black Friday dauerte in seinen Laden von 8 Uhr abends am Donnerstag bis Mitternacht den nächsten Tag, und in diesem Zeitraum verkaufte Walmart ungefähr 5000 Artikel pro Sekunde.","Black Friday continued in its stores from 8 in the evening on Thursday till midnight the next day, and during the period Walmart sold about 5000 products a second.",Task: Translate the German sentence into English.
"Sartor kritisierte in der ""Welt am Sonntag"" wiederum Kritik an Kollegen von anderen Tafeln.","Sartor criticized colleagues from other Tafel associations in ""Welt am Sonntag."".","Sartor criticized in the ""Welt am Sonntag"" again criticism of colleagues from other tables."
Im Jahr 2011 verlagerte sich FFP von der Konzentration auf die Schulden der Klubs auf die Überwachung ihrer Verluste.,"In 2011, FFP shifted from focusing on clubs' debts to monitoring their losses instead.","In 2011, FFP shifted from focusing on the debts of the clubs to monitoring their losses."
"Als die Bank selber zu einer globalen Marke wurde, wurde RBS zur globalen Marke.","As the bank itself became a global brand, RBS became the global brand.","When the bank itself became a global brand, RBS became a global brand."
"In den Genuss einer zur Hälfte ermäßigte Februarmiete sollen auch die sonstigen Mieter kommen, die den neuen Mietvertrag bis zum 15. Dezember unterschreiben.",Half off the February rent will also receive the other tenants who will have signed the new contract by 15 December.,Task: Translate the German sentence into English.
"Thema des Tages im Gemeindehaus waren ""Sprichwörter aus der Bibel"" und ""Redewendungen aus dem Mittelalter"".","The theme of the day in the parish hall was ""Sayings from the Bible"" and ""Expressions from the Middle Ages"".","The theme of the day in the community house was ""Proverbs from the Bible"" and ""Sayings from the Middle Ages""."
"Es ist daher nicht nur ideal zur Verhinderung von Druckbrand, sondern erhöht allgemein den Schlafkomfort.","It is therefore ideal to prevent pressure ulcer development, but also to enhance comfort while sleeping.","It is therefore not only ideal for the prevention of pressure sores, but also increases the general comfort of sleep."
"Er weist eine interessante Kombination von primitiven und fortschrittlichen Eigenschaften auf, sagt Nesbitt.","It has an interesting combination of primitive and progressive properties, says Nesbitt.","He points out an interesting combination of primitive and advanced characteristics, says Nesbitt."
Am Dienstagmittag erreichen 49 Menschen nach einer meist langen Flucht die Stadtverwaltung in Weimar.,On Tuesday afternoon 49 people reach the municipality of Weimar after a mostly long flight.,"On Tuesday morning, 49 people arrived at the city administration in Weimar after a long journey."
"Im Juli hatte eine Studie der Europäischen Behörde für Lebensmittelsicherheit (EFSA) Bezug auf die Präsenz von Rückständen 365 verschiedener, in Obst und Gemüse identifizierten Pestiziden identifiziert, die in Europa konsumiert werden, darunter 76 in Getreiden.","In July, a study by the European Food Safety Agency pointed to the presence of residues of 365 different pesticides identified in fruit and vegetables consumed in Europe including 76 in cereals.","In July, a study by the European Food Safety Authority (EFSA) identified the presence of residues of 365 different pesticides found in fruit and vegetables that are consumed in Europe, including 76 in cereals."
"Also brauche es Angebote wie Sport, Kontakte mit Einheimischen und vor allem Sprachkurse.","Consequently there is a need to provide sports, contact to locals, and, above all, language courses.","I also need offers like sports, contacts with locals and above all language courses."
"In dem Moment war ich sehr froh, dass ich schon vor gut zwei Jahren angefangen hatte, die Sprache zu lernen.","At that moment, I was very glad that I'd been learning the language for two years already.",In that moment I was very happy that I had already started learning the language two years ago.
Zu Änderungen kommt es nur bei eintägigen Netzfahrscheinen CD Net und bei günstigen Internetfahrscheinen eLiska.,The only changes are to ČD Net one-day network tickets and eLiška cheap internet tickets.,There will be changes only for one-day tickets CD Net and for cheap internet tickets eLiska.
"Angesichts der Tatsache, dass der Warenaustausch zwischen 2000 und 2007 von 25 auf 55 Mrd. gestiegen war, ist dieses Ziel gar nicht mal so ambitiös.","Since exchange of goods raised from 25 billion to 55 billion between 2000 and 2007, this is not an overly ambitious objective.","In view of the fact that the exchange of goods between 2000 and 2007 increased from 25 to 55 billion, this goal is not even ambitious."
"Die Starkstrompreise wurden dabei von allen Hauptlieferanten herabgesetzt, schuld ist also die deutliche Förderung der Stromerzeugung aus erneuerbaren Quellen, namentlich aus Fotovoltaikanlagen.","Prices of power energy were reduced by all the major suppliers at the same time; a significant increase in support for the production of energy from renewable sources, especially photovoltaics, is to blame then.",Answer:
Noch sehen die Deutschen selbstfahrende Autos allerdings skeptisch - viel mehr als Franzosen oder Amerikaner.,And Germans still view driverless cars sceptically – much more than the French or Americans.,"The Germans, however, see self-driving cars skeptically - much more than the French or Americans."
"Obwohl Kanada sich hierbei auf dem 10. Rang platziert hat, bemerkt die Studie, dass ""die medizinische Sterbebetreuung in Kanada eine Kultur hervorgebracht hat, in der die Menschen Angst haben, das Thema Tod anzuschneiden"".","Whilst Canada is placed 10th, the study notes that ""the medicalisation of death in Canada has produced a culture in which people are afraid to tackle the subject of death.","Although Canada is ranked 10th in this regard, the study notes that ""the medical end-of-life care in Canada has created a culture in which people are afraid to talk about the topic of death""."
Gerade die Überarbeitung des wichtigsten Dokuments der Bürgervereinigung benutzte er als Lockmittel für die Delegierten.,He approached the rewriting of the key document of the civil association as a decoy for the delegates.,1. Gerade die Überarbeitung des wichtigsten Dokuments der Bürgervereinigung benutzte er als Lockmittel für die Delegierten.
"Es ist eine nicht versiegende Geldquelle, welche über 70% der Oberfläche des Planeten bedeckt und erst jetzt scheinen dies die großen Energiefirmen der Welt zu begreifen.","It's an immense body, that occupies 70% of the planet's surface and now the big, international energy companies are discovering it.","It is an inexhaustible source of money, which covers more than 70% of the surface of the planet and only now do the large energy companies of the world seem to understand it."
"Wir fangen heute an, im März soll's vorbei sein, im Juni wird Bilanz gezogen.","Today it starts, in March it concludes, in June the conclusions are drawn.","We start today, in March it should be over, in June the balance sheet will be drawn up."
"Niemand sieht sie sich an - vielleicht, weil sie nur rein dekorativ sind, manche so weit oben, dass es unmöglich ist, sie anzufassen.","Nobody is looking - perhaps because they are merely decoration, some so high up the wall that it would be impossible to touch them.","No one looks at them - perhaps, because they are only decorative, some so high up, that it is impossible to touch them."
Der GT-Führer für Gutachten ist ein Referenzprodukt auf dem Markt.,The GT Appraisal Guide is its historical reference product on the market.,The GT-Leader for Reports is a reference product on the market.
"""Wenn es zur Besteuerung von Glückspielen kommt, wie die politischen Parteien deklarieren, dann begreife ich ihre Argumentation, dann müssen sie aber auch klipp und klar sagen, wohin das Geld geht"", sagte er.","""If taxes are imposed on gambling, as the political parties declare, I understand their arguments, but they must clearly say where the money will go,"" he said.","""When it comes to the taxation of gambling, how the political parties declare, then I understand their argumentation, then they must also clearly say where the money goes"", he said."
"""Die direkte Verbindung der Regierung Moskaus mit der Kriminalität hat dazu geführt, dass manche sie als ""gestört"" bezeichnen und zu dem Schluss kommen, dass die Regierung eher wie ein Kleptokrat handelt als eine Regierung"", so das Memo.","""The Moscow city government's direct links to criminality have led some to call it 'dysfunctional,' and to assert that the government operates more as a kleptocracy than a government,"" the memo says.","""The direct connection of the government of Moscow with the criminality has led to the fact that some people call it ""disturbed"" and come to the conclusion that the government rather acts like a kleptocracy than a government"", so the memo."
"Ressourcenministerin Nathalie Normandeau hatte am Nachmittag darauf reagiert, indem sie vehement in Abrede stellte, dass es sich bei diesem Vertrag um ein abgekartetes Spiel gehandelt hätte.","Replying in the afternoon, the Minister of Natural Resources Nathalie Normandeau, denied vigorously any collusion in connection with this contract.","Nathalie Normandeau, Quebec’s natural resources minister, reacted in the afternoon by vehemently denying that the deal was a sham."
"Die Amerikanerinnen Simone Biles, links, und Aly Raisman umarmen sich, nachdem sie jeweils Gold und Silber im Einzelmehrkampffinale der Frauen im Kunstturnen bei den Olympischen Sommerspielen 2016 in Rio de Janeiro, Brasilien, Donnerstag, gewonnen haben","United States' Simone Biles, left, and Aly Raisman embrace after winning gold and silver respectively for the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday, Aug.","The American gymnasts Simone Biles, left, and Aly Raisman embrace each other after winning gold and silver in the women’s individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday."
Doch genau davor fürchten sich die Familien der Opfer in Ciudad Neza am meisten.,"That, however, is exactly what victims' families in Ciudad Neza most fear.","However, the families of the victims in Ciudad Neza are most afraid of this."
"Bousquet bezwang den Kroaten Duje Draganja (20.70) und den Russen Sergey Fesikov (20.84), er schaffte es jedoch nicht, den Weltrekord (20.30) wie geplant zu brechen.","Bousquet bested the Croat, Duje Draganja (20.70) and the Russian, Sergey Fesikov (20.84), but he did not manage to reduce the world record time (20.30) as he had envisaged.","Bousquet beat the Croatian Duje Draganja (20.70) and the Russian Sergey Fesikov (20.84), but he did not manage to break the world record (20.30) as planned."
"Die Teilnehmer hoben ihre Hände in die Luft und sangen, ""Hände hoch, nicht schießen,"" während sie vor der Beerdigung warteten.","Attendees hold their hands up while chanting, ""Hands up, don't shoot,"" as they wait in line before the funeral.","The participants raised their hands in the air and sang, ""Hands up, don't shoot,"" while they were waiting for the funeral."
"Es geht mir nicht darum, Senator oder Präsident zu sein.",This is not about me being a senator or president.,It is not important to me to be a senator or a president.
"Außerdem werden die Methoden angeboten, wie man im Kontakt mit der Natur bleibt oder die 100% natürliche Rezepte vorgeschlagen, die zur Entspannung führen.","It also suggests alternatives, such as staying in touch with nature, or provides 100% natural recipes that help to relax.","In addition, the methods are offered on how to stay in contact with nature or the 100% natural recipes are suggested, which lead to relaxation."
"Besonders der Öffentlichkeit erkläre sie nicht gerne ihr Liebesleben: ""Die Leute erwarten, dass du dich auf eine gewisse Art und Weise verhältst und das ärgert mich.","She particularly doesn't like explaining her love life to the public: ""People expect you to behave in a certain way, and that makes me angry.","Especially to the public she does not like to explain her love life: ""The people expect that you behave in a certain way and that annoys me."
"""Wir hätten das Spiel einfacher machen und den Puck aus unserem Drittel rausbringen müssen.""","""We should have made the game simpler, moving the puck out of our zone.""","""We would have made the game easier and had to get the puck out of our third."""
Im Topspiel beim FC Chelsea sorgte der gerade von Trainer Jürgen Klopp eingewechselte Angreifer in der 89. Minute für das 1:1 (0:1).,At the top match at FC Chelsea the freshly made substitution of the attacking player by the coach Jürgen Klopp in the 89th Minute resulted in the 1:1 (0: 1).,Task: Translate the German sentence into English.
"Das von einer Einheitspartei, der Kommunistischen Partei, geführte Kuba wird regelmässig von europäischen oder amerikanischen NROs der Verunglimpfung von Rechten und Freiheiten beschuldigt, im Besonderen der der Meinungsfreiheit.","Cuba, lead by a single party, the Communist Party, is regularly accused by European or American NGOs of flouting rights and liberties, notably those of the freedom of expression.",Task: Translate the German sentence into English.
"Im Rahmen der Serie ""Kunst und Genuss"" wurde am Wochenende eine besondere Ausstellung in Mittelehrenbach eröffnet.","On the weekend as part of the ""Art and Enjoyment"" series, a special exhibition was opened in Mittelehrenbach.","In the framework of the series ""Art and Enjoyment"", a special exhibition was opened in Mittelehrenbach at the weekend."
"Andere würden sich fragen, ob sich ein ""wütender, gewalttätiger Veteran unter der Oberfläche"" verbirgt, sagte Cancian, der im Irak gekämpft hatte und nach seiner Rückkehr einen gehobenen Staatsposten in Washington übernommen hat.","Others would wonder whether there was an ""angry, violent veteran beneath the surface,"" said Cancian, who fought in Iraq and returned to a senior government job in Washington.","Others would ask if a ""raging, violent veteran"" was hiding under the surface, said Cancian, who fought in Iraq and took over a high-ranking government post in Washington after his return."
"Das letzte Stück in der Ausstellung, das in einem eigenen Raum aufbewahrt ist, ist eine Seite aus der oben erwähnten Comic-Novelle.","The final piece in the exhibition, which is contained in a single room, is one page from the aforementioned graphic novella.","The last piece in the exhibition, which is kept in its own room, is a page from the above-mentioned comic novel."
"Die Staatsanwaltschaft widerspricht Bradley Mannings Vorwürfen, er sei im Gefängnis misshandelt worden",Prosecutors try to counter Bradley Manning's claims of abuse in confinement,The prosecution denies Bradley Mannings allegations that he was mistreated in prison.
"So erlaubt der 75-Jährige gleich doppelt einen tiefen Einblick in seine Seele, seine Emotionen.","The 75-year-old allows at the same time a twofold insight, deep into both his soul and his emotions.",Task: Translate the German sentence into English.
"""Wir haben wesentliche Fortschritte erzielt"", sagte Nancy Pelosi, demokratische Präsidentin im amerikanischen Abgeordnetenhaus, und meinte, man müsse die Einigung nur noch zu Papier bringen.","""We have taken an important step forward"", declared Nancy Pelosi, democratic chairwoman of the House of Representatives, adding that the only thing needed was to work out the written form of the agreement.","""We have made significant progress"", said Nancy Pelosi, the democratic president of the American House of Representatives, and meant that one only had to put the agreement on paper."
In der Nacht von Sonntag auf Montag hatte Rafael Correa übrigens den Sieg seines Verfassungsprojekts gefordert.,Rafael Correa had claimed during the night from Sunday to Monday the victory of his draft constitution.,"In the night from Sunday to Monday, Rafael Correa had, incidentally, demanded the victory of his constitutional project."
"Wenige in Puerto Rico verfügen über eine so große geistige Sammlung der Geschichte des Basketballs des Landes wie Héctor ""Hetin"" Reyes.","Few people in Puerto Rico have a mental recollection of local basketball history as broad as that of Héctor ""Hetin"" Reyes.","Few people in Puerto Rico have such a large collection of the history of basketball in the country as Héctor ""Hetin"" Reyes."
"Rebull vergleicht die Sterne mit Tänzern, wobei größere Sterne langsamer Pirouetten drehen als kleinere.","Rebull likens the stars to dancers, larger ones pirouetting more slowly than smaller ones.","Rebull compares the stars to dancers, whereby larger stars perform slower pirouettes than smaller ones."
In vielen Branchen können sich die Unternehmen ihre Mitarbeiter nicht mehr aus einer großen Schar von Bewerbern aussuchen.,"In many sectors, companies can no longer identify their employees from the hoards of applicants.","In many industries, companies can no longer select their employees from a large pool of applicants."
"Ja, lief, denn ich litt unter systematischem Mobbing und Drohungen.","Yes, ran, because I had been subject to systematic bullying and intimidation.","Yes, I did, because I was suffering from systematic mobbing and threats."
Bisher ist die Geburt von Kindern im Weltall bloße Theorie.,"For the moment, birth of children in space is just a theory.","So far, the birth of children in space has only been theory."
"Zwar ist sie unfruchtbar, hofft allerdings, durch Adoption oder eine Leihmutter ein Kind bekommen zu können.","Though she is infertile, she hopes to become a parent through adoption or gestational surrogacy.","Although she is infertile, she hopes to have a child through adoption or a surrogate mother."
Unsicher Die Regierung in Jerusalem hat den Angriff offiziell nicht bestätigt.,"Unsure, the government in Jerusalem has not officially confirmed the attack.",The government in Jerusalem has not officially confirmed the attack.
"Barack Obama erinnerte sich an ein Fahrrad mit zehn Gängen und auch an einen Basketball, den ihm sein Vater, den er sehr selten sah, zu Weihnachten aus Kenia mitgebracht hatte.","Barack Obama remembered a ten-speed bicycle, but also a basketball that his Kenyan father, whom he had rarely seen, had given him for Christmas.","Barack Obama remembered a bicycle with ten gears and also a basketball, which his father, whom he rarely saw, had brought him from Kenya for Christmas."
"Der Vorfall wird in einer Anklageschrift beschrieben, der am Mittwoch im Landesgericht von Charlotte durch Vincent Bordini eingereicht wurde, einen ehemaligen Softwareprogrammierer für die Kampagne in diesem Bundesstaat.","The incident was described in a lawsuit filed on Wednesday in state court in Charlotte by Vincent Bordini, a former software trainer for the state campaign.","The incident will be described in an indictment, which was filed on Wednesday in the District Court of Charlotte by Vincent Bordini, a former software programmer for the campaign in this state."
"Ein Anwohner, der nicht genannt werden wollte, sagte: ""Es ist lächerlich, wir haben gerade erst die letzte Runde dieser Reisenden gesehen, nur um von einer anderen Runde geplündert zu werden.","One local resident who did not wish to be named said: 'It is ridiculous, we have only just seen the last round of these travellers leaving, only to be blighted by another round.","A neighbor, who did not want to be named, said: ""It's ridiculous, we just saw the last round of these travelers, only to be robbed by another round."""
Neben Autokonzernen sind auch Motorradbauer sowie zahlreiche Mobilitätsdienst- und Softwareanbieter in jeweils eigenen Hallen präsent.,"In addition to the car companies, motorcycle manufacturers and numerous mobility service and software providers will be there in their individual halls.","Next to car manufacturers, motorcycle builders as well as numerous mobility service and software providers are present in their own halls."
"Laut Deutscher Bahn kommt es in Sachsen, Sachsen-Anhalt, Thüringen und im Norden Bayerns zu erheblichen Störungen.","According to Deutsche Bahn, there are significant disruptions in Saxony, Saxony-Anhalt, Thuringia and in the north of Bavaria.","According to Deutsche Bahn, there are significant disruptions in Saxony, Saxony-Anhalt, Thuringia and in the north of Bavaria."
"Die globalen Machtgelüste der Rothschilds führten in den Jahren 1859 - 1871 zur Formulierung eines Plans zur Entfesselung von drei Weltkriegen durch Albert Pik, einen Freimaurer des 33. und damit höchsten Grades der Erkenntnis.","Their thirst for global power led in the years of 1859 - 1871 to the formulation of a three-world-war plan by the freemason leader of the 33rd degree, Albert Pike.","The global power ambitions of the Rothschilds led in the years 1859 - 1871 to the formulation of a plan for the unleashing of three world wars by Albert Pike, a Freemason of the 33rd and thus highest grade of knowledge."
"Das letzte Mal, als diese Rate über 2 betrug - was auch als Ersetzungsrate bekannt ist - war im Jahr 1976.","The last time it was over 2, known as the replacement rate, was in 1976.","Das letzte Mal, als diese Rate über 2 betrug - was auch als Ersetzungsrate bekannt ist - war im Jahr 1976."
"Am 14. Dezember wird Silvio Berlusconi sich einem Misstrauensantrag der Abgeordnetenkammer gegenübersehen, infolge derer die vorgezogen Wahlen bereits Ende März organisiert werden könnten.","On 14 December, Silvio Berlusconi will face a motion of censure in the Chamber of Deputies, following which an early general election could take place at the end of March.","On the 14th of December, Silvio Berlusconi will face a vote of no confidence from the Abgeordnetenkammer, as a result of which early elections could be held as early as the end of March."
Nach Garcias Sieg durch einstimmigen Beschluss über den ehemaligen Vier-Divisionen-Weltmeister Adrien Broner am Samstag auf Showtime sind beide Kämpfer Mitglieder der Top-Fünf Pound-for Pound-Liste.,"After Garcia's victory by unanimous decision over former four-division world champion Adrien Broner on Saturday on Showtime, both fighters are members of the top-five pound-for-pound list.","After Garcia’s victory by unanimous decision over the former four-division world champion Adrien Broner on Saturday on Showtime, both fighters are members of the top five pound-for-pound list."
Aufschluss über die näheren Umstände der Tat sollen die weiteren Ermittlungen bringen.,Further investigation is being carried out regarding details of the exact circumstances of the crime,Further investigations are expected to shed light on the circumstances of the crime.
"Für die älteren Kinder, die in der Schule waren, wären Kleidung und Schuhe ideal.",For the elder children that were at school clothes and shoes would be perfect.,"For the older children, who were in school, clothing and shoes would be ideal."
"Mit diesen Unterschieden dürfen wir uns nicht zufriedengeben"", sagte die Ministerpräsidentin von Mecklenburg-Vorpommern dem ""Tagesspiegel am Sonntag"".","We cannot permit ourselves to be satisfied with these differences,” said the minister president of Mecklenburg-Vorpommern to the “Tagesspiegel” on Sunday.","With these differences we cannot be satisfied"", said the Prime Minister of Mecklenburg-Vorpommern to the ""Tagesspiegel am Sonntag""."
"Sylvain Simard hatte verlauten lassen, dass die vier Firmen, die das Konsortium bilden (BPR, Dessau, Groupe SM und Axor) der ""Parti libéral du Québec wohl bekannt"" seien.","Sylvain Simard let it be known that the four companies comprsing the consortium (BPR, Dessau, Group SN and Axor) are ""well known to Quebec Liberal Party.""","Sylvain Simard had announced that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were ""well known to the Parti libéral du Québec""."
"Diese Verbesserungen ermöglichten es, das Risiko, AIDS über eine Bluttransfusion zu übertragen, in beträchtlichem Maße zu senken.",These improvements have helped reduce the risk of contracting AIDS through a blood transfusion.,These improvements made it possible to significantly reduce the risk of transmitting AIDS through a blood transfusion.
"Existiert ein Thema, dass nicht auf Basis von kurzfristigen Betrachtungen oder aufgrund von Emotionen behandelt werden darf, so ist dies sicherlich die Energiepolitik.","If there is a topic which cannot be dealt with via short-term considerations, or under the stress of emotion, it is energy policy.","If there is a topic that cannot be dealt with on the basis of short-term considerations or on the basis of emotions, then this is certainly the energy policy."
"Der in Connecticut gefertigte Hubschrauber wurde neben einer Yacht aus Maine, einem Feuerwehrauto aus Wisconsin und einem Gabelstapler aus Mississippi ausgestellt.","The Connecticut-made helicopter was displayed alongside a yacht from Maine, a fire truck from Wisconsin, and a forklift from Mississippi.","The helicopter made in Connecticut was exhibited next to a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi."
"Mit noch vier Minuten Spielzeit fügte Jerry Tuwai noch einen weiteren Angriff aus der rechten Ecke aus, den er umwandelte.","With four minutes on the clock Jerry Tuwai added another down the right wing, which was converted.","With only four minutes of playing time left, Jerry Tuwai added another attack from the right corner, which he converted."
Sie fügte hinzu: „Das ist schon lange her und er war sehr nett zu mir.“,"She added, ""That was a long time ago, and he's been very kind.""",She added: “It’s been a long time and he was very nice to me.”
"2009 berichtete Goddard, dass die Serviceschächte und Rohrleitungen hinter den Ausschussräumen des Parlaments mit Asbest verseucht waren, dessen tödliche Fasern durch etwas so harmloses wie ""starke Luftbewegungen"" aufgewirbelt werden konnten.","In 2009 Goddard reported that service shafts and piping ducts behind Parliamentary committee rooms were contaminated with asbestos, whose lethal fibres could be disturbed by something as innocuous as ""strong currents of air.""","In 2009, Goddard reported that the service shafts and pipes behind the committee rooms of Parliament were contaminated with asbestos, whose deadly fibers could be stirred up by something as harmless as ""strong air currents."""
"Zudem lernten sie, warum Sterne unterschiedliche Farben hätten oder warum ein Stern stärker leuchte als ein anderer, obwohl er wesentlich weiter entfernt liege.","In addition, they will learn why stars have different colours, or why one star shines more brightly than another, although it is significantly further away.","In addition, they learned why stars have different colors or why one star shines brighter than another, even though it is much further away."
"Die Polizei in Grand Junction, der größten Stadt des Landkreises, zeigt Erwachsene für den Besitz kleinerer Mengen nicht länger an.","The police in Grand Junction, the county's largest city, are no longer citing adults for possession of small amounts.","The police in Grand Junction, the largest city in the county, no longer charge adults for possession of small amounts."
Das Pfefferspray fanden die Beamten in einem Papierkorb in der Nähe des U-Bahnhofs.,Officers found the pepper spray in a bin near the underground station.,The pepper spray was found by the police in a cardboard box near the U-Bahnhof.
