source,reference,prediction
Starke Mobilisierung in Kopenhagen und in der Welt für das Klima.,Large climate change gatherings in Copenhagen and around the world,Strong mobilization in Copenhagen and in the world for the climate.
"Doch die meisten Missbräuche werden überhaupt nicht gemeldet und nach der eigenen Schätzung des Pentagon berücksichtigt diese Zahl ca. 13,5 Prozent der geschätzten 19.000 Fällen, zu denen es pro Jahr kommt.","But assaults are notoriously underreported, and by the Pentagon's own estimate, that figure accounts for approximately 13.5 percent of the estimated 19,000 incidents that occurred that year.","However, most abuses are not reported and, according to the Pentagon’s own estimate, this figure represents about 13.5 percent of the estimated 19,000 cases that occur each year."
"Die Käufer wussten nicht, wohin sie hinsehen sollten, als eine Frau ihre Kleidung inmitten eines Primark auszog, um Unterhosen anzuprobieren.",Shoppers didn't know where to look when a woman stripped off to try on knickers on the shop floor in the middle of a Primark.,The buyers did not know where they should look as a woman took off her clothes in the middle of a Primark to try on underwear.
"Kein Wunder - Ideen gibt es genug, im Unternehmen ist ja fast eine halbe Million Menschen beschäftigt.",It is no surprise that the ideas are plentiful - the company employs nearly half a million people.,"No wonder - there are enough ideas, after all, there are almost half a million people employed in the company."
"""Wer entspannt ohne Ticketkontrolle durch unser Zugbegleitpersonal reisen möchte, checkt im DB Navigator einfach selber ein.","""Anyone who wants to travel in a relaxed fashion, without having his/her ticket inspected by our on-train staff, simply checks in him/herself in the DB Navigator.","""Who wants to travel without ticket control through our train staff, checks in the DB Navigator easily by himself."""
"""Ich kann nicht verstehen, wie das möglich ist, denn wenn Sie die Menschen fragen, will niemand einen Krieg, also wie geschieht das?","'I can't understand how it happens, because if you ask people, no-one wants a war, so how does it happen?","""I can't understand how that is possible, because if you ask people, no one wants a war, so how does that happen?"""
"Hunderte von Ordnungswidrigkeiten, die sich um Marihuana drehen, werden hier und im Staate Washington, der ähnliche Maßnahmen genehmigte, bereits fallengelassen.","Hundreds of misdemeanor marijuana cases are already being dropped here and in Washington State, which approved a similar measure.",Task: Translate the German sentence into English.
"Am Donnerstag hatte Manning ausgesagt, dass er in der vorherigen Nacht dazu gezwungen wurde, nackt zu schlafen. Er hätte zuvor versucht, einem Beamten zu zeigen, dass er keine Gefahr für sich selbst darstelle.",Manning testified Thursday that he was forced to sleep naked the previous night because of his attempt to show an officer that he wasn't a danger to himself.,"Am Donnerstag hatte Manning ausgesagt, dass er in der vorherigen Nacht dazu gezwungen wurde, nackt zu schlafen. Er hätte zuvor versucht, einem Beamten zu zeigen, dass er keine Gefahr für sich selbst darstelle."
"Diese Eigenschaft verbindet mancher auch mit dem Milliardär, der US-Präsident werden will.",This characteristic also connects many with the billionaire who wants to become US president.,"This characteristic is also associated with the billionaire, who wants to become the US president."
"Zum Abschluss wurden noch Fotos des Projekts ""Ortskern II"" gezeigt, um den Anwesenden eine Sanierung ""schmackhaft"" zu machen.","To conclude, photos of the ""Town Centre II"" project were shown, to ""sell"" the idea of refurbishment to those present.","At the end, photos of the project ""Ortskern II"" were shown in order to make the sanitation ""tasty"" for the attendees."
In der Küche fühlt sich die Spiegelung wie ein Fenster in ein anderes Zimmer an.,"In the kitchen, the mirrored splashback feels like a window to another room.","In the kitchen, the reflection feels like a window into another room."
"Sorensen, der früher eine Führungsposition bei Midwest Airlines innehatte, ist kürzlich mit Spirit geflogen und war neugierig, was ihm am Flugsteig erwarten würde, wenn Passagiere mit der ungewöhnlichen Handgepäckgebühr des Unternehmens konfrontiert würden.","Sorensen, a former executive with Midwest Airlines, flew Spirit recently and wondered what he'd find at the gate as passengers encountered Spirit's unusual carry-on bag fee.","Sorensen, who previously held a leadership position at Midwest Airlines, recently flew with Spirit and was curious what he would encounter at the check-in counter if passengers were confronted with Spirit’s unusual carry-on baggage fee."
Bis zum Ende des Kontrakts am 31. Dezember 2017 fungiert er künftig als Berater und Jugendcoach - bei vollem Gehalt.,"Until the end of the contract on 31 December 2017, he will work as a consultant and a youth coach - on full pay.","From the end of the contract on December 31, 2017, he will function as an advisor and youth coach - at full salary."
"Nach einer Sitzung im Hauptquartier am Sonntagabend teilte das Militär mit: ""Die Armee bleibt ihrer Rolle verpflichtet, die Sicherheit des Staates zu gewährleisten"".","Following a meeting at its headquarters on Sunday evening, the military announced: ""The Army remains committed to its task of ensuring security for the State"".","After a meeting in the main headquarters on Sunday evening, the military announced: ""The army remains committed to its role of ensuring the security of the state""."
"Sie verkauft den Großteil auf dem freien Markt, 20 Grundstücke im sozial-verträglichen Modell.","The municipality sells the bulk of the plots on the open market, 20 plots according to the socially responsible model.","She sells the majority on the free market, 20 plots in the socially acceptable model."
"John D. Eastwood, einem assoziierten Professor der Psychologie an der Universität York in Ontario, Kanada zufolge besteht das Problem darin, dass Langeweile auf vielerlei Arten definiert und diskutiert worden ist.","The trouble is that it has been defined, and discussed, in many different ways, said John D. Eastwood, an associate professor of psychology at York University in Ontario, Canada.","According to John D. Eastwood, an associate professor of psychology at the University of York in Ontario, Canada, the problem is that boredom has been defined and discussed in many different ways."
"""Wenn es zur Besteuerung von Glückspielen kommt, wie die politischen Parteien deklarieren, dann begreife ich ihre Argumentation, dann müssen sie aber auch klipp und klar sagen, wohin das Geld geht"", sagte er.","""If taxes are imposed on gambling, as the political parties declare, I understand their arguments, but they must clearly say where the money will go,"" he said.","""When it comes to the taxation of gambling, how the political parties declare, then I understand their argumentation, then they must also clearly say where the money goes"", he said."
"Nach einer UN-Konvention machen sie nämlich von ihren Rechten Gebrauch, auf die sie sich im Jahre 1982 in Montego Bay auf Jamaika geeinigt haben.","That is, according to a UN agreement they are utilizing the rights on which they agreed in 1982 in Montego Bay, Jamaica.","After a UN convention they make use of their rights, on which they agreed in 1982 in Montego Bay on Jamaica."
"Obama ist der Ansicht, er verteile Weihnachten immer bessere Geschenke als er selbst bekomme.","For Christmas, Obama says he gives ""nicer stuff"" than he receives",Obama is of the opinion that he distributes Christmas presents better than he receives them himself.
Ivanov war viele Jahre Teil des engsten Vertrauenskreises von Putin.,Mr Ivanov has been part of Mr Putin's trusted inner circle for many years.,Ivanov was part of Putin’s inner circle for many years.
"Es stimmt wahrscheinlich, dass ein klassischer Anbieter mit einem eigenen Netz nicht mehr sonderlich viele Chancen hat (übrigens würde er wahrscheinlich auch kaum noch Frequenzen finden).","It is probably true that a classical operator with its own network no longer has much chance (for that matter, it would be very difficult to find frequencies).","It is probably true that a classical provider with its own network no longer has many chances (by the way, he would probably also hardly find frequencies)."
"Alle Beamten müssen nun in den nächsten zwei Wochen bei Identifikationszentren erscheinen, um sicherzustellen, dass ihre Daten über die biometrischen Registrierungen aufgenommen werden, wurde in einer Regierungsnachricht mitgeteilt.","All public servants are required to present themselves over the next two weeks at identification centres to ensure their data is captured through the biometric registration exercise, a government statement said.","All civil servants must now appear at identification centres within the next two weeks to ensure that their data is recorded in the biometric registration, it was announced in a government statement."
"Ausgezeichnet beim internationalen Zirkusfestival in Monte Carlo, zieht die russische Stoliarov Clown Family das Publikum mit Witz und Charme in ihren Bann.","Distinguished at the international circus festival in Monte Carlo, the Russian Stoliarov clown family captivate the public with wit and charm.","Outstanding at the international circus festival in Monte Carlo, the Russian Stoliarov Clown Family captivates the audience with wit and charm."
Und aus dem gibt es für den Zuschauer kein Entrinnen.,"For the viewer, there is no escape from that dream.",And from that there is no escape for the viewer.
"„Wir befinden uns in einer beängstigenden Lage und man darf sich fragen: Was hält das Parlament davon ab, morgen einfach die richterliche Unabhängigkeit abzuschaffen?“, war in der Zeitung zu lesen, die den Gesetzesentwurf für nicht verfassungsgemäß hält.","""It is a frightening place, and it is valid to ask: what is there to prevent Parliament from simply sweeping away the independence of the judiciary tomorrow?"" the paper said, challenging the bill as unconstitutional.","„We find ourselves in a frightening situation and one can ask: What prevents the parliament from simply abolishing judicial independence tomorrow?“, was in the newspaper to read, which the draft law for unconstitutional holds."
Mindestens die Hälfte der in Deutschland ankommenden Flüchtlinge ist nach Schätzungen der Bundespsychotherapeutenkammer (BPtK) psychisch krank: Die meisten leiden unter einer posttraumatischen Belastungsstörung oder unter Depressionen.,"In the estimation of the Federal Psychotherapeutic Association (BPtK), at least half of the refugees arriving in Germany are mentally ill: most of them are suffering from post-traumatic stress disorder or depression.","At least half of the refugees who come to Germany are mentally ill, according to estimates by the German Psychotherapists’ Chamber (BPtK): Most of them suffer from post-traumatic stress disorder or depression."
"""Hier stehen wir, haben die Knochensäge genommen und einen Konzertabend mit der Kraft eines Tigers gezündet"", können alle drei Gruppen, freilich im übertragenen Sinn, am Ende sagen.","In the end, all three bands can honestly, if figuratively, say: ""Here we stand, having taken the bone saw and ignited a concert evening with the strength of a tiger.""","""Here we stand, have taken the bone saw and lit a concert evening with the power of a tiger"", can all three groups, of course in the figurative sense, say at the end."
Wenn sich nichts ändert an der Führung der großen Französisch Unternehmen hat sich unser Kampf für die Entwicklung der wirtschaftlichen Intelligenz umsonst gewesen ...,"If nothing changes in the way France's biggest enterprises are run, our fight for the development of competitive intelligence will have been in vain…","If there is no change in the leadership of the large French companies, our struggle for the development of economic intelligence has been in vain ..."
"Egal, in welche Richtung die Entwicklung geht - hin zu Armbändern oder Anhängern, immer wird dabei die gleiche Technologie verwendet, wie bei der Fahrzeugortung.","Whether you the tracking devices develop into bracelets or pendants, they are still using the same technology as that used for monitoring vehicles.",Task: Translate the German sentence into English.
"Er erwähnte die Klage nicht, die gegen seine vorherige Stelle in einem Bundesberufungsgericht erhoben worden war.",He made no mention of the legal challenge filed against his prior position in a federal appeals court.,He did not mention the lawsuit that had been filed against his previous position in a federal appeals court.
"Die drei Männer hatten Schwierigkeiten sich in Sicherheit zu schwimmen, während sich ihr Boot aus eigener Kraft weiterbewegte.",The three men struggled to swim to safety while their boat continued under its own power.,The three men had difficulty swimming to safety while their boat moved on its own.
"Es gibt einen Zusammenhang zwischen der Tatsache, dass ein Kind sich etwa 9 Monate im Bauch der Mutter im Fruchtwasser befindet, und dem, dass es sich dann leichter an Wasser gewöhnen kann.",There is a connection with the fact that an infant spends about 9 months in amniotic fluid in the womb; it is easier to get used to water after that.,"There is a connection between the fact that a child is approximately 9 months in the womb of the mother in amniotic fluid, and the fact that it can then get used to water more easily."
"Nach diesen hervorragenden Ergebnissen bleibt nur noch die Frage, welchen Effekt ein Madonna-Bild Leonardos oder eines anderen vergleichbaren Malers auf die Schmerzregulierung der Gläubigen hätte.",After these great results the question now is how Leonardo's or another highly appreciated painter's picture of Madonna would influence the believers' pain regulation?,"After these outstanding results, only one question remains: what effect would a Madonna painting by Leonardo da Vinci or another comparable painter have on the pain relief of believers?"
"Für Washington, das die illegalen iranischen Netzwerke des Erwerbs von dem für das Nuklearprogramm vorgesehene Material verfolgt, stellt die Freilassung von Majid Khakavand eine schlechte Neuigkeit dar.","For Washington which tracks Iranian illegal nuclear material acquisition networks, the release of Majid Khakavgand is bad news.","For Washington, which is pursuing the illegal Iranian networks for the acquisition of material for the nuclear program, the release of Majid Khakavand is a bad news."
"Jedes Jahr gibt sie 1.300 US-Dollar für politische Maßnahmen aus, um die Bürger anzuregen, mehr Kinder zu bekommen.","It spends USD 1,300 per year on policies to encourage people to have more children.",Every year she gives 1.300 US-Dollars for political measures in order to encourage the citizens to have more children.
"Australische Gesellschaften beobachten die Entscheidung, zu deren Umsetzung die US-amerikanischen Fluggesellschaften Unmengen an Arbeit erledigen müssen, verfolgen jedoch keine unmittelbare Pläne zur Änderung ihrer Vorschriften.","Australian carriers are looking at the decision, which requires US carriers to undertake a massive amount of work to meet the requirements, but have indicated they have no immediate plans to change their procedures.","Australian companies are observing the decision, to whose implementation American airlines will have to lay off large numbers of employees, but have no immediate plans to change their regulations."
"Nach dem neuen Gesetz müssen Eltern kein Geschlecht mehr für solche Kinder erklären, sondern können „unbestimmt“ oder „nicht festgelegt“ auf der Geburtsurkunde angeben.","The new law doesn't require parents to declare any gender for such children, allowing parents to declare gender ""undetermined"" or ""unspecified"" on their birth certificates.","According to the new law, parents no longer have to declare a gender for such children, but can indicate “undetermined” or “not specified” on the birth certificate."
"Sie sind die ""Letzten Fünf"", weil die nächste Olympiamannschaft nur vier Turnerinnen in der Mannschaft haben wird. Außerdem ist das das letzte Jahr mit Marta Karolyi als Trainerin.","They are the ""Final Five"" because the next Olympic gymnastics team will only have four gymnasts on the team, and this is Marta Karolyi's last year coaching.","They are the ""Last Five"", because the next Olympic team will only have four gymnasts in the team. In addition, this is the last year with Marta Karolyi as coach."
"Flüchtlinge, die gezielt ins Land geholt werden, sollen vorher ihre Smartphones checken lassen und Social-Media-Accounts für eine Sicherheitsüberprüfung offenlegen.","Refugees who are specifically brought to the country should allow their smartphones to be checked, and present their social media accounts for security checks.",Task: Translate the German sentence into English.
"Sie teilt ihn sich mit weiteren Staaten des ehemaligen Ostblock im Rahmen der gemeinsamen Organisation ""Interoceanmetal"".","It shares it with other countries from the former Eastern Bloc as a part of the common organization ""Interoceanmetal"".",Task: Translate the German sentence into English.
Zwei von fünf Menschen im Land leben unterhalb der Armutsgrenze und nahezu Dreiviertel der Gesundheitsausgaben im Land sind privat.,"Two out of five people in the country live below the poverty line, and nearly three-quarters of the country's health-care spending is private.",Two out of five people in the country live below the poverty line and nearly three-quarters of health spending in the country is private.
"Aber dass die B 27-Sanierung bei ihnen zu Umsatzeinbrüchen geführt hat, lässt jeder, den man fragt, durchblicken.",But nobody we questioned hid the fact that the B 27 redevelopment had led to a drop in profits.,"But that the B 27 renovation has led to sales declines at them, everyone, whom one asks, lets through."
"In einem Interview sagte Bloom jedoch, dass er und Kerr sich noch immer lieben.","However, in an interview, Bloom has said that he and Kerr still love each other.","In an interview, Bloom, however, said that he and Kerr still love each other."
"""Wenn ihr über euren Dienst sprecht, müsst ihr die negativen Eindrücke dagegen halten"", erklärte Cancian seinen Söhnen.","""When you talk about your service, you need to counter the negative impressions,"" Cancian recalled telling his sons.","""When you talk about your service, you must hold the negative impressions against it"", Cancian explained to his sons."
Möglicherweise steckt dahinter politischer Druck nach der Veröffentlichung hunderttausender geheimer Diplomaten-Depeschen.,Political pressure may stand behind the move following publication of hundreds of thousands of secret diplomatic dispatches.,Possibly behind it is political pressure after the publication of hundreds of thousands of secret diplomatic dispatches.
"Zu dieser Liste gehört auch der Kampfflieger F35 Joint Strike Fighter, ein geplantes neues Bombenflugzeug, die nächste Generation ballistischer U-Boote, das neue Littoral Combat Ship und das neue Bodenkampffahrzeug, das Army und Marine brauchen, um den Humvee zu ersetzen.","That list included the F35 Joint Strike Fighter, a planned new bomber, the next-generation ballistic submarine, the new littoral combat ship and the new ground combat vehicle the Army and Marines need to replace the humvee.","To this list belongs also the fighter F35 Joint Strike Fighter, a planned new bomber aircraft, the next generation of ballistic submarines, the new Littoral Combat Ship and the new ground combat vehicle, which the Army and the Marine Corps need to replace the Humvee."
Auch hier ist also mit einigen hundert Kronen mehr pro Jahr zu rechnen.,Annually they must then also take extra costs in account.,"Here, too, you can count on a few hundred crowns more per year."
"Erst seit 2005 gibt es ein Gesetz, das die Verwaltung der Akten regelt.",A law regulating the administration of the files has only existed since 2005.,"Since 2005, there has been a law that regulates the administration of files."
"""Da weiß ich gar nicht, was ich davon halten soll"", rang er nach Worten.","I do not know what to think of that, he struggled for words.","""I don't know what I should do with it"", he rang for words."
Dieses Team wird unterstützt von Spezialisten und Studenten des Postgraduiertenstudiengangs am Instituto Nacional de Salud Pública (INSP) und am Centro de Investigación y de Estudios Avanzados (Cinvestav) del Instituto Politécnico Nacional (IPN).,The team is supported by specialists and graduate students from the National Institute of Public Health (NIPH) and the Centre for Research and Advanced Studies (Cinvestav) National Polytechnic Institute (NPI).,This team is supported by specialists and students of the postgraduate program at the Instituto Nacional de Salud Pública (INSP) and at the Centro de Investigación y de Estudios Avanzados (Cinvestav) of the Instituto Politécnico Nacional (IPN).
Der Chef des Weißen Hauses kommt morgen zusammen mit seiner Frau Michelle in der nordwegischen Metropole an und wird die ganze Zeit beschäftigt sein.,The head of the White House will be flying into the Norwegian city in the morning with his wife Michelle and will have a busy schedule.,The president of the White House comes tomorrow together with his wife Michelle in the northwestern metropolis and will be busy all the time.
Der dreitägige Grundkurs für künftige Gelatieri hat den größten Zulauf und Besucher aus der ganzen Welt.,"The three-day foundation course for future ""gelatieri"" is the largest course, and welcomes visitors from all over the world.",The three-day basic course for future gelatieri has the greatest number of participants and visitors from all over the world.
"Zu Ehren der Olympischen Spiele in Rio und all die berühmten Gesichter, die zur Zeit auf unseren Bildschirmen flimmern, hat FEMAIL eine Listen an Olympioniken erstellt, die mehr als nur eine gewisse Ähnlichkeit mit Hollywoodberühmtheiten aufweisen.","So, in honor of the Rio Games and all the famous faces crossing our screens at the moment, FEMAIL have compiled a list of Olympians who bear more than a passing resemblance with Hollywood celebs.","In honor of the Olympic Games in Rio and all the famous faces that are flashing on our screens at the moment, FEMAIL has compiled a list of Olympians who have more than a passing resemblance to Hollywood celebrities."
"Zwei Brüder befinden sich vier Jahrzehnte, nachdem ihre italienische Familie die Dynastie gründete, in einer Auseinandersetzung wegen eines der größten Immobilienimperien Victorias im Wert von über 500 Millionen Dollar.","Two brothers are at war over one of Victoria's biggest real estate empires, worth more than $500 million, four decades after their Italian family founded the dynasty.",Two brothers find themselves four decades after their Italian family founded the dynasty in a dispute over one of Victoria’s largest real estate empires worth over 500 million dollars.
"Jetzt trinkt sie wieder Kaffee, auch wenn sie an diesem Tag anstelle ihres üblichen Iced Coffees einen Blended Chai Tea bestellte, der ein weiterer neuer Zusatz ist.","Now she's back on coffee, although that day, instead of her usual iced coffee, she went with a blended chai drink, another new addition.","Now she is drinking coffee again, even though she ordered a blended chai tea instead of her usual iced coffee, which is another new addition."
Das Larsen-C-Schelfeis liegt südlich von Südamerika fast an der Spitze der antarktischen Halbinsel.,"The Larsen C ice shelf is located south of South America, almost at the tip of the Antarctic Peninsula.",The Larsen C Ice Shelf lies south of South America almost at the tip of the Antarctic Peninsula.
"Aber ich bin jetzt an dem Punkt angekommen, an dem mir das egal ist, und das macht mich traurig.",But I've got to the point now where I don't care and that saddens me.,"But I am now at the point where it doesn’t matter to me, and that makes me sad."
"""Die Medizin hat große Fortschritte gemacht"", sagte die 44-Jährige der italienischen Zeitung ""Corriere della Sera"".","""Medicine has come a long way,"" the 44-year-old said to Italian newspaper ""Corriere della Sera"".","""Medicine has made great progress"", said the 44-year-old to the Italian newspaper ""Corriere della Sera""."
Er erhob sich aus dem Liegestuhl wie ein alter Mann.,He heaved himself out of the deckchair like an old man.,He got up from the recliner like an old man.
"Stephanie Probst nimmt auch dazu Stellung: ""Geht es unseren Tieren nicht gut, geht es auch uns nicht gut"".","Stephanie Probst has her own answer to this: ""If our animals aren't happy, then nor are we"".","Stephanie Probst also takes a stance on this: ""If it doesn't go well for our animals, it doesn't go well for us either."""
"Ein Anwohner, der nicht genannt werden wollte, sagte: ""Es ist lächerlich, wir haben gerade erst die letzte Runde dieser Reisenden gesehen, nur um von einer anderen Runde geplündert zu werden.","One local resident who did not wish to be named said: 'It is ridiculous, we have only just seen the last round of these travellers leaving, only to be blighted by another round.","A neighbor, who did not want to be named, said: ""It is ridiculous, we just saw the last round of these travelers, only to be robbed by another round."""
Nach dem Ende seines Einsatzes im Schloss ist Rhodes auf der Suche nach anderen einzigartigen Schreib-Erfahrungen,"With his assignment in the castle over, Rhodes is on the hunt for other singular writing experiences.","After the end of his service in the castle, Rhodes is looking for other unique writing experiences."
"Als Antwort auf das Schweigen der Regierung hat der JDC Vorstand heute einen formalen Antrag auf ein spezielles Treffen des BMA Rates gestellt, um ein laufendes Programm eskalierender Arbeitskampfmaßnahmen, das Anfang September beginnt, zu genehmigen.","In response to the government's silence, JDC exec has today made a formal request for a special meeting of BMA Council to authorise a rolling programme of escalated industrial action beginning in early September.","As a response to the government’s silence, the JDC board today filed a formal request for a special meeting of the BMA Council to approve a program of escalating labor conflict measures that begins in early September."
Der Sieger erhält 250.000 Dollar zur Fortsetzung seiner außergewöhnlichen Arbeit.,"That person will receive $250,000 to continue their extraordinary work.","The winner will receive $250,000 to continue his extraordinary work."
"Die Stadt betreibt im Krefelder Gebiet 46 Kindertagesstätten, in 44 bekommen die Kinder zur Mittagszeit eine warme Mahlzeit.","The city operates 46 nurseries in the district of Krefeld; in 44 of these, the children get a warm meal at midday.","The city operates 46 kindergartens in the Krefelder area, in 44 of them the children receive a warm meal at lunchtime."
"Es steht viel auf dem Spiel, da South Australia und Western Australia fast 30 Prozent von Metcashs IGA-Ladengeschäften ausmachen und höhere Gewinnmargen als Metcashs IGA-Netzwerk in den Oststaaten generieren.","There is much at stake, as South Australia and Western Australia account for almost 30 per cent of Metcash's IGA store footprint and generate higher profit margins than Metcash's IGA network in the eastern states.","A lot is at stake, as South Australia and Western Australia account for almost 30 percent of Metcash’s IGA stores and generate higher profit margins than Metcash’s IGA network in the eastern states."
Galston sagt zwei Phasen im Kampf zwischen dem Weißen Haus und den Republikanern im Kongress voraus.,Galston predicts two phases in the battles between the White House and congressional Republicans.,Galston predicts two phases in the fight between the White House and the Republicans in Congress.
"""Aber was passiert dann?"", lautet die nicht unbedeutende Frage von Waleri Poljakow.","""Then what?"" - asks Valery Poliakov about this non-trivial issue.","""But what happens then?"", is the not unimportant question of Waleri Poljakow."
"Da allerdings scheiden sich die Geister, wie Stefanie Koch vom Modehaus Kleidermüller betont.","However, opinions differ, as Stefanie Koch from the Modehaus Kleidermüller emphasised.",Stefanie Koch from the fashion house Kleidermüller points out that the ghosts split up.
"Andererseits wurde ich in dieser Woche in einem Kaufhaus gezwungen, meine ""Erfahrung"" mit Transaktionen auf einer Skala von einem bis fünf Sternen zu bewerten, bevor ich meine Kreditkarte durchziehen konnte.","In a department store this week, on the other hand, I was required, before swiping my credit card, to rate my transactional ""experience"" on a scale of one to five stars.","Andererseits wurde ich in dieser Woche in einem Kaufhaus gezwungen, meine ""Erfahrung"" mit Transaktionen auf einer Skala von einem bis fünf Sternen zu bewerten, bevor ich meine Kreditkarte durchziehen konnte."
"Glücklicherweise entstehen auch dort Vereine, die versuchen, auf die Probleme von Menschen mit Behinderungen hinzuweisen.","Fortunately, citizens associations are emerging there too that are trying to draw attention to the problems faced by people with disabilities.","Luckily, there are also associations that try to draw attention to the problems of people with disabilities."
"""Nur die Hälfte der befragten Kinder führte zum Beispiel an, fünfmal am Tag, im Modus Frühstück-zweites Frühstück-Mittagessen-Vesper-Abendbrot zu essen - eine der Hauptvoraussetzungen für eine gesunde Ernährung"", so lautet eines der Umfrageergebnisse.","""For example, only half of those inquired said they have five meals a day, in the breakfast-snack-lunch-snack-dinner pattern, one of the basic preconditions of correct diet,"" one of the results of the research says.","""Only half of the surveyed children said, for example, that they ate five times a day, in the mode of breakfast-second breakfast-lunch-snack-dinner - one of the main prerequisites for a healthy diet"", according to one of the survey results."
"Wenn Straftäter schneller das Land verlassen müssten, erhöhe das aber die Sicherheit und stärke auch die Zustimmung der Bevölkerung für die Flüchtlingspolitik.","If perpetrators have to leave the country quicker, that will boost security and increase the general public's approval of refugee politics.","If criminals had to leave the country more quickly, this would increase security and also strengthen the population’s approval of the refugee policy."
"Einige gefälschte Zertifikate, die die Absolvierung des Sprachtests bescheinigen, wurden schon von Mitarbeitern der Föderalen Migrationsbehörde beschlaggenommen.",A few forged certificates about passing language tests have been seized by Federal Migration Services officers already.,"Some fake certificates, which certify the completion of the language test, have already been confiscated by employees of the Federal Migration Office."
"Man muss nur die Chipkarte einführen, und der vorher erworbene Coupon spielt sich von selbst auf.","All you have to do is insert the Opencard chip card, and the pre-paid card is automatically added to it.","You only need to insert the chip card, and the previously purchased coupon will play itself."
Der BESIP-Fachmann für Verkehrssicherheit Jaroslav Hořín sieht in der Bewegung von Stewards an Bord eines Busses kein grundlegendes Problem.,"Jaroslav Hořín, an expert on traffic safety for the National Strategy for Traffic Safety (BESIP), does not see any essential problem in the movement of stewards on the buses.",The BESIP expert for traffic safety Jaroslav Hořín sees no fundamental problem in the movement of stewards on board a bus.
"Das Bild eines zum Verkauf stehenden Hauses wurde von Immobilienmaklern entfernt, als deutlich wurde, dass es ein großes Schwein zeigte, das es sich im Wohnzimmer bequem gemacht hatte.",A picture for a house for sale in Suffolk was removed by estate agents when it emerged it showed a large pig at rest in the living room.,The picture of a house for sale was removed by real estate agents when it became clear that it showed a large pig that had made itself comfortable in the living room.
"Es ist fast komisch, mit welcher Schülerstrebsamkeit Barack Obama, der Präsident mit seinem Ruf des Klügsten, die Strategie seines Vorgängers in der Afghanistan-Frage wiederholt, den er selbst für den Dümmsten hielt.","It's almost funny to see how Barack Obama, reputedly the wisest president, is trying so hard in the matter of the Afghan war to repeat the strategy of his predecessor, having himself considered him to be the most foolish.","It is almost comical, with what student zeal Barack Obama, the president with his reputation as the smartest, repeats the strategy of his predecessor in the Afghanistan issue, which he himself considered the dumbest."
"Einen richtig knackigen Winter, das ist es, was sich Wolfgang Brauburger wünscht.","A really hard, frosty winter, that is what Wolfgang Brauburger is wishing for.",Wolfgang Brauburger wishes for a really cracking winter.
Ein mit zwei Messern bewaffneter Wahnsinniger hat am Freitag gegen Spätnachmittag zur Hauptgeschäftszeit in der Innenstadt von Clichy-la-Garenne (Hauts-de-Seine) einen Achtzigjährigen getötet und fünf weitere Personen verletzt.,"A crazed man armed with two knives has killed a man in his eighties and wounded five other people in the city centre of Clichy-la-Garenne (Hauts-de-Seine), during rush hour, towards the end of Thursday.","A man armed with two knives attacked an 80-year-old man in the center of Clichy-la-Garenne (Hauts-de-Seine) on Friday afternoon, killing him and injuring five other people."
"Die geringere Aussicht kommt trotz der Preiserhöhungen, die durchschnittlich 4,9 Prozent betragen und am 4. Januar wirksam werden und trotz höherer Zuschläge für Bodentransporte von schweren und großen Paketen, die ab November erhoben werden.","The reduced outlook comes despite rate hikes averaging 4.9 percent, which will take effect Jan. 4, and higher surcharges for ground shipment of heavy or large packages, which begin in November.","The lower view comes despite the price increases, which on average amount to 4.9 percent and come into effect on January 4, and despite higher surcharges for ground transport of heavy and large packages, which will be raised from November."
"Angehörige der spanischen Polizei und der Guardia Civil empfinden es als ungerecht, dass katalanischen und baskischen Polizeibeamten deutlich mehr verdienen als sie.",Members of the Spanish police and the Guardia Civil thought it was unfair that Catalan and Basque police officers were earning much more than they were.,Members of the Spanish police and the Guardia Civil feel that it is unfair that Catalan and Basque police officers earn significantly more than they do.
Das Foto des Weltraumteleskops Hubble zeigt einen Ausschnitt aus dem Irisnebel im Sternbild Kepheus.,The photo taken by the Hubble space telescope shows a section of the Iris Nebula in the Cepheus constellation.,The photo of the Hubble Space Telescope shows a section of the Iris Nebula in the constellation Cepheus.
"""Dann haben die beiden Vorrunden überhaupt keinen Sinn mehr, dieser Modus würde das gesamte Zweikammerkonzept in Frage stellen"", versteht Svoboda die Einwände der mährischen Seite, die es am besten fände, die Wahlordnung nicht hinzubiegen, sondern laut gültiger Satzung zu wählen.","""However, the two previous rounds would then lose their meaning; that would completely deny the two-chamber concept,"" Svoboda agrees with Moravia's arguments. He says it would be best not to bend the rules and vote according to the existing regulations.","""Then the two preliminary rounds would make no sense at all, this mode would call into question the entire bicameral concept"", Svoboda understands the objections of the Moravian side, which would find it best not to amend the electoral law, but to vote according to the valid statute."
"Es gibt sogar Matratzenhersteller, die angefangen haben, bei ""Herrenmatratzen"" Weichzonen für den Schulterbereich zu verwenden.","Even mattress manufacturers respect it when in ""men"" mattresses they began to use the softening zone right in the shoulder area.","There are even mattress manufacturers who have begun to use soft zones for the shoulder area in ""men's mattresses""."
"Er sagte, dass einige Kinder Desinfektionsmittel absichtlich trinken, während einige es tun, um ihre Freunde zu beeindrucken oder wegen einer Mutprobe bei den sozialen Medien.","He said some kids are drinking sanitizer intentionally, while some do it to impress their friends or on a social-media dare.","He said that some children intentionally drink disinfectant, while some do it to impress their friends or as a dare on social media."
