source,reference,prediction
Die Temperatur auf dem Merkur kann bis zu 426 Grad Celsius erreichen.,The temperature on Mercury can reach up to 426 degrees Celsius.,The temperature on Mercury can reach up to 426 degrees Celsius.
"Die Grünen-Fraktion verließ Lemke zum April, um Präsidentin einer privaten Hochschule in Karlsruhe zu werden - wo sie nach vier Monaten wegen Unstimmigkeiten bereits wieder das Feld räumte.","Lemke left the Green party in April in order to become president of a private university in Karlsruhe – from where, after four months, she has already bid a retreat due to disagreements.",The Green Party left Lemke in April to become president of a private college in Karlsruhe - where she left after four months due to disagreements.
Der republikanische Führer erlaubt der Partei eine geheime Abstimmung über sein Fortbestehen im Amt.,The republican leader will allow the party a secret voting regarding his continuity.,The Republican leader allows the party a secret vote on his tenure.
"Während des Fluges baut jede Biene ihren eigenen, ovalförmigen Flugraum auf, der dem Nissan Sicherheitsschild sehr ähnlich ist.","During the flight, each bee creates its own oval personal space that is very similar to the Shield of Security developed by Nissan.","During the flight, each bee builds its own oval-shaped flight space, similar to the Nissan safety sign."
"Fernet, Rum und Wodka, ausnahmsweise auch mal ein guter Whisky, den man dem Vater aus der Hausbar gestohlen hat.","Fernet, rum, vodka, exceptionally better brand of whiskey stolen from parents.","Fernet, rum, vodka, and, on occasion, a good whisky that you have stolen from your father's bar."
"Im Jahre 1988 hat er den Sachar-Preis erhalten, im Jahre 1993 dann zusammen mit de Klerk den Friedensnobelpreis.","In 1988 he was awarded the Sakharov Prize for Freedom of Thought, and in 1993 received the Nobel Peace Prize with de Klerk.","In 1988 he received the Sakharov Prize, and in 1993, together with de Klerk, the Nobel Peace Prize."
Die Straßen I/43 und I/34 bei Svitavy sind chemisch behandelt.,The I/43 and I/34 roads have been chemically treated around Svitavy.,Streets I/43 and I/34 in Svitavy are chemically treated.
Die ersten zwei Stufen der Rakete fielen nicht aus und vom Unfall war erst die dritte Stufe betroffen.,"The first two phases of the rocket went well, and the accident happened during the third stage.",The first two stages of the rocket did not fall away and the accident only affected the third stage.
"Das Junior Doctors Committee (JDC) der British Medical Association (BMA) hat seinen gesamten Rat gefordert, ab Anfang September mehr Arbeitskampfmaßnahmen zu genehmigen.",The Junior Doctors Committee (JDC) of the British Medical Association (BMA) is to ask its full council to back more industrial action from early September.,The British Medical Association's (BMA) Junior Doctors Committee (JDC) has called on its entire council to approve more industrial action from the start of September.
"Es wird eine viel kürzer zurückliegende Erinnerung (1990) wachgerufen, die an seinen sensiblen Herrn Bridge, der in seinem hohen Alter von einer Hochzeit gestört wird, die nicht alle ihre Versprechen erfüllte.","Closer to us (1990), one evokes his sensitive Mr. Bridge, disturbed in his old age by a marriage that did not fulfil all its promises.","It calls up a much more recent memory (1990) of his sensitive Mr. Bridge, interrupted by a wedding that did not fulfill all its promises."
"Ein erster Aktionsplan sowie eine Anfrage nach 12,8 Millionen seien bereits letzten Frühling vom Quebec zurückgewiesen worden, das Bittgesuch wurde seit dem erneut summenmäßig nach unten korrigiert.","A first plan of action and a request for 12.8 million were already rejected by Quebec last spring, but the requests have since been revised downwards.","A first action plan and a request for 12.8 million had already been rejected by Quebec last spring, the request has since been reduced in amount."
"Der Hotelangestellte sagte, dass die Maßnahme eine ""absichtliche Entscheidung des Managements der Kempinski Hotels sei.""","The hotel's clerk said that the measure was ""a deliberate decision by the management of Kempinski-Hotels.""","The hotel staff said the move was a ""deliberate decision by Kempinski Hotels management."""
"Der andere Teil wird je nach Anzahl der Spiele, welche sie bei der diesjährigen Ausgabe spielen, verteilt.",The other part will be paid according to the number of games played this year.,The other part will be distributed according to the number of games they play in this year's edition.
"Eine Not-OP wurde eingeleitet, um das Leben des Babys zu retten.",To save the baby’s life an emergency surgery was started.,An emergency operation was carried out to save the baby's life.
"PrEP vor dem Geschlechtsverkehr zu nehmen bedeutet, dass gerade genug Medikamente im Körper einer Person vorhanden sind, um eine HIV-Infektion zu verhindern.",Taking PrEP before sex means there is just enough of certain drugs in a person's body to prevent an HIV infection taking hold.,Taking PrEP before sex means there is enough medicine in a person's body to prevent an HIV infection.
"Nach den drei infektionsbedingten Fußoperationen, die 2012 in kurzen Abständen erfolgten, habe ich meinen Blutdruck nie richtig in den Griff gekriegt.","After three foot-surgeries within a short period of time in 2012, caused by infections, I have never been able to control my blood pressure.","After three infection-related foot operations in quick succession in 2012, I never really got my blood pressure under control."
"Die Entwürfe böten den Zügen die Möglichkeit, mit einer Geschwindigkeit von 400 km/h zu fahren, wodurch das britische Schienennetz das schnellste Europas würde.","The proposals would allow trains to travel at 250mph, making the British network the fastest in Europe.","The designs would allow trains to travel at 250mph, making Britain's rail network the fastest in Europe."
"„Er befindet sich in einem großen Interessenkonflikt, wenn es um bezahlten Elternurlaub geht, denn wenn eine seiner Töchter schwanger wird, hat er ein direktes Interesse daran, ob sie Urlaub erhält oder nicht“, sagte Palmer.","""He's got a major conflict of interest when it comes to paid parental leave because if any of those daughters get pregnant, he'll have a direct interest whether they get leave or not,"" Mr Palmer said.","""He's in a huge conflict of interest when it comes to paid parental leave, because if one of his daughters gets pregnant, he has a direct interest"
Die Straße sei gesperrt und nur die Linienbusse seien zur Durchfahrt berechtigt.,The street is closed off and only the public busses are allowed to drive through.,The road is blocked and only the local buses are allowed to pass.
Rettungskräfte haben bei einem Brand in Helmbrechts eine verkohlte Leiche in einem Dreifamilienhaus gefunden.,"During a fire in Helmbrechts, rescue services found a charred body in a three-bedroom house.",Firefighters have found a burnt corpse in a three-family house in Helmbrechts.
"""Die amerikanische Regierung kann und sollte mehr dafür tun, um diese Übergriffe zu bekämpfen"", ergänzte er unter Einschätzung, dass dies unter Verbesserung der polizeilichen Haltung gegenüber den""Hassverbrechen"" durchgeführt werden könnte.","""The American government can and must do more to deal with his abuse, he adds, judging that this could be due to the editing of police reports on hate crimes.""","""The U.S. government can and should do more to combat these attacks,"" he added, noting that it could be done by improving police attitudes toward """
Im Gegenzug dazu sind die Arbeitslosmeldungen in den Vereinigten Staaten in der letzten Woche wider aller Erwartungen gestiegen und haben nun den Stand von 474.000 Anfragen erreicht.,"In contrast, new unemployment claims in the United States have increased beyond all expectations in the past week, to reach 474 000 claims.","In contrast, jobless claims in the United States rose unexpectedly last week to 474,000."
"Die meisten stammten Medienberichten zufolge aus Syrien, Iran und Afghanistan.","According to media reports most come from Syria, Iran and Afghanistan.","Most, according to media reports, came from Syria, Iran and Afghanistan."
"Daher hoffe ich, dass meine Spieler während der kurzen Pause endlich den Kopf frei bekommen haben.","Therefore, I hope that my players have finally managed to clear their heads during the short break.",So I hope that my players have finally had a chance to clear their heads during the short break.
"Rajchl verspricht, dass der FAČR unter ihm hart zu arbeiten beginnt","Rajchl Promises That under Him, the FAČR Will Start Working Hard",Rajchl promises that FAČR will work hard under him
"Die Aktie des Münchner Immobilienfinanziers verlor trotz der Rettungsaktion von Bundesregierung und Privatbanken zeitweise drei Viertel ihres Werts, die Commerzbank gab um mehr als 20 Prozent nach.","Despite the bailout by the German federal government and by private banks, shares of the Munich-based real-estate financer declined by three fourths at one point, while Commerzbank lost more than 20 percent.","The share of the Munich real estate financier lost up to three quarters of its value during the rescue operation by the federal government and private banks, while Commer"
"Da es vorher geschneit hat und die Temperaturen anschließend fielen, kann es auf den Straßen zu Eisglätte kommen.","Due to the existing snow and subsequent drop in temperature, certain roads may be icy.","Because it had snowed before and the temperatures then dropped, there could be ice on the roads."
"Damit leiste die Sozialstiftung einen großen Beitrag, dass Senioren möglichst selbständig und gut in ihrem vertrauten Umfeld leben können.",Thus the social foundation makes a big contribution towards making senior citizens as independent as possible and towards enabling them to live well in their familiar environment.,"In this way, the Social Foundation makes a major contribution to enabling seniors to live as independently and well as possible in their familiar surroundings."
"Es werde noch auf eine Entscheidung der Europäischen Union gewartet, ob sie ebenfalls einen Vertreter zu den Gesprächen entsende.",The decision of the European Union as to whether they will also send a representative to the talks is yet to be made.,It will await a decision by the European Union as to whether it will also send a representative to the talks.
"Die Polizei in Gautier, Mississippi, sagte, dass Lamb, Dozent für Geographie und Sozialwissenschaftliche Bildung an der Delta State University, die Notrufnummer gegen 10:00 am Montag Vormittag anrief","Police in Gautier, Miss. said Lamb, a geography and social science education instructor at Delta State University, called 911 around 10 a.m.","Police in Gautier, Mississippi, said Lamb, a geography professor at Delta State University, called 911 around 10 a.m. Monday"
Bürgerrechtler hingegen stellten vor dem Inkrafttreten des Gesetzes in der Presse mehrmals folgende Frage: Was bringt das Ganze eigentlich?,"But human rights activists, asked the question repeatedly in the press before the law came into force: what will it actually achieve?",Human rights activists have asked in the press on several occasions before the law came into force: what is the point of it all?
"Letzten Monat griffen Protestierende in Gondar, einer amharischen Stadt, von Tigray geführte Geschäfte an und der Hass gegenüber den Tigray wird in den sozialen Medien immer üblicher.","Last month, protesters in Gondar, an Amhara town, attacked businesses owned by Tigrayans, and anti-Tigrayan hatred is becoming more common in social media.","Last month protesters in Gondar, an Amhara city led by Tigray, attacked Tigray-run businesses, and anti-Tigray hatred is becoming more common on social media."
"Ich verstand damals, wie Menschen auf der anderen Seite der Welt unsere Gefühle verstehen können, und ihre Unterstützung zeigen.","I realised then how folk on the other side of the world can understand our feelings, can show their support.",I understood then how people on the other side of the world could understand our feelings and show their support.
"Die Referenzrohölsorte für Lieferungen im Dezember war am späten Morgen in Europa im elektronischen Handel an der New York Mercantile Exchange um 14 Cent auf 96,24 USD pro Barrel gefallen.",Benchmark U.S. crude for December delivery was down 14 cents at $96.24 a barrel by late morning in Europe in electronic trading on the New York Mercantile Exchange.,The December-delivery benchmark North Sea Brent crude fell 14 cents in late morning electronic trading on the New York Mercantile Exchange to $96.24 a barrel.
"Der Mann, der die PRI im Rennen um das Präsidentenamt vermutlich vertreten wird, ist Enrique Pena Nieto, der Vallejo aus Washington gratulierte und sagte: ""Ich denke, dass dieser Sieg uns mutig ins nächste Jahr blicken lässt.""","The man expected to represent the PRI in the presidential race, Enrique Pena Nieto, speaking from Washington, congratulated Vallejo and said, ""I think this victory should be very encouraging, looking ahead to next year.""","The man who is likely to represent the PRI in the race for the presidency is Enrique Pena Nieto, who congratulated Vallejo from Washington, saying: ""I think this victory gives us courage to look forward to next"
"Da muss man schon zweimal hinschauen: Ja, das ist wirklich Florian David Fitz.","You have to look twice, though: Yes, that's really Florian David Fitz.","You have to look twice: Yes, that really is Florian David Fitz."
Mit schweren Vorwürfen prangert der türkische Staatspräsident Erdogan eine Ausgrenzung von Mesut Özil und Ilkay Gündogan in Deutschland an.,The Turkish president Erdogan condemns the exclusion of Mesut Özil and Ilkay Gündogan in Germany amidst serious accusations.,"With serious accusations, Turkish President Erdogan is condemning the exclusion of Mesut Özil and Ilkay Gündogan in Germany."
"Aus drei nach oben offenen Schalen dampft es im Winter, während im Hintergrund die Berge des Ötztals in den Himmel ragen.",It steams during the winter from three open-topped shells dwarfed by the Ötztal mountains behind it.,"In winter, steam rises from three open shells, while the peaks of the Ötztal Mountains rise into the sky in the background."
Zwei Jugendliche helfen dem Doppelmörder von Ózd bei der Spurenbeseitigung,The murderer of two was assisted by two minors in hiding the traces in Ózd,Two teenagers help the double murderer from Ózd to cover his tracks
Zwei weitere Ortspolizisten wurden von der spanischen Guardia Civil in Verbindung mit den Korruptionsvorwürfen festgenommen und werden gemeinsam mit Navarro von einem Richter befragt.,Two other local police officers were arrested by Spanish Civil Guards in connection to the corruption claims and will have to be questioned by a judge alongside Navarro.,Two other local police officers were arrested by the Spanish Guardia Civil in connection with the corruption allegations and are being questioned by a judge along with Navarro.
Saint-Quentin-en-Yvelines - Nur eine Stunde von Disneyland entfernt haben die europäischen Golfer vor den Toren von Paris ein weiteres Ryder-Cup-Märchen geschrieben.,"Saint-Quentin-en-Yvelines - Just one hour away from Disneyland, European golfers have written another Ryder Cup fairytale on the doorstep of Paris.","Saint-Quentin-en-Yvelines - Just an hour from Disneyland, European golfers have written another Ryder Cup fairy tale at the gates of Paris."
"Sie zahlten einen effektiven Bundessteuersatz von 20,3% im Jahr 2015.",They paid a federal effective tax rate of 20.3 percent in 2015.,They paid an effective federal tax rate of 20.3% in 2015.
"""Darum geht es, es ist eine ernsthafte Sache, nimm sie ernst, lern deinen Text, recherchiere ein bisschen.","'This is what it's about, it's a serious thing, take it seriously, learn your lines, do some research.","""It's serious, take it seriously, learn your lines, do a bit of research."
"Ein Stückchen unterhalb des Steinbruchs vom Bauersberg, einen Kilometer nördlich der Straße nach Weisbach, da steht sie.","The tree is located just below the Bauersberg's stone quarry, one kilometer north of the street to Weisbach.","A little below the Bauersberg quarry, a kilometre north of the road to Weisbach, it stands there."
Sportler und Helfer zeigten sich sehr zufrieden mit dem reibungslosen und gut organisierten Ablauf der Veranstaltung.,Athletes and assistants seemed very satisfied with the smooth and well-organised running of the event.,Athletes and helpers were very satisfied with the smooth and well-organised running of the event.
"Alles, was hierzu nötig war, war der Erfolg der Revolte, die Verhaftung und Ermordung des langjährigen Diktators Muammar Gaddafi und die Beendigung der amerikanischen Einmischung.","All it took was for the revolt to succeed, longtime dictator Moammar Gaddafi to be captured and killed and American involvement to end.","All that was needed was the success of the rebellion, the arrest and murder of long-time dictator Muammar Gaddafi, and the end of American intervention."
"Auf der Agenda standen all jene Themen, die man erwartet, wenn sich die Köpfe dieser beiden Länder treffen: Einwanderung, Drogen und Handel.","On the agenda, as usual, when the leaders of these two countries meet: immigration, drugs and trade.","On the agenda were all the issues you would expect when the leaders of these two countries meet: immigration, drugs and trade."
"Den für Ende November angekündigten Streik werde man nun auch durchziehen, teilte der Chef Vereinigung der Profiklubs (UCPF), Jean-Pierre Louvel, mit.","The strike announced for the end of November will now go ahead, informed the head of the Union of Professional Football Clubs (UCPF), Jean-Pierre Louvel.","The strike announced for the end of November will also go ahead, said the head of the Union of Professional Clubs (UCPF), Jean-Pierre Louvel."
"Da die Hauseigentümer dies rechtzeitig erkannten und die Eierreste gleich entfernten, dürfte auch kein Sachschaden entstanden sein.","Because the home owners realised this immediately, the egg remnants could be cleaned off at once, meaning that no material damage occurred.","As the property owners realised this in time and removed the egg remnants, no damage has been caused."
"""Dann bieten sich die Sieger jeder Kategorie die Stirn, um einen einzigen Champion zu krönen, den König des Kung-Fu.""","""The winners in each class fight one another for the title of a sigle champion, the king of kung-fu.""","""Then the winners of each category will face each other to crown a single champion, the king of kung-fu."""
Die 37-Jährige will mit diesem Video auf Brustkrebs hinweisen und sich für Früherkennung stark machen.,With this video the 37-year-old wants to draw attention to breast cancer and speak up for its early diagnosing.,The 37-year-old wants to draw attention to breast cancer and promote early detection with this video.
"Hamas und andere Kämpfer in Gaza feuerten 4.591 Raketen und Mörsergranaten während der Kämpfe auf israelische Städte ab, die meisten im Süden des Landes.","Hamas and other Gaza militants fired 4,591 rockets and mortars at Israeli cities during the fighting, mostly in the south.","Hamas and other Gaza fighters fired 4,591 rockets and mortar shells at Israeli cities during the fighting, most in the south of the country."
"Den Weg musste ich allein finden, zum Glück habe ich mich nicht verlaufen.","I had to find the way on my own, and luckily I didn't get lost.","I had to find the way on my own, but fortunately I did not get lost."
"Vor kurzem bist du 30 geworden, bist du in keine Krise verfallen?","Not long ago, you celebrated your 30 years, did you entered a crisis?","You recently turned 30, did you fall into crisis?"
"Wenn die Anhörung nicht ihrem Weg folgt, wird Burke, die Rechtsanwältin der Kläger, mit ihren Hunderten anderer Kläger für zukünftige Fälle beginnen.","If the hearing doesn't go their way, Burke, the plaintiffs"" lawyer, will cue up her hundreds of other plaintiffs for future cases.","If the hearing doesn't go its way, Burke, the plaintiffs' lawyer, will begin representing hundreds of other plaintiffs for future cases."
"Tausende Menschen versammelten sich im Zentrum Maputos unter den wachsamen Augen der Statue von Samora Machel, dem Staatsgründer und ersten Präsidenten Mosambiks, um bei einer seltenen öffentlichen Demonstration Friedensrufe anzustimmen.","With a statue of Samora Machel, Mozambique's founding president, staring down on them, thousands of people gathered in central Maputo to chant peace slogans in a rare public demonstration.","Thousands of people gathered in the centre of Maputo under the watchful eyes of the statue of Samora Machel, the founder of the state and the first president of Mozambique,"
"Die Polizei gibt an, sie sei im Besitz eines Videos, auf dem angeblich zu sehen sei, wie Bürgermeister Rob Ford eine Crack-Pfeife rauche.",Police say they have a video that appears to show Mayor Rob Ford smoking a crack pipe.,The police say they have a video showing Mr Ford smoking a crack pipe.
"Der Außenminister gab außerdem zu, er trüge gemeinsam mit Barack Obama die Verantwortung dafür, dass man auf „Autopilot“ geschaltet habe, als die explosiven Enthüllungen des Whistleblowers Edward Snowden über die Spionageaktivitäten der NSA öffentlich wurden.","The Secretary of State also admitted that he'd been guilty, along with Barack Obama, of being on ""automatic pilot"" as incendiary revelations from whistleblower Edward Snowden about the NSA's spying activities emerged.","The foreign minister also admitted that he and Barack Obama shared the responsibility for having switched to ""autopilot"" when the explosive revelations of whistleblower Edward Snowden about the NSA's espionage activities became public"
"Am ernsthaftesten waren die Anschuldigungen von leitenden Beamten, dass Erdogans eigene Familie vom illegalen Ölhandel in Gebieten Syriens profitiert hätte, die vom sogenannten Islamischen Staat kontrolliert werden.",Most serious were accusations from top officials that Mr Erdogan's own family has profited from an illegal trade in oil from areas of Syria controlled by the so-called Islamic State.,The most serious accusations came from senior officials alleging that Erdogan's own family had profited from illegal oil trading in areas of Syria controlled by so-called Islamic State.
"Am siebten Spieltag der vorigen Spielzeit lagen die Bayern sogar schon mit fünf Zählern hinter Dortmund, das nun mit einem Punkt Vorsprung wieder die Spitze übernommen hat.","On the seventh match day of the previous season Bayern was even five points behind Dortmund, which has now taken over with one point ahead.","On the seventh game day of the previous season, Bayern were already five points behind Dortmund, who have now taken the lead again with one point to spare."
Nach dem Gottesdienst konnten die Pilger die Sakristei und den Hochaltar besichtigen.,"After the service, the pilgrims were able to visit the sacristry and the high altar.","After the service, the pilgrims were able to visit the sacristy and the high altar."
"Darum gehe ich immer in die Sporthalle, wenn der 1. September näher rückt.",This is why I keep going to the gym as each 1 September approaches.,That is why I always go to the sports hall as the 1st of September approaches.
"In die Prüfung finden auch „ungesehene Texte“ Eingang, um zu breiterem Lesen anzuregen.","The exam will also feature ""unseen texts"" to encourage wider reading;",Unseen texts will also be included in the exam to encourage wider reading.
"""Aber da lässt sich nichts machen, damit müssen wir fertig werden"", sagte Jacques Martin.","""However, there is nothing we can do about that, we just have to face it,"" Jacques Martin said.","""But there is nothing we can do about it, we have to finish,"" said Jacques Martin."
"Jetzt war die Welt in der Lage, Zeuge der unglaublichen Leistung der dreifachen Weltmeisterin Simone Biles, Douglas und Laurie Hernandez zu sein, wie sie unerwartete, doch meisterhafte Gymastikroutinen lieferten.","Now the world has been able to witness the incredible performances of three-time World Champion Simone Biles, Douglas and Laurie Hernandez delivering the unexpected, yet masterful gymnastics routines.","Now the world was able to witness the incredible performance of the three-time world champion Simone Biles, Douglas and Laurie Hernandez,"
"Wie erwartet verkündeten die QGs zur Wahl sowohl der Republikaner und der Demokraten ihren eigenen Sieg in diesem Fernsehduell, das von einem Drittel der amerikanischen Familien verfolgt werden sollte.","Not surprisingly, the campaign headquarters of the Republicans and the Democrats have declared their own victory in the televised duel which was watched by a third of American families.","As expected, the Republican and Democratic candidates announced their own victory in this televised duel, which was to be followed by a third"
Mango präsentiert die zweite Ausgabe des Modewettbewerbs `el Bóton-Mango Fashion Adwards' zur Förderung und internationalen Steigerung von jungen Modetalenten.,"Mango has just presented the second edition of El Botón-Mango Fashion Awards, to support the international promotion of new talents in the fashion field.","Mango presents the second edition of the fashion contest ""el Bóton-Mango Fashion Awards"" to promote and internationalize young"
"Die Selbstmorde bei France Telecom, PSA oder Renault sind nur die Spitze eines viel größeren Phänomens, das insbesondere die Angestellten berührt.","Suicides at France Telecom, PSA and Renault are only the visible part of a far more widespread problem that affects management employees in particular.","The suicides at France Telecom, PSA or Renault are only the tip of a much larger phenomenon, which particularly affects employees."
"Scheich Hasinas langjähriger politischer Rivale, Khaleda Zia, wurde Anfang diesen Monats gegen Kaution freigelassen.","Sheikh Hasina's long-time political rival, Khaleda Zia, was released on bail earlier this month.","Sheikh Hasina's longtime political rival, Khaleda Zia, was released on bail earlier this month."
"In Bad Salzhausen wurden die Sportler von Bürgermeister Hans-Peter Seum, der in Bad Vilbel mit dem Fahrrad mitgestartet war, und der Leiterin des Eigenbetriebs Bad Salzhausen, Petra Schwing-Döring, begrüßt.","In Bad Salzhausen, the sportsmen-and-women were greeted by mayor Hans-Peter Seum, who had ridden off the start-line in Bad Vilbel on his own bike, and the boss of the municipal company Bad Salzhausen, Petra Schwing-Döring.","In Bad Salzhausen, the sportsmen were greeted by the mayor, Hans-Peter Seum, who had cycled"
"Wir, das abchasische Volk, sind dankbar, hat er bei einer kleinen Feier gesagt, als Anspielung auf die Unterstützung Moskaus, insbesondere bezüglich der Entscheidung, Abchasiens Selbständigkeit anzuerkennen.","We, the Abkhazian people, are thankful, he said during a small ceremony, alluding to the support from Moscow, and particularly to the decision to recognise the independence of Abkhazia.","We, the people of Abkhazia, are grateful, he said at a small celebration, referring to Moscow's support"
"Für Englischprofessorin Koritha Mitchell von der Ohio State University brachte Ferguson Probleme ans Licht, denen schwarze Amerikanerinnen jeden Tag ausgesetzt sind, die aber nicht als ""Frauenthemen"" im kulturellen Raum betrachtet werden.","For Ohio State University English professor Koritha Mitchell, Ferguson brought to light issues that black American women face every day but that aren't seen as ""women's issues"" in the cultural sphere.","For English professor Koritha Mitchell of Ohio State University, Ferguson brought to light problems that black women face every day, but"
"So müssen sich die Vertreter des Islam auf klare Ansprechpartner einigen und bereit sein, mit dem Staat in vielen Bereichen zusammenzuarbeiten und ihm gewisse Kontrollmöglichkeiten einzuräumen.",Thus the representatives of Islam must agree to clear points of contact and be ready to cooperate with the state in many areas and to concede certain control options.,The representatives of Islam must agree on clear interlocutors and be prepared to cooperate with the state in many areas and grant it
"Die Bantusprache fließend sprechen kann in diesem Raum niemand, aber singen.","In this region, no-one can speak the Bantu language fluently, but they can sing it.","Nobody in this room can speak Bantu fluently, but they can sing it."
"Das Auto bog dann ab und fuhr davon, nach dem Fahrer wird gefahndet.",The car then turned off and drove away - the driver is being traced.,"The car then turned off and drove away, the driver is being sought."
"""Wohl alle Eishockeyspieler, die aus der NHL zurückgekommen sind, haben sich bei mir beschwert, dass sie hier nicht mehr richtig schlafen können.""","""Perhaps all hockey players returning from the NHL complained to me that they were sleepless.""","""All the ice hockey players who have returned from the NHL have complained to me that they can no longer sleep properly here."""
"Manchmal nicht, denn im Extremfall führt sie dazu, dass Menschen extreme körperliche Risiken auf sich nehmen und dem Glücksspiel oder Drogen verfallen, um sie zu lindern - das haben Studien gezeigt.","Sometimes no, because in its extreme it can lead people to take absurd physical risks, gamble or indulge in substance abuse as a way to ease it, research shows.","Not always, because in extreme cases, it can lead to people taking extreme physical risks and resorting to gambling or drugs to"
"Und daher kennt Mesotheliom keine Klassenschranken, finanzielle Grenzen, Berufe oder Alter.","As a result, mesothelioma is no respecter of class, wealth, occupation, or age.","So mesothelioma knows no class barriers, financial boundaries, professions or ages."
"Seiner Meinung nach ist seine stärkste Waffe die Kenntnis des Fußballs von den untersten Spielklassen, bis hin zur Nationalmannschaft.","He sees his strongest weapon in knowledge of football, from the lowest competitions to representation.","In his opinion, his strongest weapon is the knowledge of football from the lowest leagues to the national team."
"Das wäre auch eine hinreichende Erklärung dafür, weshalb er bei seiner Festnahme solch einen großen Geldbetrag bei sich hatte.",That would explain that he was detained with such a large sum of money.,That would also explain why he had such a large amount of money on him when he was arrested.
"Unter den Nominierten mit Verbindungen nach Süd-Kalifornien ist der estnische Komponist Arvo Pärt mit seiner Symphonie Nr. 4 ""Los Angeles"". Dieses Stück wurde von den Los Angeles Philharmonikern in Auftrag gegeben und 2009 in der Walt Disney Concert Hall uraufgeführt.","Among the nominees with ties to Southern California is Estonian composer Arvo Pärt for his Symphony No. 4, ""Los Angeles,"" a piece that was commissioned by the Los Angeles Philharmonic and debuted at Walt Disney Concert Hall in 2009.","Among the nominees with ties to Southern California is Estonian composer Arvo Pärt with his Symphony No. 4 """
"Einige kritisierten die Demonstrationen der Occupy-Central-Bewegung, da sie den Geschäftsbetrieb - die Lebensader Hongkongs - gefährde.","Some have criticized the Occupy Central movement, saying its demonstrations put business - the lifeblood of Hong Kong - at risk.","Some criticized the Occupy Central movement's demonstrations, saying they threatened business operations - the lifeblood of Hong Kong."
"Der zweite Absatzmarkt war der Alte Kontinent, mit ungefähr einer halben Million verkauften Autos in sechs Jahren.","The second market was the Old Continent, with about half a million units sold in six years.","The second largest market was the old continent, with about half a million cars sold in six years."
"Wenn ein solches Kind geboren wurde, dann rief man nicht den Psychiater, sondern den Chirurgen.","When these kids were born, you didn't call the psychiatrist, you called a surgeon.","If such a child was born, the psychiatrist was not called, but the surgeon."
Er soll am 23. September vor dem Amtsgericht in Karratha erscheinen.,He is due to appear in Karratha Magistrates Court on September 23.,He is due to appear at Karratha Magistrates Court on September 23.
"Renamo wollte „die internationale Gemeinschaft warnen, dass die Dinge in Mosambik nicht gut stehen“, sagte Mazanga.","Renamo wanted to ""warn the international community that things were not going well in Mozambique,"" Mr Mazanga said.","Renamo wanted ""to warn the international community that things are not good in Mozambique,"" said Mazanga."
"Der Dow Jones Industrial Durchschnittswert fiel im Mai um mehr als 16 % unter seinen Höchststand, als Investoren befürchteten, dass eine Verlangsamung der chinesischen Wirtschaft das globale Wachstum drosseln würde.",The Dow Jones industrial average dropped as much as 16% below its record high in May as investors feared a slowing Chinese economy would drag down global growth.,The Dow Jones Industrial Average fell more than 16% below its peak in May as investors worried that a slowdown in China
"""Die schlechte Neuigkeit ist, dass Italien wie Portugal ist"", erklärt Irwin Stelzer, Volkswirt am Hudson Institute.","According to Irwin Stezer, an econoist at the Hudson Institute,the bad news is that it is like Portugal.","""The bad news is that Italy is like Portugal,"" says Irwin Stelzer, an economist at the Hudson Institute."
Mit dem HR-V bietet Honda ein vielseitiges und alltagstaugliches Auto.,"With the HR-V, Honda is offering a diverse car that is perfect for everyday driving.","With the HR-V, Honda offers a versatile and practical car."
"Dann hatte Glandorf eine Klage gegen den Mannschaftsarzt angekündigt, die Auseinandersetzung endete mit einem Vergleich.","Glandorf then brought a legal action against the team doctor; however, this ended in a settlement.","Then Glandorf announced a lawsuit against the team doctor, and the dispute ended in a settlement."
"Kardinäle sind die ranghöchsten Kleriker in der katholischen Kirche nach dem Papst und sie sind es auch, die einen Papst wählen, sodass Franziskus damit die erste Gruppe von Männern ernennen wird, die letztendlich bei der Wahl seines Nachfolgers mitwirken werden.","Cardinals are the highest-ranking clergy in the Catholic Church below the pope, and they're the ones who elect popes, so Francis will be appointing his first group of men who will ultimately help choose his successor.","Cardinals are the highest-ranking clerics in the Catholic Church after the pope and it is they who elect a pope, so Francis"
"Die Erinnerungen aus dem letzten Jahr kommen zurück, und es war etwas Besonderes für mich und meine Frau Sharon, letztes Jahr hier zu gewinnen.",The memories from last year are coming back and it was special for me and my wife Sharon to win last year.,The memories from last year are coming back and it was special for me and my wife Sharon to win here last year.
Außerdem ist täglich die Tierschau von 10 bis 18 Uhr geöffnet.,And the animal show is open daily from 10 a.m. to 6 p.m.,"In addition, the animal show is open daily from 10 a.m. to 6 p.m."
"Schon der Sicherheit der Pyrotechniker wegen, außerdem hält man sich so die Möglichkeit zu flexiblen Einkäufen modernerer und somit auch zuverlässiger Zündschnüre offen.",It paid back for the safety of deminers and the flexibility to acquire more modern and thus more reliable types of lines.,"This is also for the safety of the pyrotechnicians, as well as to keep open the possibility of flexible purchases of"
"Die Offenhaltungsfläche entspricht 35 Hektar, die kalkulierten Kosten liegen bei mehr als 112 000 Euro.","The areas of land to be kept open equate to 35 hectares; the calculated costs amount to more than 112,000 euros.",The area to be kept open is 35 hectares and the calculated costs are more than 112 00
