source,reference,prediction
Am Donnerstag zeigten die Daten eine weiterhin bestehende Exportschwäche und ein Nachlassen der Verbrauchernachfrage.,"On Thursday, data showed continued export weakness, and a softening in consumer demand.","On Thursday, the data showed continued export weakness and a softening in consumer demand."
Doch der Füchtorfer Landwirt hatte auch bereits fertig abgefüllte Spezialitäten dabei.,But the Füchtorf farmer also had bottled specialties with him.,But the farmer from Füchtorf also had ready-bottled specialities.
"Oder die Dinosaurier waren besser angepasst, so dass sie die Konkurrenz aus dem Feld schlagen konnten.","Or the dinosaurs were better adjusted, meaning that they were able to beat off the competition.","Or the dinosaurs were better adapted, so they could beat out the competition."
"Manche Ärzte gingen sogar so weit, dass sie vorschlugen, ihn zu institutionalisieren.",Some doctors went as far as suggesting he be institutionalized.,Some doctors even went so far as to propose institutionalising him.
"Mr. Trump beendete den Anruf, nachdem er Herrn Turnbull gesagt hatte, ""das ist der unangenehmste Anruf für den ganzen Tag.""","Mr Trump ended the call after telling Mr Turnbull ""this is the most unpleasant call all day.""","Mr. Trump ended the call after telling Mr. Turnbull that ""this is the most unpleasant"
Palliativpflege - der beste Weg zu sterben... | Le Devoir,Palliative care - The best way to die... | Le Devoir,Palliative care - the best way to die...
"König Abdullah II. Von Jordanien war gestern derjenige amtierende arabische Premierminister, der Präsident Baschar al-Assad dazu aufgefordert hatte"",seine Amtsmacht in Syrien niederzulegen"", in dem bereits um die vierzig Zivilisten und Mitglieder der Regierungsmacht getötet wurden.","King Abdallah II of Jordan yesterday became the first Arab leader to call on president Bachar al-Assad to relinquish power in Syria, where some forty civilians and members of the armed forces of the regime were killed.","Yesterday, King Abdullah II of Jordan was the only Arab head of government to call on President"
"Es enthielt zwei 20-Zoll-lange Spitzen, die von seinen Schultern ragten.",It featured two 20-inch-long spikes which protruded from its shoulders.,It had two 20-inch-long spikes protruding from his shoulders.
"Einige Verhandlungen sollten sich angeblich direkt in Montenegro abspielen, aber wer weiß, ob die Fußballgeneralität bis zum Qualifikationsspiel überhaupt komplett sein wird.",Some negotiations are said to have taken place directly in Montenegro; but who knows if the football generality will be complete before the match.,"Some negotiations are supposed to take place directly in Montenegro, but who knows if the football"
"Sie zeigten kulinarische Solidarität, als sie sich mit einem Reporter im Eisenberg's Sandwich Shop zum Abendessen treffen, einem kleinen, schnörkellosem Imbiss im Flatiron District, das bereits seit dem Börsencrash 1929 im Geschäft ist.","Showing some culinary solidarity of their own, they met a reporter for dinner at Eisenberg's Sandwich Shop, a tiny no-frills lunch counter in the Flatiron district that has been in business since the year of the crash, 1929.","They showed culinary solidarity by meeting a reporter for dinner at Eisenberg's Sandwich Shop, a"
"Öffentlich sagt er bislang nur, er werde sich mit seiner Frau erst einmal eine Wohnung in Zürich suchen.","Publicly, he has only so far that he and his wife will look for a flat in Zurich.","In public, he has only said that he and his wife will look for an apartment in"
"Seitdem jedoch wird jedes Gesundheitsproblem ausgiebig kommentiert. Fans und Journalisten ist nicht entgangen, dass der Sänger auf der Bühne Mühe hatte, sich zu bewegen.","However, since then, every health problem is heavily commented on. Fans and reporters have noticed the singer's trouble in moving around on stage.","Since then, however, every health problem has been commented on in detail. Fans and journalists"
"Die Lobbyvereinigung ""Frankfurt Main Finance"" rechnet mit 10000 neuen Arbeitsplätzen am Main binnen fünf Jahren.","The ""Frankfurt Main Finance"" lobbying group expects to see 10,000 new jobs on the river Main within five years.","The lobby association ""Frankfurt Main Finance"" expects 10,000 new jobs on the"
"Dieser oberflächliche Erfolg wird von dem dominiert, was Psychologen extrinsische Werte nennen; Geld, Image, sozialer Status, alles auf Kosten intrinsischer Werte - unsere innere Sehnsucht nach persönlicher Entwicklung und Freundschaft, die sich auf unsere geistige Gesundheit viel tiefgehender auswirkt.","This superficial success is dominated by what psychologists term extrinsic values; money, image, social status, all at the expense of intrinsic values - our inner yearning for personal growth and friendship - that more deeply impacts our mental health.","This superficial success is dominated by what psychologists call extrinsic values: money, image, social"
"Vergangene Woche war der Katastrophenfall aufgehoben worden, der gut eine Woche zuvor am 21. September ausgerufen wurde, weil befürchtet worden war, dass die Flammen durch Wind und Funkenflug angrenzende Wälder und Siedlungen in Gefahr bringen.","Last week, the state of emergency was lifted, which had been proclaimed a week earlier on September 21th, because it had been feared that the flames would spread by wind and flying sparks and thus endanger adjacent forests and settlements.","Last week, the state of emergency was lifted, which had been declared on September 21"
"Eine neue Rasse der Human Resources Start-ups ist am Wachsen, um Unternehmen dabei zu helfen, herauszufinden, wie sich ihre Mitarbeiter fühlen.",A new breed of human resources start-ups is cropping up to help companies figure out how their employees feel.,A new breed of human resources start-ups is growing to help companies figure out how their employees
"Das ist besonders wegen der prächtigen Bilder ein Jammer, aber auch, weil sich hinter der prätentiösen bis bluttriefenden Fassade ein bisweilen aufregendes Stück Kino versteckt, das etwas Aufmerksamkeit verdient hat.","This is a shame, particularly because the cinematography is superb, but also because at times there is a stirring work of cinema behind the pretentious, at times bloody façade - and that work of cinema deserves some attention.","It's a shame, especially because of the beautiful images, but also because behind the pret"
"'Unsere Wohnung ist das beste Beispiel dafür, was im Alter gar nicht geht', beginnt sie zu erzählen.","""Our home is the best example of a property that simply doesn't work in old age,"" she begins to recount.","""Our apartment is the best example of what is not possible in old age,"" she begins"
"Der dritte Baseman Nick Castellanos folgte mit einem Single an der rechten Seite, schaffte einen weiteren Run, aber Victor Martinez wurde aus dem Spiel geworfen, als er versuchte, zum dritten zu gelangen, was die Bedrohung beendete.","Third baseman Nick Castellanos followed with a single to right, scoring another run, but Victor Martinez was thrown out trying to advance to third, ending the threat.","Third baseman Nick Castellanos followed with a single to right, scoring another run, but"
Dieser Ansatz legt Wert auf den fast ausschliesslichen Gebrauch der englischen Sprache im Fachunterricht.,English immersion emphasizes the near-exclusive use of English in content instruction.,This approach places great emphasis on the almost exclusive use of English in subject lessons.
"Im folgenden Jahr wurde der erste PTA-Vorsitzende, Kazimierz Zarankiewicz (1902 - 1959), Stellvertretender Vorsitzender der Internationalen Föderation für Raumfahrt.","In the following year, the PTA's first chairman, Kazimierz Zarankiewicz (1902 - 1959) was appointed Deputy Chairman for the International Astronautics Federation.","The following year, the first PTA president, Kazimierz Zarankiewicz ("
"Es war das erste Dreier-Hit-Spiel von Martinez, seitdem er vier Hits gegen die Seattle Mariners am 6. Juli hatte.",It was Martinez's first three-hit night since he had four hits against the Seattle Mariners on July 6.,It was Martinez's first three-hit game since he had four hits against the Seattle Mariners on
"Ideenfabriken, medizinische Forscher und Politikwissenschaftler nutzen die Seite, um alles zu studieren, von Gesundheitsfragen bis hin zu Gesellschaftstrends wie in ""Likes"", Textnachrichten und Statusaktualisierungen.","Think tanks, medical researchers and political scientists are using the site to study everything from health issues to social trends as expressed in 'Likes', wall posts and status updates.","Idea factories, medical researchers and political scientists use the site to study everything from health issues to"
"Sie zeigt die Bereitschaft, bei nationalen Interessen auch Positionen zu beziehen, die unabhängig sind von denen der USA oder europäischen Partnern.","It shows a willingness to adopt positions on international matters, which are independent of those of the USA or European partners.",It shows a willingness to take positions that are independent of those of the United States or European
Die böigen Wetterbedingungen haben wahrscheinlich zu der verspäteten Landung eines Fluges von Virgin Airlines von Melbourne nach Adelaide geführt.,The squally conditions are believed to have contributed to the delayed landing of a Virgin Airlines flight from Melbourne to Adelaide.,Bad weather is believed to have caused a Virgin Airlines flight from Melbourne to Adelaide to be delayed
"""Es liegt jede Menge Handwerkskunst zwischen einer großartigen Idee und einem großartigen Produkt... wenn man diese großartige Idee entwickelt, verändert sie sich und wächst.""","""There's a tremendous amount of craftsmanship between a great idea and a great product... as you evolve that great idea, it changes and grows.""","""There's a lot of craftsmanship between a great idea and a great product... when you"
"Gerne gehe ich durch eine Stadt und beobachte Frauen, wie sie bekleidet sind, wie sie ihre Kleidungsstücke kombinieren, das mache ich oft.","Then, I like to get lost in the city and look at how women dress, at the way they combine and mix their clothes. I do it quite frequently.","I like to walk through a city and observe how women are dressed, how they combine their"
"Hieraus darf man aber nicht schließen, dass diese Lügner schwer aufzudecken und zu enttarnen sind.",Don't conclude from this that liars are hard to spot and difficult to unmask.,"This does not mean, however, that these liars are difficult to unmask."
"Die besten Jahre meines Lebens, sagte er, waren in den Orten, die dunkel, feucht und ekelhaft waren.","""The best years of my life,"" he said, ""were in places that were dark, damp and disgusting.""","The best years of my life, he said, were in the places that were dark,"
"Besonders verletzlich seien Flüchtlingskinder, erklärt Dietrich Munz, Präsident der BPtK.","Refugee children are particularly vulnerable, explains Dietrich Munz, president of the BPtK.","Refugee children are particularly vulnerable, explains Dietrich Munz, President of the BPtK"
"Das Thema unterliegt Bestimmungen, denen zufolge Fluggesellschaften die Sicherheit jederzeit aufrechterhalten und Passagiere die vom Kabinenpersonal gegebenen Sicherheitsanweisungen befolgen müssen.",The issue is covered by regulations which require aircraft operators to ensure safety is maintained at all times and passengers to comply with the safety instructions given by crew members.,The subject is governed by rules requiring airlines to maintain safety at all times and passengers to follow
Die Geschäftsführung will sich aber mit den Gewerkschaftern noch über eine Samstagsschicht in dieser Woche einigen.,"The management, however, wants to come to an agreement with the trade union leaders for one Saturday shift this year.","However, management wants to reach an agreement with the unions on a Saturday shift this week."
"Sing-a-ma-jigs (Mattel, $13, für Kinder ab 3 Jahren) sind Plüschfiguren, so groß wie Meerschweinchen, die eine Note singen, wenn man auf ihren Bauch drückt.","Sing-a-ma-jigs (Mattel, $13, for ages 3 and up) are guinea pig-sized plush toys that sing a note when you squeeze their bellies.","Sing-a-ma-jigs (Mattel, $13, for ages 3 and"
"Einige Firmen sind gerade dabei, verschiedene Funktionen von OpenOffice im Internet zu veröffentlichen (on the cloud), während in den kommenden Wochen das definitive Ergebnis publik gemacht werden soll.","Some companies are also working on porting some of the functionalities of OpenOffice onto the Web (on the cloud), and during the next few weeks they should release the definitive product.",Some companies are already in the process of publishing on the Internet (on the cloud) different
"""Wir haben den Hahn nicht abgedreht, aber die Zinsdifferenziale sind sehr hoch"", gab Guardiola zu.","""We haven't closed the faucet, but the differentials are more important,"" recognized Guardiola.","""We have not turned off the tap, but the interest differentials are very high,"""
"WikiLeaks hat weder Sarkozy noch Merkel Unrecht getan, dagegen aber Clinton und Obama.","WikiLeaks did not injure Sarkozy or Merkel, but did considerably injure Clinton and Obama.","WikiLeaks did not lie to Sarkozy or Merkel, but to Clinton and Obama."
"Die Efsa-Vorschriften seien absatzweise wortgleich mit Positionspapieren der Ilsi und trügen damit die Handschrift der Industrie, die eigentlich von der Behörde im italienischen Parma kontrolliert werden soll.","In places, the EFSA regulations are identical to position papers produced by ILSI and thus are being written by the very industry that the authority, based in the Italian city of Parma, should be controlling, argues Then,",The Efsa regulations are word for word the same as the Ilsi position papers and therefore bear the
"Der Feuerwehr gelang es, ein Hündchen in Sicherheit zu bringen, das auf einem 15 Meter hohen Vorsprung in einer Felswand festsaß.",A puppy had a lucky escape after fire crews were called to lift her to safety when she somehow got herself stuck 50ft up on a precarious cliff ledge.,The firefighters managed to rescue a puppy that was trapped on a 15-metre ledge on a cliff.
"Längst haben sich, wie im normalen Sport auch, Ligen etabliert, in denen die Profis gegeneinander antreten.","Just like in the regular sport, leagues have long been established, in which the pros compete against one another.","Just as in normal sport, leagues have been established in which the professionals compete against each other."
"Metcash versucht, die IGA-Filialen vor einem Aldi-Aufmarsch in South Australia und Western Australia zu schützen.",Metcash is trying to protect its IGA stores from an Aldi onslaught in South Australia and Western Australia.,Metcash is trying to protect IGA stores from an Aldi march in South Australia and Western Australia.
"""Derzeit werden die Unterlagen geprüft"", hinsichtlich der Bewerbungskriterien, Vollständigkeit und Richtigkeit.","At present, the documents are being reviewed with regard to the application criteria, completeness and correctness.","""At the moment, the documents are being checked,"" in terms of the application criteria, completeness and accuracy"
"Am zweiten Tag standen für die Radfahrer die Stationen Birstein, Wächtersbach und Bad Orb - inklusive eines Konzerts mit den Trenkwaldern - auf dem Programm.","On the second day of the tour program, the riders would call at the stopping points of Birstein; Wächtersbach; and Bad Orb - including a concert with the Trenkwaldern.","On the second day, the cyclists had the stations of Birstein, Wächtersbach and Bad"
Rückblick: Gegen Borussia Mönchengladbach verliert Eintracht Frankfurt nach einer enttäuschenden Leistung mit 1:3 - die Analyse unserer Sportreporter Ingo Durstewitz und Thomas Kilchenstein.,Review: Eintracht Frankfurt lose 1:3 to Borussia Mönchengladbach after a disappointing performance - the analysis from our sports reporters Ingo Durstewitz and Thomas Kilchenstein.,"Looking back: Against Borussia Mönchengladbach, Eintracht Frankfurt lost 1-3"
"Ebenfalls unter den Toten seien 2.202 desertierte Armeesoldaten und 5.375 Kämpfer der Opposition, viele von ihnen Ausländer.","Also among the dead it said were 2,202 army defectors and some 5,375 opposition fighters, many of them foreigners.","Also among the dead are 2,202 deserters from the army and 5,375 opposition fighters"
"L. A. rollt den roten Tepppich der Sinnlichkeit für Penélope Cruz, Nicole Kidman und Fergie aus.","L. A. covers the red carpet of sensuality by the hand of Penelope Cruz, Nicole Kidman and Fergie.","L.A. rolls out the red carpet of sensuality for Penelope Cruz, Nicole Kidman and F"
Gekocht wird weiterhin außer Haus: Ein Caterer übernimmt diese Aufgabe und liefert frisch Gekochtes gekühlt an.,"The cooking is still done off premises: a caterer takes care of this task and delivers freshly cooked, chilled food.",Cooking will continue to be done outside the home: a caterer will take on this task and deliver freshly
"""Heute müssen wir der Realität ins Auge sehen, dass Russland die NATO nicht als Partner betrachtet"", so Rasmussen.","""Today we must face up to the reality that Russia does not consider NATO as a partner"", Rasmussen said.","""Today we have to face the reality that Russia does not see NATO as a partner,"" said Rasm"
"""Es ist fast jeden Tag dasselbe"", erklärt Huang Jing, 20, die in der Freizeit Vertriebswesen studiert.","""It is pretty much the same every day,"" said Huang Jing, 20, who studies marketing in her off hours.","""It's almost the same every day,"" explains Huang Jing, 20, who is studying marketing in"
"""Die Gehälter des Personals würden gekürzt, was zu späten Zahlungen an Kriegszeithändler führt und die rechtliche wie auch politische Unterstützung wären gestört.""","""Payroll personnel would be cut, resulting in late payments to wartime vendors, and legal and policy support would be disrupted.""","""The salaries of the staff would be cut, which would lead to late payments to wartime traders, and"
"Generell versuchen Extremisten, sie mit jugendgerechter Sprache anzusprechen, oftmals mit poppiger Musik.","In general, extremists attempt to speak to them in young people's own language, often with pop music.","In general, extremists try to address them in a youth-friendly language, often with pop music."
"Während ihres Exils in Iran oder Pakistan haben sie Kontakt zur modernen Welt gehabt, und haben deren Vorteile genossen.","They have rubbed shoulders with the modern world during their exile in Iran or Pakistan, and appreciated the benefits.","During their exile in Iran or Pakistan, they had contact with the modern world and enjoyed its benefits."
"Der Dezemberlohn fällt somit mager aus, außer für das Leitungspersonal, das in den Genuss hoher Dienst- und Zielprämien kommt, erklärt die UFAP/UNSA, für welche die ""Haushaltszwänge"" herhalten müssen.","The December pay packet will therefore be slim, except for management staff, who benefit from the so-called target and position-related bonuses, critics the UFAP/UNSA, saying ""budgetary constraints are a convenient excuse"".","The December salary will therefore be meagre, except for the management, which will benefit from high service"
"München 1856: Vier Karten, die Ihren Blick auf die Stadt verändern",Munich 1856: Four maps that will change your view of the city,Munich 1856: Four cards that changed your view of the city
"Aber das Investmentbanking soll kräftig schrumpfen, so viel ist jetzt schon klar.","It is clear, nonetheless, that investment banking must shrink significantly.","But investment banking is set to shrink, that much is clear."
"Ich verstehe das, aber ich meine auch, dass die Menschen in aller Welt dank dieses Bildes unseren Schmerz fühlen.","I understand, but I also think that thanks to this picture people from all over the world feel our pain.","I understand that, but I also think that the people of the world feel our pain because of that image"
"Knicks verbinden als Korridore verstreut gelegene Lebensräume, über den der Austausch von Organismen noch funktionieren kann, wie der Geschäftsführer des Naturschutzbundes Deutschland (NABU) in Schleswig-Holstein, Ingo Ludwichowski, sagte.","Hedge banks connect as corridors scattered habitats, through which the exchange of organisms can still function, as the executive director of the Nature And Biodiversity Conservation Union (NABU) in Schleswig-Holstein, Ingo Ludwichowski, said.","As corridors, the Knicks connect scattered habitats, through which the exchange of organisms can still function, said the"
"Die SPD, seit 1998 stärkste Partei, liegt nun in Umfragen klar hinter der CDU.","The SPD, the strongest party since 1998, is now clearly behind the CDU, according to polls.","The SPD, which has been the strongest party since 1998, is now clearly behind the CDU"
"Dort waren am Sonntag rund 150 Biker zusammengekommen, um einen alles andere als gewöhnlichen Gottesdienst zu begehen.","There, some 150 bikers gathered on Sunday for a church service that was anything but ordinary.","On Sunday, around 150 bikers had gathered there to celebrate an anything but ordinary service."
"Er zeigte uns auch ganz konkret, was so eine so genannte ""Platztasche"" beinhalten muss.",He also showed us what specifically a duty bag must contain.,"He also showed us exactly what such a so-called ""plastic bag"" must contain."
"Es wäre vor drei Jahren sehr zynisch gewesen, wenn wir gesagt hätten, dass wir für unsere Kunden eine tolle Bank sein werden und diese Marken lanciert hätten.",It would have been very cynical three years ago if we'd said we're going to be a great bank for customers and put those brands out there.,It would have been very cynical three years ago to say that we were going to be a great bank for
Russische Importe aus dem Iran stiegen um 16 Prozent auf $ 158 Millionen an.,Russian imports from Iran increased by 16 percent to $158 million.,Russian imports from Iran rose 16 percent to $158 million.
"Die futuristisch wirkenden Enforcement Trailer der Firma Vitronic aus Wiesbaden können zum Beispiel an Unfallschwerpunkten eingesetzt werden, wo es für eine mobile Messung durch die Polizei zu gefährlich wäre.","The futuristic-looking enforcement trailer made by Vitronic, a company form Wiesbaden, could be used at accident blackspots, for example, where it is too dangerous for the police to go.","For example, the futuristic-looking enforcement trailers from the Wiesbaden-based company Vitronic can be used"
"Obwohl die Tweets von Perrys offiziellem Benutzerkonto ausgingen, war nicht klar, wer tatsächlich den Feed bedient.","Although the tweets were sent from Perry's verified account, it was unclear who does the actual posting for the feed.","Although the tweets came from Perry's official account, it wasn't clear who was actually running the feed."
Nach Garcias Sieg durch einstimmigen Beschluss über den ehemaligen Vier-Divisionen-Weltmeister Adrien Broner am Samstag auf Showtime sind beide Kämpfer Mitglieder der Top-Fünf Pound-for Pound-Liste.,"After Garcia's victory by unanimous decision over former four-division world champion Adrien Broner on Saturday on Showtime, both fighters are members of the top-five pound-for-pound list.",Following Garcia's unanimous decision victory over former four-division world champion Adrien Broner on Saturday on Show
"Manche halten sich vor ihren Häusern auf, es gibt immer noch Nachbeben.",Many stopped in front of their houses with aftershocks still being experienced.,"Some people are standing outside their houses, there are still aftershocks."
"Der Bootmotor verfügte zwar über eine Notstoppleine, diese löste sich allerdings beim Kentern des Boots von der Person los, die das Boot steuerte.",The boat's engine had an emergency kill cord but it had somehow come detached from the person driving the boat when it capsized.,"The boat engine had an emergency stop button, but when the boat capsized, the button came off the"
"Was machen Autofahrer, die kein Auto von BMW, Daimler, Opel und dem VW-Konzern fahren?","What do car drivers do who don't drive a car by BMW, Daimler, Opel or the VW Group?","What do drivers of cars not made by BMW, Daimler, Opel and the VW group do"
"Norris (2-2,4.43 ERA) wird gegen Minnesotas RHP Ervin Santana (5-4, 4.73) spielen","Norris (2-2, 4.43 ERA) will oppose Minnesota RHP Ervin Santana (5-4, 4.73 ERA).","Norris (2-2, 4.43 ERA) will face Minnesota RHP Ervin Santana (5-4, 4.73)"
"Da hatte Teubner ein Paradoxon ins Spiel gebracht: Die Zufriedenheit beim Manne komme, wenn er zwar eine Partnerin habe, diese aber die Tür nicht aufmache.",Teubner had introduced a paradox: She mused that a man is happy when he has a partner but does not hold the door open for her.,"Teubner introduced a paradox here: The man is happy when he has a partner, but she does not open the door."
"In dem Vergleich, der noch von einem Gericht bestätigt werden muss, räumten weder Musk noch Tesla Fehlverhalten ein.","In the settlement, which still has to be confirmed by a court, Musk nor Tesla admitted wrongdoing.","Neither Musk nor Tesla admitted any wrongdoing in the settlement, which still needs court approval."
"Viele der ältesten Fossilien sind aber unvollständig, weshalb die Zuordnung dieser Ur-Dinos meist umstritten ist.","But many of the oldest fossils are incomplete, for which reason the classification of these primal dinosaurs is highly contentious.","Many of the oldest fossils are, however, incomplete, which is why the classification of these primordial dinosaurs is often disputed."
"Deren Ziel, die Geschichte zunächst zu dokumentieren, ""ist wichtig und gut"".","Their aim to first of all document the history ""is important and good"".","Their goal, to document the history first, ""is important and good."""
Deutschland hat zwar - als Ergebnis europäischer Entscheidungen - seit einem knappen Jahrzehnt eine Antidiskriminierungsstelle und ein Allgemeines Gleichstellungsgesetz.,"For nearly 10 years, as a result of European rulings, Germany has had an anti-discrimination agency and a general equality act.","As a result of European decisions, Germany has had an anti-discrimination body and a general equal treatment act for just over a decade."
Im zarten Alter von 72 Jahren hat sich der verheiratete US-Präsident zu einer neuen Flamme bekannt.,"At the tender age of 72 years, the married US president has a new flame.","At the tender age of 72, the married US president has admitted to a new flame."
"""Es waren diejenigen Kämpfer aus jeder Kategorie eingeladen worden, die sich bei der letzten Weltmeisterschaft unter den ersten vier platziert hatten.""","""Competitors who finished among the first four zt the preceding world championship in each class, were invited.""","""Invited were those fighters from each category who had finished in the top four at the last World Championships."""
"Neben russland, haben nur Nikaragua und Venezuela die Selbständigkeit dieses Gebietes mit 216.000 Einwohnern anerkannt, während der Rest der Welt es als einen Teil Georgiens, dasillegal durch Russland besetzt ist, wahrnimmt.","Other than Russia, only Nicaragua and Venezuela have recognised the independence of the territory's 216 000 inhabitants, while the rest of the world considers it a part of Georgia illegally occupied by Russian troops.","Besides Russia, only Nicaragua and Venezuela have recognized the independence of this territory of 216,000 inhabitants, while the rest of the world perceives it as part of Georgia, illegally occupied"
"Also etwa für Flüchtlinge - aber auch als Signal: ""Nicht nur Flüchtlinge brauchen Wohnhraum, sondern ebenso die allein erziehende Mutter und der Geringverdiener.""","For example for refugees – but also as a sign: ""Not only refugees need accommodation, but also single mothers and people on low incomes.""","So, for example, for refugees - but also as a signal: ""Not only refugees need housing, but also single mothers and low-income earners."""
"Und das ist schade, denn trotz einfacherem Fahrmodell ist das Spiel insgesamt recht unterhaltsam und stellenweise auch so aktionsgeladen, dass man fast nicht mehr weiß, wo einem der Kopf steht.","It's a pity, because despite the simple driving model, the game is entertaining and sometimes even so full of action you do not have time to pay attention to what is happening around you.","And that is a shame, because despite the simpler driving model, the game as a whole is quite entertaining and in places so action-packed that you almost don't know where to look."
Eine der Aufgaben des Teleskops: Es soll nach Licht von den ersten Sternen und Galaxien nach dem Urknall suchen.,One of the telescope's tasks is to search for light from the first stars and galaxies that emerged after the Big Bang.,One of the telescope's tasks is to search for light from the first stars and galaxies after the Big Bang.
"Zum einen zeigen verhängte Einfuhrzölle auf Importstahl Wirkung, zum anderen haben sich die Wirtschaftsaussichten in China aufgehellt.","On the one hand, import taxes started to have an impact on imported steel, on the other, economic prospects in China brightened up.","On the one hand, the imposition of import duties on imported steel is having an effect, and on the other, the economic outlook in China is improving."
"Immer wieder entwickeln sich am Rande kleine Diskussionen über die Aktion an sich, über das Leben, den Umgang mit dem Sterben.","Again and again little discussions develop in corners about the campaign itself, about life, about dealing with dying.","Again and again, small discussions develop on the sidelines about the action itself, about life, about dealing with death."
"Aber es wird noch beunruhigender, da viele Roboter die ""Persönlichkeiten"" besitzen, die eine Stepford-Frau progressiv aussehen lassen würden.","But it gets even more disturbing, with many of the robots possessing ""personalities"" that would make a Stepford Wife look progressive.","But it gets scarier, because many of the robots have ""personalities"" that would make a Stepford wife look progressive."
"Infolgedessen zeigen Dokumente von ""Whose Streets?"" überraschend persönliche Aspekte von Ferrells Leben, wie sie sich verliebt und ihre Frau heiratet.","As a result, ""Whose Streets?"" documents surprisingly personal aspects of Ferrell's life, like falling in love and marrying her wife.","As a result, documents from ""Whose Streets?"" show surprisingly personal aspects of Ferrell's life, like falling in love and marrying his wife."
"Von dieser Rakete wurden drei Typen entwickelt (Meteor-1A, -1B und -1C), die sich voneinander in der Größe des Transportraums für wissenschaftliche Instrumente unterschieden.","Three models were developed (designated Meteor-1A, -1B, and -1C), which differed in the room available for scientific apparatus.","Three types of this rocket were developed (Meteor-1A, -1B and -1C), which differed in the size of the scientific instruments' payload."
Erster Tabellenführer der Saison ist Alba Berlin nach der 112:55-Gala am Samstag gegen Science City Jena.,Alba Berlin are the fist team at the top of the table this season after their 112: 55 thumping on Saturday of Science City Jena.,"After the 112:55 gala on Saturday against Science City Jena, Alba Berlin is the first team leader of the season."
"Nur Colin antwortete per SMS, um zu sagen ""Ich kann wirklich nicht viel sagen"", weil der Fall vor den Gerichten sei.","Only Colin replied, by text message, to say that because the case was before the courts ""I really cannot say much.""","Only Colin responded by text to say ""I can't really say much"" because the case is before the courts."
"Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","They were looking for an administrator with a talent for languages and people, combined with a long experience in social work, in other words, a jack of all trades."
Und so fand seine Bitte auch Gehör an verantwortlicher Stelle.,"And thus, his plea was heard by the powers that be.",And so his request was heard by the right people.
"Die Krise des Euro hat wenig damit zu tun, dass nationale Regierungen exzessive Haushaltsdefizite verursachen – das war nur in Griechenland der Fall.",The crisis of the euro has little to do with national governments running excessive budget deficits - that was true only of Greece.,The euro crisis has little to do with national governments causing excessive budget deficits – that was only the case in Greece.
"Twitter-Nutzer Mr Pooni drückte seine Wut über den Clip aus, indem er schrieb ""Matt Damon spricht über die einzige schwarze Person im Raum, also kann er ihr Vielfalt erklären - das ist SO WEISS, dass es weh tut"".","Twitter user MrPooni expressed anger toward the clip writing, ""Matt Damon speaking over the only black person in the room so he can explain diversity to her is SO WHITE it hurts.""",Twitter user Mr Pooni expressed his anger over the clip by writing: 'Matt Damon talking about the only black person in the room so he can explain diversity to her - this is
"Barometer verantworungsbewußten Konsums - Das ""grüne"" Etikett ist nicht vertrauenerweckend","Barometer of the responsible consumption - the ""green"" label does not inspire confidence.","Barometer of responsible consumption - The ""green"" label is not reassuring"
"Die steigende Wirtschaftsleistung spiegelt sich in der stärkeren Unterstützung der Privat- und der Marktwirtschaft wider: ca. 71% der Befragten überregional gaben an, dass die Privatwirtschaft für die Entwicklung unabdingbar ist, im Jahr 2007 waren es 56% (s. Diagramm 6).","A more robust economic performance is reflected in rising support for private enterprise and the market economy: some 71% of respondents across the region say that private enterprise is indispensable for development, up from 56% in 2007 (see chart 6).","The increase in economic performance is reflected in greater support for the private sector and the market economy: 71% of respondents at regional level said that the private sector was essential for development,"
"Zusätzlich wird von jedem Modell ein ""intelligentes"" Graphikbild erstellt, auf dem man verschiedene Teile des Fahrzeugs ""anklicken"" kann.","In addition, a ""smart"" graphic is made for each model, where you can ""click"" on different parts of the car.","In addition, each model is accompanied by an ""intelligent"" graphic image, where you can click on different parts of the vehicle."
"Im März forderten sechs pazifische Staaten - Tonga, Nauru, Palau, Tuvalu, die Marshallinseln und die Salomonen-Inseln - den UN-Menschenrechtsrat auf, die ""verschiedenen und weit verbreiteten Verletzungen"" in Papua einschließlich der Paniai-Schießerei zu untersuchen.","In March, six Pacific nations - Tonga, Nauru, Palau, Tuvalu, the Marshall Islands, and the Solomon Islands - urged the U.N. Human Rights Council to investigate the ""various and widespread violations"" in Papua, including the Paniai shooting.","In March, six Pacific states - Tonga, Nauru, Palau, Tuvalu, the Marshall Islands and the Solomon Islands - called on the UN Human Rights Council to investigate"
"Herzinfarkte und Schlaganfälle werden durch Ansammlungen fetthaltigen Materials in den Arterienwänden verursacht, die Beläge bilden.",Heart attacks and strokes are caused by the build-up of fatty material in artery walls to form a plaque.,"Heart attacks and strokes are caused by deposits of fatty material in the walls of arteries, which form plaques."
