source,reference,prediction
"Das von einer Einheitspartei, der Kommunistischen Partei, geführte Kuba wird regelmässig von europäischen oder amerikanischen NROs der Verunglimpfung von Rechten und Freiheiten beschuldigt, im Besonderen der der Meinungsfreiheit.","Cuba, lead by a single party, the Communist Party, is regularly accused by European or American NGOs of flouting rights and liberties, notably those of the freedom of expression.","Cuba, which is led by a unified party, the Communist Party, is regularly accused by European or American NROs of being biased against rights and freedoms, particularly freedom of opinion."
"In Oberbayern, Unter- und Mittelfranken gibt es in manchen Gemeinschaftsunterkünften Stockwerke oder eigene Häuser nur für alleinstehende Frauen und deren Kinder.","In Upper Bavaria, Lower Franconia and Middle Franconia, floors, or individual houses, are set aside in some shared accommodation for lone women and their children.","In some communities in Upper Bavaria, Lower Franconia, and Middle Franconia, there are separate floors or houses for single women and their children in certain group homes."
"Premierminister Benjamin Netanjahu besuchte eine Schule in Sderot, einer Grenzstadt zu Gaza, die schwer vom palästinensischen Beschuss gezeichnet ist.","Prime Minister Benjamin Netanyahu visited a school in Sderot, a Gaza border town that has been hard hit by Palestinian fire.","Prime Minister Benjamin Netanyahu visited a school in Sderot, a town near the border with Gaza that has been heavily hit by Palestinian attacks."
"Poroshenko sprach am Samstag bei einem Treffen der EU-Führung in Brüssel und bat dringend um Taten, um eine weitere russische Aggression gegen die Ukraine zu verhindern, eine frühere Sowjetrepublik, die seit 23 Jahren unabhängig ist.","Poroshenko on Saturday addressed a meeting of European Union leaders in Brussels to urge action to prevent further Russian aggression against Ukraine, a former Soviet republic that has been independent for 23 years.","Poroshenko spoke at a meeting of EU leaders in Brussels on Saturday and urgently requested actions to prevent a further Russian aggression against Ukraine, a former Soviet republic that has been independent for 23 years."
"Heidrich: ""Es ist bedauerlich, dass man nicht eine bessere Nutzung des Standortes, auch in puncto Güterverkehr, ins Auge gefasst hat"".","Heidrich: ‘It’s a shame that better use of the location is not envisaged, also with regard to freight traffic’.","Heidrich: ""It's sad that we haven't better utilization of the site, including in terms of goods traffic."""
"Und so erkannten die Stadtväter, dass es nur eine einzige Möglichkeit gäbe, der Statistik Herr zu werden: Eine Bibliothek müsse her!",And so the city fathers acknowledged that there was only one way to become master over the statistics: a library had to be built!,And so the city fathers realized that there was only one possibility left to become the master of statistics: A library had to be built!
"Letzte Woche beschloss Montrose, eine Stadt im Westen, ein sechsmonatiges Verbot, das vermutlich nächste Woche verabschiedet wird.","Last week, the western city of Montrose took up a six-month ban, and is likely to pass it next week.","Montrose, a city in the west, decided last week to impose a six-month ban, which is expected to be approved next week."
"Wir haben den Test gewagt: Wie reagieren Frauen, man gleich in der ersten Nachricht nicht lange um den heißen Brei herumredet?","We made the test: How do women react, if you do not beat around the bush in the first message?","We dared to take the test: How do women react when, in the first message, you don't talk about the hot porridge for a long time?"
Zukunft der Schmelzerei von Portland aufgrund von Aufhebung des Energievertrages fraglich,Portland smelter's future in doubt with axing of power contract,The future of Portland's smelter is uncertain due to the lifting of the energy contract.
"Sollte es nicht dazu kommen, stehen Hunderte von Klägern für die nächste Anhörung bereit.","If not, hundreds of plaintiffs are lining up for the next one.","If it doesn't happen, hundreds of plaintiffs will be ready for the next hearing."
Neugebauer ist bewusst in die Rigaer Straße gezogen - und geblieben.,Neugebauer chose to move to Rigauer Straße - and she chose to stay there.,Neugebauer intentionally moved to Rigaer Straße and stayed there.
Kirchen-Hausen wird im Juli an einem Festwochenende vom 18. bis 20. Juli die 1250.,"Kirchen-Hausen will celebrate the 1,250th anniversary with a celebratory weekend from 18 to 20",Kirchen-Hausen will be celebrating its 1250th anniversary from July 18th to 20th during a festive weekend.
"Das Besondere an dieser ist, dass es sich um eine Garagentür handelt.",What's unique about this one is that it's a garage-style lift-up door.,The special thing about this is that it is a garage door.
"Und sparsam ist sie auch: Die älteren Lichtanlagen verbrauchen etwa 100 Watt, die neuen gerade mal acht Watt.","And they are also energy-efficient: The older light systems consume around 100 Watts, with the new ones consuming just eight.","And she is also sparse: The older streetlights consume about 100 watts, the new ones just eight watts."
"""Das ist Teil unserer Rolle als Wissenschaftler"", unterstrich er in der Hoffnung, dass die Zuhörer daraus entnehmen mögen, dass ""die Konferenz von Kopenhagen sich auf ein absolut ernstzunehmendes wissenschaftliches Dossier stützt.""","This is part of our scientist's role, he emphasised, hoping that listeners will remember that ""the Copenhagen conference is based on an extremely solid scientific case"".","""This is part of our role as scientists"", he emphasized in the hope that the listeners would understand that ""the Copenhagen conference is based on an absolutely serious scientific dossier."""
In Deutschland sind viele dieser Unternehmen weltweite Marktführer in der jeweiligen Nische.,"In Germany, many of these companies are global market leaders in their particular niche.",Many of these companies are world leaders in their respective niches in Germany.
In den vergangenen zwei Jahrzehnten sind immer weniger Menschen wegen Passivrauchens an Lungenkrebs gestorben.,"In past two decades, an ever decreasing number of people have died from lung cancer due to passive smoking.","Over the past two decades, fewer people have died from lung cancer due to passive smoking."
Darüber sollten Kinder nichts wissen und sie sollten es selbstverständlich auch nicht erleiden.,"This is not something children should know about, and of course not something they should experience.",Children should not know about it and they should not experience it either.
Am Mittwochabend wurden vom Quebecer Sicherheitsdienst Warnhinweise über den Hochwasseralarm betreffend der Flüsse Ouareau und Achigan in der Region Lanaudiere ausgerufen.,Flood alerts were issued on Wednesday evening by Quebec Civil Security for the rivers Ouareau and Achigan in Lenaudière.,"On Wednesday evening, the Quebec Security Service issued warnings about the high water alarm for the Ouareau and Achigan rivers in the Lanaudiere region."
"Jeder dieser Preisträger hat das Diplom, die Nobelmedaile und Bescheinigung über den Erwerb des Geldpreises erhalten.","All the winners received a diploma, the Nobel Medal, and a certificate for a monetary reward.","Each of these laureates has received the diploma, the Nobel medals, and the certificate of acquisition of the monetary prize."
"Sie wurden aus einer Zutat und etwas Billigem zubereitet, das die Zutat streckt.",They were made from an ingredient and a cheap thing that stretches the ingredient out.,You were prepared from an ingredient and something cheap that stretches the ingredient.
"Bei Bezirksstaatsanwälten handele es sich um eine ""kulturelle Barriere"", sagt Sean McAllister, ein Rechtsanwalt aus Denver, der für Marihuanadelikte vor Gericht stehende Angeklagte vertritt und vor Ort als Sprecher für die nationale Organisation zur Reform von Marihuanagesetzen agiert.","""It's a cultural barrier"" with district attorneys, said Sean McAllister, a Denver lawyer who represents marijuana defendants and is a local spokesman for the National Organization for the Reform of Marijuana Laws.","According to Sean McAllister, an attorney from Denver who represents marijuana defendants in court and acts as a spokesperson for the national organization advocating for marijuana law reform, there is a ""cultural barrier"" when dealing with district attorneys."
"Er wusste, das dies von ihm erwartet wurde, das war alles.","He knew it was expected of him, that was all.","He knew that this was expected of him, that was all."
Aus Angst um die Zukunft des Landes hat sie ihre Geschäftskleidung gegen ein T-Shirt mit der Aufschrift „Wir fordern Sicherheit“ auf Portugiesisch eingetauscht und sich am Donnerstag der Menge auf dem Unabhängigkeitsplatz der Hauptstadt angeschlossen.,"Fearful about the future of her country, she swapped her corporate attire for a T-shirt emblazoned with ""we demand security"" in Portuguese as she joined the crowds in the capital's Independence Square on Thursday.","Due to fear for the future of the country, she exchanged her business attire for a T-shirt with the inscription ""We demand security"" in Portuguese and joined the crowd on the Independence Square of the capital on Thursday."
"Doch reden wir auch von den Pfiffen während der Hymne Mamelis: auch dies ist zwar keine Straftat, aber erlauben sie mir, da fehlt doch die Erziehung..."".","But let us also talk about the whistling to the Mameli anthem: that is also not a crime in Bulgaria, but, if I'm allowed to say, it is not good manners ..."".","But we also talk about the whistles during the Hymn Mamelis: that too is not a crime, but allow me, for there is no education...""."
"""Anfangs wurde Kritik laut, er sei zu unauffällig - ein grauer Beamter, der solch einer Rolle nicht gewachsen sei, aber ich muss sagen, es hat allen den Atem verschlagen, wie gut er sich der Sache angenommen hat.","""At first, critics said he was plain, a grey office mouse who cannot fulfil any roles; I have to say everyone was amazed at how wonderfully he acquitted his role.""","""At first criticism was loud that he was too inconspicuous - a gray bureaucrat who did not seem to have grown into this role, but I must say, it took everyone's breath away how well he had taken on the matter."""
"Während die Welt ihn sucht - und seine Mutter von Australien aus die Unschuld ihres Sohns beteuert - hält Assange sich an einem unbekannten Ort auf, allerdings nicht schweigend.","While the world was searching for him - and from Australia his mother defends the innocence of her son-- Assange follows in unknown whereabouts, but not in silence.","While the world is searching for him - and his mother from Australia is proving his innocence - Assange is staying in an unknown place, but not silent."
"""Das hat den Vorteil, dass der eventuelle Angreifer überhaupt nicht erkennen muss, dass es sich um ein Überwachungs- bzw. Ortungsgerät handelt.","""This will be the biggest advantage that the aggressor may not even recognize the tracking device at all.""","""The advantage of this is that the potential attacker does not have to recognize that it is a surveillance or location device."""
Die Erkrankung mehrerer Hotelgäste - womöglich durch Ansteckung untereinander - gehöre zum allgemeinen Lebensrisiko.,When several hotel guests fall ill - possibly by infecting each other - the court views this as a general life risk.,The illness of several hotel guests - possibly through infection from one another - is part of the general risk of life.
Die demokratischen Kritiker prangern die parteipolitische Natur der verabschiedeten Gesetze an und sehen in ihnen als klares Ziel die Beeinflussung der Ergebnisse in den für 2012 ausschlaggebenden Staaten.,Democratic critics denounce the partisan character of the laws that have been passed and they see a clear objective of influencing the 2012 results in key States.,The democratic critics criticize the political nature of the laws that have been passed and see in them the clear goal of influencing the results in the countries that will be decisive in 2012.
"Wir sind stolz auf unsere Leistung, aber wir wollen jedes Spiel gewinnen.","We are proud of our performance, but we want to win every game.","We are proud of our performance, but we want to win every game."
Der bislang unbesiegte Chilene Hans Podlipnik-Castillo war gestern mit dem Weißrussen Andrei Vasilevski noch beim ATP-Turnier in Kitzbühel am Ball.,The as yet undefeated Chilean Hans Podlipnik-Castillo was still hitting balls with Belarusian Andrei Vasilevski at the ATP tournament in Kitzbühel yesterday.,The previously undefeated Chilean Hans Podlipnik-Castillo was playing with the Russian Andrei Vasilevski at the ATP tournament in Kitzbühel yesterday.
"Eine Gesundheits- und Sicherheitsexekutive in Großbritannien verpflichtet alle Firmen, die mit Asbest arbeiten, zum Lizenzerwerb.",Health and Safety Executive in Britain requires all contractors working with asbestos to be licensed.,A health and safety executive in Great Britain requires all companies working with asbestos to purchase a license.
"Warum so manche Frau beim Anblick einer schönen Handtasche in Verzückung gerät, kann auch die Fachfrau nicht mit letzter Sicherheit beantworten.",The expert can with absolute certainty give me the answer to the question of why so many women go into raptures at the sight of a beautiful handbag.,"Why many women get excited when looking at a beautiful handbag, can also the expert not with last certainty answer."
"Vier weitere Personen waren unter Anklage gestellt und in der Nacht von Dienstag auf Mittwoch aus der Haft entlassen worden, darunter zwei von ihnen unter juristischer Überwachung, so der stellvertretende Oberstaatsanwalt Michel Raffin.","Four other persons were detained for questioning and released during the night of Tuesday to Wednmesday, two of them on bail, said the assistant public prosecutor, Michel Raffin.","Four more people were placed under indictment and released from custody during the night from Tuesday to Wednesday, including two of them under judicial supervision, as announced by the deputy state prosecutor Michel Raffin."
"Die Neuerungen sehen vor, dass angesammelte Guthaben in den Pfarreien zweckgebunden erhalten bleiben.",The reforms plan for the accumulated assets in the parishes to be retained for a specified purpose.,The new changes mean that collected funds in parishes will remain for specific purposes.
"Scotland Yard habe „einem 40-jährigen Mann eine Aufforderung zugestellt, sich zu einem von uns gewählten Zeitpunkt bei einer Polizeiwache zu stellen“, erklärte ein Sprecher.","Scotland Yard has ""served a surrender notice upon a 40-year-old man that requires him to attend a police station at date and time of our choosing,"" a spokesman said.","A 40-year-old man was summoned by Scotland Yard to appear at a police station at a designated time, said a spokesman."
Im Falle des Besuchs des gleichnamigen Cafés am Opschlag in der Kreisstadt Kleve in Sichtweite zur Hochschule Rhein-Waal muss es nicht beim reinen Déjà Vu-Gefühl bleiben.,"In the case of a visit to the café of the same name at the Opschlag in Kleve County, with a view of the Rhein-Waal University, it doesn't always have to remain a pure déjà vu feeling.","In case of a visit to the café with the same name in Kleve, in sight of the Rhein-Waal University, it must not remain just a déjà vu feeling."
"Lamb traf Prentiss, als er und Abigail vor drei Jahren beide auf einem Sommer-Jahrmarkt auftraten.",Lamb met Prentiss when he and Abigail both performed at a summer fair three years ago.,Lamb met Prentiss when they both appeared at a summer fair three years ago.
"Der Gesamtumsatz in der Welt der Gruppe Solera (Audatex, Sidexa, Informex ABZ, Hollander und IMS) beläuft sich auf 557 Millionen Dollar, 3,35 mehr als im Jahr 2008.","Grupo Solera's (Audatex, Sidexa, Informex ABZ, Hollander and IMS) worldwide turnover will total 557 million dollars, 3.3% more than 2008.","The total revenue of the Solera Group (Audatex, Sidexa, Informex ABZ, Hollander and IMS) in the world is 557 million dollars, 3.35 more than in 2008."
"Der Beamte erläuterte nicht, was das Ziel gewesen sei, sagte aber, es sei mindestens eines gewesen.","The official did not specify what the target was, but said there was at least one.","The employee explained nothing about the goal, but said it was at least one."
"Ihre Partei fordert, dass die Bezirksverwaltung Harburg derzeit ungenutzte Häuser zur Unterbringung zur Verfügung stellt.",Her party is calling on the Harburg district authority to deploy empty houses to accommodate the refugees.,Their party demands that the district administration of Harburg makes unutilized houses available for accommodation at the moment.
"""VW kann gleichzeitig Studenten kennenlernen, sich interessante Kandidaten näher angucken und sich überlegen, wer als Mitarbeiter in Frage käme.""","""VW can get to know students while taking a closer look at interesting candidates and thinking about which ones are their potential employees.""","""VW can simultaneously get to know students, take a closer look at interesting candidates and consider who would come in as an employee."""
"Es verspricht sich davon, dass so die Unfallzahlen und die Anzahl der Verkehrstoten auf den tschechischen Straßen sinken.",It hopes that the accident rate and the number of deaths on the Czech roads will thus decrease.,It is expected that the number of accidents and road fatalities will decrease on Czech roads.
"Die einzige Fachkategorie, in der in diesem Jahr keine Frau einen Nobelpreis erhielt, war Physik.",The only specialised category which nobody won this year was physics.,The only field in which no woman received a Nobel Prize this year was Physics.
Die Kontrollen an der ungarischen Grenze bleiben parallel dazu aufrecht.,"In parallel, checks on the Hungarian border remain in place.",The controls on the Hungarian border remain parallel to that.
Laut Gazprom sollen die Bauarbeiten in anderen nachgeordneten Ländern auf der geplanten Route zum Jahresende beginnen.,Gazprom said construction should begin in other downstream countries by year's end.,"According to Gazprom, construction work on the planned route will begin in other countries by the end of the year."
Von dieser Rolle habe ich viele Jahre gerträumt und habe mich darauf gut vorbereitet.,I had dreamt about this role for many years and prepared for it well.,I have dreamt of this role for many years and have prepared myself well for it.
Als einziger Kandidat um die Nachfolge des aus Altersgründen nicht mehr kandidierenden Bürgermeisters Norbert Brugger steht bisher der 46-jährige Bankkaufmann und Betriebswirt Dieter Köpfler aus Löffingen fest.,"So far, the only candidate to succeed Mayor Norbert Brugger, who is no longer running on account of his age, is 46-year-old banker and business economist Dieter Köpfler from Löffingen.","Dieter Köpfler, a 46-year-old banker and businessman from Löffingen, is the only candidate so far to succeed the outgoing mayor Norbert Brugger, who is retiring due to age."
"Fast 80.000 Menschen sterben jährlich an einer Krankheit mit Bezug zum Rauchen, und Rauchen kostet das Nationale Gesundheitssystem zwei Mrd. £ pro Jahr.","Nearly 80,000 people a year die of a smoking-related illness and smoking costs the NHS £2bn a year.","Approximately 80,000 people die annually from a disease related to smoking, and smoking costs the national healthcare system two billion pounds per year."
Eine Studie der Unternehmensberatung Deloitte und des Bundesverbandes Interaktive Unterhaltungssoftware (BIU) sagt dem E-Sport ein rasantes Wachstum voraus.,A study from consultancy firm Deloitte and the Federal Association of Interactive Entertainment Software (BIU) predicts rapid growth for the e-sport.,A study by Deloitte and the Bundesverband Interaktive Unterhaltungssoftware (BIU) predicts rapid growth for E-Sport.
VMware führte den Journalisten schon das Smartphone-Testmuster mit zwei Betriebssystemen erfolgreich vor.,VMware has already given reporters a demonstration of a smartphone with two operating systems.,VMware successfully demonstrated a smartphone test model with two operating systems to a journalist.
Nun hat Trump seinem Kollegen aber eine regelrechte Liebeserklärung gemacht.,Now Trump has made a real declaration of love to his colleague.,Now Trump has made his colleague a proper love declaration.
"Serena Williams singt oben ohne den Song ""I Touch Myself"" von der Gruppe ""The Divinyls"" - nur ihre Hände verdecken ihre intimsten Stellen.","Serena Williams sings up the song ""I Touch Myself"" of the group ""The Divinyls"" topless with only hands covering her most intimate parts.","Serena Williams sings on top without the song ""I Touch Myself"" by the group ""The Divinyls"" - only her hands cover her most intimate places."
"Genau diese Regierung verschließt auch die Augen vor der Folter: Es interessiert sie wenig, dass ein junger Erwachsener nach so vielen Jahren der Qual sicherlich für immer seelisch gebrochen sein wird.","This same government turns a blind eye to torture: little does it matter to it that a young adult is now psychologically destroyed, doubtlessly forever, after so many years of abuses.","This government also closes its eyes to torture: It interests them little that a young adult, after so many years of suffering, will certainly be psychologically broken for life."
Bei den anstehenden Wahlen in den Bundesländern Mecklenburg-Vorpommern (4. September) und Berlin (18. September) zeichnen sich erhebliche Verluste für die Regierungsparteien SPD und CDU ab.,"Ahead of the elections in the federal states of Mecklenburg-Vorpommern (4 September) and Berlin (18 September), considerable losses are looming for the governing parties of the SPD and the CDU.","In the upcoming elections in the states of Mecklenburg-Vorpommern (on September 4th) and Berlin (on September 18th), significant losses are expected for the government parties SPD and CDU."
Vier ordentliche Hüte saßen perfekt auf dem mit blau-weiß gestreiften Schleifen gehaltenen Haar.,Four prim hats perched perfectly atop hair bound in blue and white striped bows.,Four neat hats sat perfectly on the hair that was held in place with blue-white striped ribbons.
"Die Nachfrage nach dem guten Tropfen ""Made in Füchtorf"" war entsprechend groß.",There was a lot of demand for the good “Made in Füchtorf” beverage.,"The demand for the good ""Made in Füchtorf"" was correspondingly large."
Die Taiwanesen lieben ihre faktische Unabhängigkeit und lehnen Chinas Militärbedrohung ab.,Taiwan usually enjoys its de facto independence and loathes China's military threat.,The Taiwanese people love their de facto independence and reject China's military threat.
Laut Behörden führt eine Leiter 20 Meter in die Tiefe zum eigentlichen Tunneleingang.,"According to the authorities, a ladder runs 20 metres underground to the actual entrance of the tunnel.","According to the authorities, a leader is leading 20 meters down into the actual tunnel entrance."
Organisiert hatte den Widerstand gegen den Chefredakteur der hessische Ministerpräsident Roland Koch.,"Roland Koch, the prime minister of Hesse, had organised the opposition to the editor-in-chief.",Organized resistance against the Chefredakteur of the Hessian Ministerpräsident Roland Koch.
"Er sagt, dass er vom Militär geschlagen wurde, nachdem er half, vier der Opfer zu begraben.",He says he was beaten by the military after helping to bury four of the victims.,He says that he was beaten by the military after he helped bury four of the victims.
Der Polizeihubschrauber flog etwa eine Stunde lang verschiedene Gebiete ab - erfolglos.,The police helicopter flew above various areas for about an hour - without success.,The police helicopter flew for about an hour over different areas - unsuccessfully.
"Seit 2006 seien acht derartige Tunnel entdeckt worden, hieß es auf der Pressekonferenz in San Diego weiter.","Since 2006, eight tunnels of this type have been discovered, the press conference in San Diego continued.","Since 2006, eight such tunnels have been discovered, it was announced at a press conference in San Diego."
"""Die Unterstützung durch Berbr, einen cleverem Businessman, bekäme dem Fußball doppelt schlecht"", betonte Paclík.","""Combined with support from Berbr, a capable businessman, this would be even more harmful for the football,"" Paclík said.","Paclík emphasized that the support through Berbr, a clever businessman, was twice as bad for football."
"Während die Befürworter darauf bauen, dass eine Galerie mehr Kunden in die Stadt zieht, wovon auch die übrigen Geschäfte profitieren, befürchten die Gegner, dass dann die Fußgängerzone ausblutet.","Whilst those in favour count on the gallery drawing more customers into the town, which would benefit the other businesses as well, opponents fear that the pedestrian zone will then be haemorrhaged.","While the supporters believe that a gallery will attract more customers to the city, which in turn will benefit other businesses, the opponents fear that the pedestrian zone will wither away."
"Ein Jahrhundert nachdem der drahtlose Telegraf die Kommunikation revolutioniert hatte, rekonstruiert das Internet einen Telegrafen mit (telefonischem) Draht.","A century after the invention of wireless telegraphy revolutionised communications, Internet re-established wire telegraphy (telephone).","A century after the wireless telegraph revolutionized communication, the internet reconstructed a telegraph with (telephone) wire."
"""Die Insel gehört zu Australien und zusammen mit ihr auch der angrenzende Meeresgrund.","""This island, and with it the ocean floor surrounding it, belongs to Australia.","""The island belongs to Australia and together with it also the adjacent seabed."""
Das Quintett bezog Costa Rica in seine Tournee zur Feier seines zwanzigjährigen Bestehens ein,Quintet included the country on the tour for celebrating two decades of experience,The quintet included Costa Rica in its tour to celebrate its 20th anniversary.
"Für mich war also völlig klar, dass ich irgendwann hierher reisen musste.",So for me it's been a no-brainer that I would have to come here eventually.,It was completely clear to me that I would have to come here someday.
"Und ""let's play"", ein Videogenre, in dem Besserwisser den (meist älteren) Spielen eine Anstrich von Geheimwissenschaftstheater geben, sind auf YouTube bereits sehr beliebt.","And ""let's play,"" a genre of videos in which wiseacres give (mostly older) games the Mystery Science Theater treatment, are already popular on YouTube.","And ""let's play"", a genre of video games, in which self-proclaimed experts give an overlay of pseudoscience to (usually older) games, are very popular on YouTube."
"Frankie hat in GB bereits fast 30 Jahre Gewinner geritten, was toll ist.","Seriously though, Frankie's been riding winners in the UK for the best part of 30 years which is great to see.","Frankie has already been riding winners in GB for almost 30 years, which is amazing."
"Besucher können den Mittelsaal, die Stilzimmer, Kaktuslounge und den Teesalon besichtigen.","Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.","Visitors can visit the Mittelsaal, the Stilzimmer, the Kaktuslounge and the Teesalon."
"Die Forschungsarbeit der Gruppe ""gesteht bezeichnenderweise"", dass es einen Mangel an ""harten Beweisen für die Schäden der meisten Produkte bei den meisten Kriterien"" gibt, schrieben McKee und Capewell.","The research paper produced by the group ""tellingly concedes"" there is a lack of ""hard evidence for the harms of most products on most of the criteria,"" McKee and Capewell wrote.","McKee and Capewell wrote that the group's research ""typically"" finds a lack of ""hard evidence for the damages of most products at most criteria."""
"Nun, da das Unternehmen Convercent einsetzt, können Probleme, die zuvor von Führungskräften, die in Büros in Städten oder Staaten saßen, versteckt wurden - wie Diskriminierung, Belästigung oder unlautere Praktiken- schneller identifiziert und angesprochen werden.","Now that the company is using Convercent, though, problems that were previously hidden from executives who sat in offices cities or states away - such as discrimination, harassment or unfair wage practices - can be more quickly identified and addressed.","Now that the company Convercent is starting, problems that were previously hidden from leadership, who sat in offices in cities or countries, can be quickly identified and addressed, such as discrimination, harassment or unethical practices."
"Der Milliardär und Abgeordnete Clive Palmer sagt, Premierminister Tony Abbott stünde in einem Interessenkonflikt bei seinen Plänen zum Elternurlaub, weil seine Töchter schwanger werden und deshalb davon profitieren könnten.",Billionaire MP Clive Palmer says Prime Minister Tony Abbott has a conflict of interest over his parental leave scheme because his daughters might get pregnant and benefit from it.,"Billionaire and parliamentarian Clive Palmer says that Prime Minister Tony Abbott is in a conflict of interest with his plans for parental leave, because his daughters are pregnant and could therefore benefit from them."
"Und deshalb sind Informationskampagnen in der Presse und vor allem negative Werbung notwendig, meint der Psychologe.","And that's why information campaigns in the press and mainly negative advertising are necessary, the psychologist believes.","Therefore, informational campaigns in the press and especially negative advertising are necessary, says the psychologist."
"Der erweiterte Index Standard  Poor's 500 ist um 0,37 % (4,06 Punkte) auf 1.106,41 Punkte angestiegen.",The wider Standard  Poor's 500 has itself advanced by 0.37% (4.06 points) to 1 106.41 points.,"The S&P 500 index, which has been expanded, has increased by 0.37% (4.06 points) to 1,106.41 points."
Die 13-Jährige lehnte die Bitte aber ab und ging mit ihren Freunden weiter.,The 13-year-old refused their request and carried on walking with her friends.,The 13-year-old rejected the request but went on with her friends.
"Die Regierung versucht zu erreichen, dass nicht so viele kleine Wohnungen gebaut werden.",The Government is trying not to build so many small houses.,The government tries to achieve that not so many small apartments are built.
"Vielleicht liegt es daran, dass eine schöne Tasche jedes Outfit aufwertet.",Perhaps it's because a beautiful handbag can enhance any outfit.,Perhaps a beautiful bag can elevate every outfit.
"Aber insgesamt gehört die Zukunft allerdings gemischten Steuerungstypen, beispielsweise Gestik und Sprache.","In general, the future lies in the mixed control, e.g. movement + voice.","However, the future belongs to mixed control types, such as gesture and speech."
Selbst der Europäische Gerichtshof für Menschenrechte (EGMR) halte diese Zusagen für ausreichend.,The European Court of Human Rights (ECHR) itself considers these pledges to be sufficient.,Even the European Court of Human Rights (EGMR) considered these promises sufficient.
"Der Richter am Obersten Gerichtshof, Peter Flanagan, war über die Fluchtgefahr bei Maksimovic besorgt.",Supreme Court Judge Peter Flanagan was concerned Maksimovic was a flight risk.,Judge Peter Flanagan at the Supreme Court was concerned about the flight risk of Maksimovic.
Fußball: Oberliga Westfalen: Versammelte Ratlosigkeit: FC Gütersloh und RW Ahlen trennen sich torlos,Football: Oberliga Westfalen: Complete helplessness: Goalless match between FC Gütersloh and RW Ahlen,Football: Oberliga Westfalen: Collective helplessness: FC Gütersloh and RW Ahlen separate themselves scoreless
Die üblichen Optionen bei anderen Krebserkrankungen funktionieren bei Mesotheliom nicht so gut.,The normal options for treating other forms of cancer work less well with mesothelioma.,The usual options for other types of cancer don't work as well for mesothelioma.
"""Wir werden nicht zurückgehen, ohne Sharif zum Rücktritt gezwungen zu haben"", sagte Khan.","""We will not leave until we have forced Sharif to resign"", Khan said.","""We will not return unless Sharif is forced to resign"", said Khan."
"Nach der Höhe der Investitionen gefragt, will sich Thomas Scherer nicht genau festlegen.","Asked about the level of investments, Thomas Scherer doesn't want to commit himself precisely.","When asked about the height of his investments, Thomas Scherer does not want to give a precise answer."
Am 12. November um 06.00 Uhr fanden Militärs auf ihrer Wachrunde in der Ortschaft Rancho Viejo in Cadereyta einen PKW ohne Nummernschilder mit zwei Insassen.,"The another event occurred on November 12th at 06:00 am, the military personnel made a surveillance tour in the village Rancho Viejo in Cadereyta, seeing a car without number plates and with two men on board.","At 6:00 am on November 12th, military personnel on patrol in Rancho Viejo, Cadereyta, found a car without license plates with two occupants."
"Nun muss sich der 67-Jährige wegen Betrugs verantworten, wie ein Sprecher am Freitag sagte.","The 67-year-old must now face charges of fraud, said a spokesperson on Friday.","Now the 67-year-old must answer for fraud, as a speaker said on Friday."
Ich fühle mich in den letzten Monaten zum ersten Mal nicht mehr sicher in Deutschland.,"Over the past few months, I have no longer felt safe in Germany for the first time.","For the first time in months, I don't feel secure in Germany."
Ein anderer herbeigerufener Notarzt versuchte dies - allerdings ohne Erfolg.,"Another emergency responder tried to do this, but without success.","Another summoned notary tried this - however, unsuccessfully."
"Im Kreis Olomouc sind die Straßen uneingeschränkt befahrbar, im Kreis Šternberk müssen die Fahrer jedoch in Waldabschnitten vorsichtig fahren, da hier die Fahrbahnen noch feucht sind.","The Olomouc region's roads are usable without restriction, while in the area of Sternberk drivers should beware in wooded areas, where roads have remained wet.","The roads in the Olomouc district are freely drivable, but drivers must drive carefully in forest sections in the Šternberk district, as the roads are still wet there."
"Allerdings ist es auch dem Militär nicht gelungen, den seit Jahren im äußersten Süden des Landes schwelenden Aufstand muslimischer Rebellen in den Griff zu bekommen.","However, the military has not managed to quell the latent resistance brewing with Muslim rebels in the southern edges of the country.","However, it has not been successful for the military to capture the Muslim rebel uprising that has been smoldering in the southernmost part of the country for years."
"Halluzinationen, so Kasten, setzen sich aus Gedächtnisinhalten zusammen, die normalerweise zurückgehalten werden.","Hallucinations, says Kasten, consist of memory fragments, which are often held back.",Hallucinations are composed of memories that are normally suppressed.
"Die spanische Bank Santander gab gestern bekannt, dass sie die Filialen und die Kundenkonten der britischen Bank aufkaufen würde.",The Spanish bank Santander has indicated yesterday that it will buy branches and customer accounts of the British bank.,"Santander, the Spanish bank, announced yesterday that it would buy the branches and customer accounts of the British bank."
Bei den Wahlen am Sonntag hat es kein Abgeordneter der Opposition in das ukrainische Parlament geschafft.,No opposition representative was elected to the Belarusian parliament during the Sunday's election.,"In the elections on Sunday, no member of the opposition was elected to the Ukrainian parliament."
"Allein im Jahr 2015 hat Freeport im Wert von 3,1 Milliarden US-Dollar Gold und Kupfer abgebaut.","In 2015 alone, Freeport mined some $3.1 billion worth of gold and copper here.","In 2015, Freeport extracted gold and copper worth $3.1 billion alone."
