source,reference,prediction
"Die Polizei hielt die Demonstranten davon ab, zu nahe an das Bella-Zentrum heranzukommen und sagte, sie hätten 19 Personen festgenommen, hauptsächlich aufgrund der Tatsache, dass sie entweder maskiert waren oder Taschenmesser mitführten.","The police kept the protesters from getting too close to the Bella center, and said they had arrested 19 people, primarily on the grounds that they had either worn masks or carried pocket knives.","The police prevented the demonstrators from getting too close to the Bella Center and said they had arrested 19 people, mainly because they were either masked or carrying pocket knives."
"Bowen ist der Meinung, dass muslimische Werte und französischer Säkularismus vereinbar sein könnten.",Mr Bowen thinks that Muslim values and French secularism could be compatible.,Bowen thinks that Muslim values and French secularism could be compatible.
"Die vier Ausstellungshunde - zwei Akitas und zwei Pembroke Welsh Corgis - verschwanden am Dienstag, als Unbekannte den 2006 Chevrolet Express-Van stahlen, in dem die Tiere vor einem Bellflower Motel 6 nachts untergebracht waren, so die Behördenaussagen.","The four show dogs - two Akitas and two Pembroke Welsh corgis - vanished Tuesday when someone stole the 2006 Chevrolet Express van they had spent the night in outside a Bellflower Motel 6, authorities said.","The four exhibition dogs - two Akitas and two Pembroke Welsh Corgis - disappeared on Tuesday, when unknown people stole the 2006 Chevrolet Express-Van in which the animals were housed overnight at a Bellflower Motel 6, according to authorities."
"""Ehrlich gesagt, ist der Markt ziemlich ruhig"", stellte Mace Blicksilver von Marblehead Asset Management fest.","Frankly, the market is very calm, observes Mace Blicksilver of Marblehead Asset Management.","""To be honest, the market is pretty quiet"", said Mace Blicksilver of Marblehead Asset Management."
"Locker werden Teige statt mit Ei zum Beispiel mit einer Mischung aus einem Teelöffel Backpulver, einem Esslöffel Speisestärke und drei Esslöffeln Mineralwasser.","A dough becomes fluffy by replacing egg with a mixture of one tablespoon of baking powder, one tablespoon of cornflour and three tablespoons of mineral water, for example.","Instead of using eggs, doughs can be made, for example, with a mixture of one teaspoon of baking powder, one tablespoon of cornstarch and three tablespoons of mineral water."
Flüchtlinge haben freies Geleit: Kroatien und Slowenien richten Korridor ein,Refugees have safe conduct: Croatia and Slovenia put corridor in place,Refugees have free passage: Croatia and Slovenia set up a corridor
"Der Sänger musste sich in der Nacht vom Mittwoch auf Donnerstag aufgrund der, durch den letzen Eingriff entstandenen krankhaften Veränderungen erneut einer Operation unterziehen.",The singer had to be operated on in the night from Wednesday to Thursday because of significant lesions resulting from the operation.,The singer had to undergo another operation on the night from Wednesday to Thursday due to the unhealthy changes caused by the last intervention.
"Der 25-Jährige war am Montagvormittag auf einer Bundesstraße bei Wiesenburg mit seinem Kleintransporter aus bislang ungeklärter Ursache von der Straße abgekommen und in eine Leitplanke gerutscht, wie die Polizei mitteilte.",The police announced in a statement that the 25-year-old mini van driver came off the road on Monday afternoon on an A road near Wiesenburg and skidded into a crash barrier. The cause of the accident is not yet known.,"The 25-year-old was on Monday morning on a federal highway near Wiesenburg with his small truck from an as yet unclear cause off the road and crashed into a guardrail, as the police reported."
"Im Iran stehen keine guten Möglichkeiten zur Wahl, sagte er als Antwort auf die Frage eines Soldaten zur Wahrscheinlichkeit einer solchen Entwicklung.","There are no good options in Iran, he said, in response to a query from a soldier about the likelihood of such a development. ¨","In Iran there are no good options to choose from, he said in response to a soldier’s question about the likelihood of such a development."
"Der Festgottesdienst findet in der Stadtkirche statt, anschließend ist dann eine Prozession zur Heilig-Kreuz-Kirche mit dem Abschlusssegen.","The festival service takes place at the town church, followed by a procession to the Church of the Holy Cross with the blessing.","The festival service takes place in the city church, afterwards there is a procession to the Holy Cross Church with the closing blessing."
Grindel ist seit April 2016 Verbandschef als Nachfolger des über die Sommermärchen-Affäre gestürzten Wolfgang Niersbach.,"Since April 2016, Grindel has been the head of the association as successor to Wolfgang Niersbach, who had to resign amidst the scandals surrounding the 2006 FIFA World Cup in Germany.","Grindel is since April 2016 head of the German Football Association as successor of Wolfgang Niersbach, who was overthrown in the wake of the Summer Fairy Tale Affair."
"2010 richtete sich das Diario de Ciudad Juarez öffentlich an die Drogenkartelle mit einem Leitartikel auf der Titelseite mit der Überschrift ""Was wollen Sie von uns?""","In 2010, Diario de Ciudad Juarez addressed the drug cartels publicly with a front-page editorial titled, ""What do you want from us?""","In 2010, the Diario de Ciudad Juarez publicly addressed the drug cartels with an editorial on the front page with the headline ""What do you want from us?"""
"""Wir verneigen uns vor diesem höchsten Opfer, das sie im Namen der Bundesrepublik Deutschland erbracht haben"", erklärte sie.","""We bow before this greatest of sacrifices that they have made in the name of the Federal Republic of Germany,"" she explained.","""We bow before this highest sacrifice that they have made in the name of the Federal Republic of Germany"", she said."
Rund vier Wochen nach dem Ausbruch des Moorbrands auf einem Bundeswehrgelände im Emsland sind noch 980 Einsatzkräfte mit den Löscharbeiten beschäftigt.,"About four weeks after the outbreak of moorland fires on a Bundeswehr site in Emsland, 980 emergency forces are still busy with firefighting operations.","About four weeks after the outbreak of the moor fire on a Bundeswehr site in the Emsland, there are still 980 emergency workers involved in the firefighting."
"Einige lasen laut die in Stein gemeißelten Namen vor, während andere sich zu kleinen schwarz-weißen Platzkarten hinabbeugten, die für diejenigen in den feuchten Schlamm gesteckt worden waren, deren Grabsteine noch nicht fertiggestellt waren.",Some read aloud names carved into the stones while others bowed to see small black and white place cards pushed inside wet mud for those whose tombstones have not yet been completed.,"Some read aloud the names chiseled in stone, while others bent down to small black-and-white calling cards that had been stuck in the wet mud for those whose gravestones had not yet been completed."
"Ich kann hier gut und gerne zehn Jahre bleiben, hier habe ich meine Gitarre, fügte der gestürzte Präsident, der sich vor zweieinhalb Monaten in die brasilianische Botschaft von Tegucigalpa geflüchtet hatte, unter Anschlagen einiger Akkorde hinzu.","I could stay here ten years, I have my guitar here, added the deposed president while playing a few chords, having taken refuge at the Brazilian Embassy in Tegucigalpa for the last two and a half months.","I can stay here for at least ten years, here I have my guitar, added the deposed president, who had fled to the Brazilian embassy in Tegucigalpa two and a half months ago, tapping out a few chords on his guitar."
"Ich bin Herr meines Terminkalenders und kann dort meine Schwerpunkte setzen, wo es mir wichtig ist.",I am the master of my own schedule and can therefore turn my focus to what is important to me.,I am the master of my appointment calendar and can set my priorities where it is important to me.
"Auch wenn sich diese Mautstrecke bereits für den Verkehr in den letzten Monaten von 2014 öffnen soll, geht man davon aus, dass die Bauarbeiten bis 2016 andauern werden.","Although this toll road would be open for traffic in the closing months of 2014, the work is not anticipated to be completed until 2016.","Even though this toll road is supposed to open for traffic in the last months of 2014, it is expected that the construction work will continue until 2016."
"Er appellierte an die Kinder, viel zu lernen und sagte ""wir werden dafür sorgen, dass ihr Wissen erwerbt und bieten euch Sicherheit.""","He urged the children to study hard and said ""we will make sure to provide you with knowledge and provide you with security.""","He appealed to the children to learn a lot and said ""we will ensure that you acquire knowledge and offer you security."""
Fast jeder trägt Dirndl oder Lederhosn; keiner schaut angewidert oder peinlich berührt - alles völlig normal.,Almost everyone is wearing Dirndl or Lederhosn; nobody looks disgusted or embarrassed - it's all totally normal.,Almost everyone wears a dirndl or lederhosen; no one looks disgusted or embarrassed - completely normal.
"Die Intensität dieses Erlebens sprengt den Horizont unserer sonstigen lebensweltlichen Erfahrungen, sagt der Psychiater Schmidt-Degenhard.","The intensity of this experience breaks the horizon of our day-to-day experiences, says psychiatrist Schmidt-Degenhard.","The intensity of this experience bursts the horizon of our otherwise worldly experiences, says the psychiatrist Schmidt-Degenhard."
"Da sein Manager die Bühnenrecht an der Black and White Minstrel Show besaß, einem leichten Unterhaltungsprogramm, in dem sich die Leute ""schwarz anmalten"", führte Henry seine Comedy dort über fünf Jahre auf.","Because his manager owned the stage rights to The Black and White Minstrel Show, a light entertainment programme in which people ""blacked up,"" Henry found himself performing his comedy in it for five years.","Because his manager owned the stage rights to the Black and White Minstrel Show, a light entertainment programme in which people ""painted themselves black"", Henry took his comedy there for five years."
"Das wird auch im pfälzischen Kallstadt registriert, wo die Großeltern des Immobilienmilliardärs herstammen.","This is also something that happens in the Palatine town of Kallstadt, from where the property billionaire's grandparents originate.","This is also registered in Kallstadt in the Palatinate, where the grandparents of the real estate billionaire come from."
"Die Preise in der Papierherstellung, sowie bei den Verlagen und im Druckereiwesen blieben unverändert.",The prices of paper production as well as of publishing and printing activities have not changed.,"The prices in the paper production, as well as at the publishers and in the printing industry remained unchanged."
"Ma und Zhang waren sich an der Platte allein überlassen, zwischen den Sätzen und bei Time-outs hatten sie keine Coaches bei sich.",Ma and Zhang were alone at the table: they had no coaches with them between sets and during time-outs.,"Ma and Zhang were left alone on the plate, between the sentences and at Time-outs they had no coaches with them."
"Vor Gericht wurde bekannt, dass er wichtige Akteure des Drogenhandels, von denen er einige zuvor vertreten hatte, nach bedeutsamen Verhaftungen angerufen und darüber informiert hatte, was die Ermittler über sie wussten.","But the court heard he would call major players in the drugs supply chain, some of whom he had previously represented, after key arrests to tell them what detectives knew about them.","In court it became known that he had called important actors in the drug trade, some of whom he had previously represented, after significant arrests and informed them about what the investigators knew about them."
"In Zusammenarbeit mit der Tokioter Universität hat Nissan das von Autorobotern gesteuerte biomimetische System vom Typ BR23C gebaut, ein Mini-Auto, ausgestattet mit den Eigenschaften der Bienen, mit dem Ziel, die Entwicklung eines Systems zu unterstützen, das jegliche Kollisionen vermeidet.","Based on joint research with the University of Tokyo, Nissan has built the BR23C-type Biomimatic Car Robot Drive. It is a robotic micro-car that recreates bee characteristics with the goal of producing a system that prevents collisions altogether.","In cooperation with the Tokyo University, Nissan has built the biomimetic system of the type BR23C, a mini-car, equipped with the properties of bees, with the aim of supporting the development of a system that avoids all collisions."
"Vital sieht das Naturdenkmal aus, es ragt über die anderen Bäume der Umgebung hinaus und erinnert mit einem Umfang von über acht Metern an einen amerikanischen Mammutbaum.","The natural monument looks energetic; it towers above the other trees in the area, and, being more than eight meters in size, it reminds you of an American giant Sequoia.","Vital looks like the natural monument, it towers over the other trees in the surrounding area and reminds with a circumference of over eight meters of an American mammoth tree."
"Ein bekannter amerikanischer Politiker, dem viel daran liegt, als unabhängig angesehen zu werden, hat geschrieben: ""Barack Obama wird der zweite anti-american Präsident.","A famous American politician, who would like to pass off as independent, wrote: Barack Obama will be the second anti-American president.","A well-known American politician, who cares a lot about being seen as independent, has written: ""Barack Obama will be the second anti-American president."
Jetzt haben sechs von 10 Republikanern eine positive Ansicht von Donald Trump.,"Now, six in 10 Republicans have a favorable view of Donald Trump.","Now, six out of 10 Republicans have a positive view of Donald Trump."
"Die Geschosse können so programmiert werden, dass sie nicht nur beim Aufprall auf das Ziel, sondern an einem beliebigen Punkt ihrer ballistischen Flugbahn explodieren können.","The projectiles can be programmed to explode when hitting the target, but at any point of their ballistic path.","The bullets can be programmed so that they can explode not only when they hit the target, but at any point along their ballistic flight path."
"Der Weißrusse hatte sich in seinem Viertelfinale gegen den deutschen Europameister Dimitrij Ovtcharov eine Rippenverletzung zugezogen, war danach in ärztlicher Behandlung, musste sich ""letztlich"" mit Blech begnügen.","The Belarussian had injured his rib in his quarter-final against German European Champion Dimitrij Ovtcharov, and was given medical treatment, and ultimately had to content himself with fourth place.","The Belarusian had suffered a rib injury in his quarter-final against the German European champion Dimitrij Ovtcharov, was then treated by a doctor, and had to be content with a bronze medal in the end."
"Bei der Vorstellung des Wirtschaftberichts für das Jahr 2009 durch den Regierungspräsidenten, erinnerte Zapatero noch einmal an die Maβnahmen, welche die Regierung zur Unterstützung des Automobilsektors im Laufe des Regierungsjahrs in Gang gebracht hat.","In the Prime Minister's presentation of the Economic Report for 2009, Zapatero reviewed the measures the government had launched throughout the fiscal year to support the automotive sector.","At the presentation of the economic report for the year 2009 by the president of the government, Zapatero once again reminded of the measures which the government had put in place to support the automotive sector during the course of the government year."
"Zu Eröffnung zeigte sich der Himmel strahlend blau, der Platz dagegen noch etwas leer, aber das sollte sich im Laufe des Tages noch ändern.","At the opening the sky was a brilliant blue, but the square was a little empty, which was to change over the day.","At the opening, the sky was shining blue, the place was still a bit empty, but that would change in the course of the day."
"Der Mann der dänischen Königin Margrethe (77), Prinz Henrik (83), will nach seinem Tod nicht neben seiner Frau bestattet werden.","The husband of the Danish Queen Margrethe (77), Prinz Henrik (83), does not want to be buried next to his wife after his death.","The husband of the Danish Queen Margrethe (77), Prince Henrik (83), will not be buried next to his wife after his death."
"Sie werden aber nicht immer von voll ausgebildeten Lehrerinnen und Lehrer unterrichtet, sondern, wie in Berlin, auch von Lehrkräften, die nur eine Qualifikation in Deutsch als Zweitsprache haben.","However they will not always be taught by fully qualified teachers but, as in Berlin, also by teachers who only have a qualification in German as a second language.","However, you will not always be taught by fully qualified teachers, but, as in Berlin, also by teachers who only have a qualification in German as a second language."
"Der nationale Verband nehme die Angelegenheit ""sehr ernst und verlangt von Chen volle Kooperation bei den Untersuchungen"", zitierte Xinhua aus einer Mitteilung: ""Wir werden mit dem Internationalen Sportgerichtshof CAS zusammenarbeiten und werden das Urteil akzeptieren"".","The national association is taking the instance ""very seriously, and asks that Chen cooperate fully with the investigations,"" quoted Xinhua from a press release: ""We will collaborate with the international sports tribunal CAS and will accept their decision"".","The national association takes the matter ""very seriously and demands full cooperation from Chen in the investigations"", quoted Xinhua from a statement: ""We will work with the International Sports Court of Arbitration CAS and will accept the verdict."""
"Ich glaube, sie tasten sich noch an ihre Rolle heran, aber sie sind auf dem Weg zu einer ""normaleren"" Außenpolitik.","I believe that they are still finding their way in this role, but they are en route to a ""more normal"" foreign policy.","I believe they are still groping their way towards their role, but they are on the way to a ""more normal"" foreign policy."
Er stellt Unternehmen zum Beispiel Computer und Server bereit und leistet auch den notwendigen Service.,"It provides companies with computers, servers and other equipment and provides necessary servicing.","He provides companies, for example, computers and servers, and also provides the necessary service."
"Auβerdem hat er Israel verstärkte militärische Hilfe versprochen und Obama angeklagt, diesem Partner gegenüber Verpflichtungen schuldig geblieben zu sein.","Hr also promised to increase military aid to Israel, accusing Obama of failing in his obligations to wards that partner.","In addition, he has promised Israel increased military aid and accused Obama of failing to fulfill his obligations to this partner."
"Insgesamt vier große Fragen hat die Esa ausgewählt, auf welche die Missionen des 2007 initiierten Programms ""Cosmic Vision"" Antworten finden sollen.","In total, four main questions were chosen by the ESA, to which the missions of the ""Cosmic Vision"" programme, initiated in 2007, are to find the answers.","In total, four major questions have been selected by the Esa, on which the missions of the 2007 initiated program ""Cosmic Vision"" should find answers."
"Daraufhin versuchte der Syrer, die Beamten zu schlagen und zu treten.",The Syrian thereafter tried to beat and kick the officials.,"After that, the Syrian tried to hit and kick the officers."
"Bislang wissen die Forscher weder, welche physikalischen Gesetze in den ersten Sekundenbruchteilen des Urknalls gültig waren, noch woraus Dunkle Materie und Dunkle Energie bestehen.","Thus far, researchers know neither which physical laws applied in the initial moments after the Big Bang, nor what dark matter and dark energy consist of.","So far, researchers do not know which physical laws were valid in the first fractions of a second of the Big Bang, nor what dark matter and dark energy consist of."
"Eine zweite Rohrleitung, die eine Gesamtlieferung von 55 Milliarden Kubikmeter Gas - dem Äquivalent des französischen Gesamtverbrauchs - gestattet, soll Ende 2012 fertig gestellt werden.","A second pipeline is due to be ready by the end of 2012, making it possible to deliver a total of 55 thousand million cubic metres of gas, the equivalent of the entire French consumption.","A second pipeline, which allows a total delivery of 55 billion cubic meters of gas - the equivalent of the French total consumption - should be completed by the end of 2012."
"In seiner Begründung für den Einkauf dieser gewaltigen Menge Zündschnur antwortete der Generalstab MF DNES, die Soldaten würden jährlich an die 60 Kilometer Zündschnur verbrauchen.",The General Staff provided the reasoning for buying such a huge quantity of igniter cords to MF Dnes stating that soldiers use 60 km of igniter cords in training per year.,"In his justification for the purchase of this huge amount of fuse wire, the General Staff of MF DNES replied that the soldiers would consume about 60 kilometers of fuse wire every year."
"Aber Dooley, 28, aus Lake Forest, Kalifornien, kämpft im olympischen Trampolinturnen um Gold.","But Mr. Dooley, 28, of Lake Forest, Calif., is competing for the gold in Olympic trampoline.","But Dooley, 28, from Lake Forest, California, is fighting for gold in the Olympic trampoline."
"""Heute noch gibt es in Quebec 1,5 Mio. Raucher"", bedauert der Sprecher André Beaulieu.","""Even today, there are 1.5 million smokers in Quebec"" deplores spokesperson André Beaulieu.","""Today there are still 1.5 million smokers in Quebec"", regrets the speaker André Beaulieu."
Draußen suchten zwei Polizisten Schutz vor der Hitze von 104 Grad (40 ° C) im Schatten eines Baumes.,"Outside, two police officers sought relief from the 104-degree (40 Celsius) heat in the shade of a tree.","Outside, two police officers sought shelter from the heat of 104 degrees (40 ° C) in the shade of a tree."
"Kurzum - in Libyen wird eine Ordnung herrschen, die hierzulande kaum vorstellbar und vor allem kaum wünschenswert wäre.",Libya will be in an order we cannot imagine and surely would not ask for.,In short - in Libya there will be an order that is hardly imaginable and above all hardly desirable here.
"Die sechs Jugendlichen wurden am Sonntag in Marzahn festgenommen, wie die Polizei mitteilte.",The police announced in a statement that the six youths were arrested on Sunday in Marzahn.,"The six teenagers were arrested in Marzahn on Sunday, the police said."
"Für was können all diese Forschungen nun ""gut sein"", fragt Frau Plamondon?","Now, what is it that all this research ""can bring""? asks Ms Plamondon.","For what can all these researches now ""be good"", asks Mrs. Plamondon?"
Nationalspieler Antonio Rüdiger klärte nach einem Solo von Liverpools Torjäger Mohamed Salah auf der Linie (31.).,National player Antonio Rüdiger cleared the line after a solo by Liverpool attacking player Mohamed Salah (31).,National player Antonio Rüdiger cleared after a solo by Liverpool's top scorer Mohamed Salah on the line (31.).
Bisher ist die Geburt von Kindern im Weltall bloße Theorie.,"For the moment, birth of children in space is just a theory.","So far, the birth of children in space is only a theory."
"Das ist ein lähmender Kostennachteil, wie wir bereits in Grangemouth sehen konnten.","That is a crippling cost disadvantage, as we've already seen at Grangemouth.","This is a crippling cost disadvantage, as we have already seen in Grangemouth."
Das Geldhaus hatte sich zum Höhepunkt der Finanzkrise mit der Übernahme der Investmentbank Merrill Lynch verhoben.,The bank overstretched at the height of the financial crisis by taking over the investment bank Merrill Lynch.,"At the height of the financial crisis, the bank had merged with the investment bank Merrill Lynch."
"Burfien will unter anderem Studientage für junge Leute veranstalten und dazu auch Prominente einladen, die Theologie studiert haben.","Among other initiatives, Burfien wants to organise study days for young people, inviting famous faces who have studied theology.","Burfien will, among other things, organize study days for young people and also invite celebrities who have studied theology."
"Der Text, der die Grundlage für ein endgültiges politisches Abkommen zur Regelung der Treibhausgase liefern könnte, hat sowohl die verbleibenden Hindernisse aufgewiesen, wie auch den Weg nach vorn gezeigt.","The text, which could provide the basis for a final political deal to regulate greenhouse gases, highlighted the remaining obstacles as much as it illuminated a path forward.","The text, which could provide the basis for a final political agreement to regulate greenhouse gases, has shown both the remaining obstacles and the way forward."
"Weitere Grußworte sprachen für den städtischen Sportausschuss Hubert Baier, der Bezirksvorsitzende des südbadischen Fußballverbandes, Kuno Kayan, und Friedrich Knorr vom Planungsbüro, der eine Spende für die Jugendabteilung des Clubs ankündigte.","Further words of greeting were issued to the town Sports Commissioner, Hubert Baier, the District Chairperson of the Southern Baden Football Association, Kuno Kayan, and Friedrich Knorr from the planning office, who announced a donation to the club's youth division.","Further greetings were spoken for the municipal sports committee Hubert Baier, the district chairman of the South Baden Football Association, Kuno Kayan, and Friedrich Knorr from the planning office, who announced a donation for the youth department of the club."
"Im Juli verglich Entertainment Weekly die durchschnittlichen CinemaScore- und Metacritic-Bewertung für jeden Sommerfilmstart, der zwischen dem amerikanischen Memorial Day und dem 20. Juli 2013 und im laufenden Jahr auf mindestens 2000 Leinwänden gezeigt wurde.","In July, Entertainment Weekly compared the average CinemaScore and Metacritic ratings for every summer release playing on at least 2,000 screens between May's Memorial Day holiday and July 20, for 2013 and for this year.","In July, Entertainment Weekly compared the average CinemaScore and Metacritic rating for every summer movie release between Memorial Day and July 20, 2013 and this year on at least 2,000 screens."
"Das Gesetz ermöglicht es den betroffenen Firmen, an einem Versicherungsprogramm teilzunehmen, bei dem das Finanzministerium die besorgniserregenden Mittel garantiert, und die Unternehmen den zu erwartenden Schäden entsprechende Gebühren bezahlen.",The legislation allows the companies concerned to participate in an insurance programme where the worrisome assets will be guaranteed by the Treasury and the companies will pay fees equivalent to the expected damages.,"The law allows the affected companies to participate in an insurance program, in which the Ministry of Finance guarantees the worrying funds, and the companies pay fees corresponding to the expected damage."
"Ein neues Flugzeug hat die Armee im Juli übernommen, das zweite will sie bis Ende dieses Jahres übernehmen.",One new aircraft was taken by the army in July; the other will be taken over until the end of this year.,"The army has taken over a new plane in July, and it wants to take over the second one by the end of this year."
"Ich freue mich darauf, den Untersuchungsbericht mit den britischen Ministern im nächsten Jahr zu prüfen und gemeinsam die nächsten Schritte zu beschließen.",I look forward to reviewing the report of the investigation with UK ministers next year and together decide on the next steps.,I look forward to reviewing the report with the British ministers next year and deciding on the next steps together.
"In einem Brief an den Guardian hieß es, dass die Schließung ""für diese Kinder einer Katastrophe wäre, von denen die jüngsten acht Jahre alt sind.""","A letter sent to the Guardian said its closure ""would be a catastrophe for these children, some of whom are as young as eight.""","In a letter to the Guardian it was said that the closure ""would be a catastrophe for these children, the youngest of whom are eight years old."""
Der PSG scheint vollständig von den Leistungen von Zlatan Ibrahimovic abhängig zu sein.,PSG seem totally dependent on the exploits of Zlatan Ibrahimovic.,PSG seems to be completely dependent on the performances of Zlatan Ibrahimovic.
"Ich habe schon seit langer Zeit nicht mehr nach der Prognose gefragt, weil ich nicht erwarte, dass sie mir jemand wirklich sagen kann.","I actually haven't asked for a prognosis in forever, because I don't expect anyone to really be able to tell me.","I haven't asked about the prognosis for a long time, because I don't expect anyone to be able to tell me the truth."
"Es gibt gute Neuigkeiten aus verschiedenen Wirtschaftszweigen, urteilte Lindsey Piegza von FTN Financial.","We have good news coming from various sides of the Economy, assessed Lindsey Piegza from FTN Financial.","There is good news from various economic sectors, according to Lindsey Piegza of FTN Financial."
"Und Sie müssen daran denken, dass wie bei den Spielern ihre Jobs von den Ergebnissen abhängen.","And you have to remember, like players, their jobs are dependent on results.",And you have to keep in mind that like with the players their jobs depend on the results.
"Die Kopfschmerzen am Morgen danach, die von der Dehydration und vom Glukosemangel herrühren, kann man im Krankenhaus nämlich mit einer flüssigkeitsspendenden Infusion mit Glukose und Nährstoffen, die dem Organismus fehlen, vertreiben.",Morning headaches caused by dehydration and lack of glucose are prevented by irrigation infusion with glucose and nutrients that the body is lacking.,"The headache in the morning afterwards, which is caused by dehydration and glucose deficiency, can be driven away in the hospital with a fluid-supplying infusion with glucose and nutrients, which are missing in the organism."
Die CD führt mehr Verbindungslinien SC Pendolino zwischen Prag und Ostrava ein und die Züge nach Sumperk/Jesenik werden im Zeitabstand von zwei Stunden fahren.,Czech Railways is introducing more Pendolino routes between Prague and Ostrava and trains to Šumperk/Jeseník will run on two-hour intervals.,The CD introduces more connection lines SC Pendolino between Prague and Ostrava and the trains to Sumperk/Jesenik will run every two hours.
"Die Amerikaner beobachten diese Aktivität nicht ohne Ironie und konstatieren, dass die Manipulation Früchte trägt, da mehrere Presseartikel die offizielle französische Version widerspiegeln.",The Americans observe this activity without irony and find that manipulation bears fruit because several Press articles repeat the official French version.,"The Americans observe this activity without irony and note that the manipulation bears fruit, as several press articles reflect the official French version."
"Er sagt mir nicht, was ich zu schreiben habe, und ich würde es nicht tun, selbst wenn er es tun würde.","He doesn't tell me what to write, and I wouldn't do it even if he did.","He doesn’t tell me what to write, and I wouldn’t do it even if he did."
"Im Mai stimmten sie ab, die von der nationalen Vergütungskommission angeordneten Kürzungen rückgängig zu machen und setzten ihre deftigen Gehälter von etwa 532.000 Schilling steuerfrei pro Monat wieder in Kraft – sie zählen zu den weltweit höchsten.","In May they voted to overturn cuts ordered by the national salaries commission and reinstate their hefty salaries of around 532,000 shillings a month tax-free - ranked among the highest in the world.","In May, they voted to reverse the cuts ordered by the national remuneration commission and set their hefty salaries of about 532,000 schillings tax-free per month again in force – they are among the highest in the world."
Am Donnerstag zeigten die Daten eine weiterhin bestehende Exportschwäche und ein Nachlassen der Verbrauchernachfrage.,"On Thursday, data showed continued export weakness, and a softening in consumer demand.","On Thursday, the data showed an ongoing export weakness and a decline in consumer demand."
Doch der Füchtorfer Landwirt hatte auch bereits fertig abgefüllte Spezialitäten dabei.,But the Füchtorf farmer also had bottled specialties with him.,But the farmer from Füchtorf also had already bottled specialities.
"Oder die Dinosaurier waren besser angepasst, so dass sie die Konkurrenz aus dem Feld schlagen konnten.","Or the dinosaurs were better adjusted, meaning that they were able to beat off the competition.","Or the dinosaurs were better adapted, so that they could beat the competition out of the field."
"Manche Ärzte gingen sogar so weit, dass sie vorschlugen, ihn zu institutionalisieren.",Some doctors went as far as suggesting he be institutionalized.,Some doctors even went so far as to suggest that he be institutionalized.
"Mr. Trump beendete den Anruf, nachdem er Herrn Turnbull gesagt hatte, ""das ist der unangenehmste Anruf für den ganzen Tag.""","Mr Trump ended the call after telling Mr Turnbull ""this is the most unpleasant call all day.""","Mr. Trump ended the call after saying to Mr. Turnbull, ""that was the most unpleasant call all day."""
Palliativpflege - der beste Weg zu sterben... | Le Devoir,Palliative care - The best way to die... | Le Devoir,Palliative care - the best way to die... | Le Devoir
"König Abdullah II. Von Jordanien war gestern derjenige amtierende arabische Premierminister, der Präsident Baschar al-Assad dazu aufgefordert hatte"",seine Amtsmacht in Syrien niederzulegen"", in dem bereits um die vierzig Zivilisten und Mitglieder der Regierungsmacht getötet wurden.","King Abdallah II of Jordan yesterday became the first Arab leader to call on president Bachar al-Assad to relinquish power in Syria, where some forty civilians and members of the armed forces of the regime were killed.","King Abdullah II of Jordan was yesterday the incumbent Arab prime minister who President Bashar al-Assad called on to lay down his power in Syria, in which already about forty civilians and members of the government were killed."
"Es enthielt zwei 20-Zoll-lange Spitzen, die von seinen Schultern ragten.",It featured two 20-inch-long spikes which protruded from its shoulders.,It contained two 20-inch-long spikes that jutted from his shoulders.
"Einige Verhandlungen sollten sich angeblich direkt in Montenegro abspielen, aber wer weiß, ob die Fußballgeneralität bis zum Qualifikationsspiel überhaupt komplett sein wird.",Some negotiations are said to have taken place directly in Montenegro; but who knows if the football generality will be complete before the match.,"Some negotiations should allegedly take place directly in Montenegro, but who knows if the football general staff will be complete at all until the qualifying match."
"Sie zeigten kulinarische Solidarität, als sie sich mit einem Reporter im Eisenberg's Sandwich Shop zum Abendessen treffen, einem kleinen, schnörkellosem Imbiss im Flatiron District, das bereits seit dem Börsencrash 1929 im Geschäft ist.","Showing some culinary solidarity of their own, they met a reporter for dinner at Eisenberg's Sandwich Shop, a tiny no-frills lunch counter in the Flatiron district that has been in business since the year of the crash, 1929.","They showed culinary solidarity when they met for dinner with a reporter in the Eisenberg's Sandwich Shop, a small, unpretentious eatery in the Flatiron District, which has been in business since the 1929 stock market crash."
"Öffentlich sagt er bislang nur, er werde sich mit seiner Frau erst einmal eine Wohnung in Zürich suchen.","Publicly, he has only so far that he and his wife will look for a flat in Zurich.","So far, he has only said publicly that he and his wife will first look for an apartment in Zurich."
"Seitdem jedoch wird jedes Gesundheitsproblem ausgiebig kommentiert. Fans und Journalisten ist nicht entgangen, dass der Sänger auf der Bühne Mühe hatte, sich zu bewegen.","However, since then, every health problem is heavily commented on. Fans and reporters have noticed the singer's trouble in moving around on stage.","Since then, however, every health problem has been extensively commented on. Fans and journalists have not failed to notice that the singer had trouble moving on stage."
"Die Lobbyvereinigung ""Frankfurt Main Finance"" rechnet mit 10000 neuen Arbeitsplätzen am Main binnen fünf Jahren.","The ""Frankfurt Main Finance"" lobbying group expects to see 10,000 new jobs on the river Main within five years.","The lobby association ""Frankfurt Main Finance"" reckons with 10000 new jobs at the Main within five years."
