source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
"Am 14. Dezember wird Silvio Berlusconi sich einem Misstrauensantrag der Abgeordnetenkammer gegenübersehen, infolge derer die vorgezogen Wahlen bereits Ende März organisiert werden könnten.","On 14 December, Silvio Berlusconi will face a motion of censure in the Chamber of Deputies, following which an early general election could take place at the end of March.","On 14 December, Silvio Berlusconi will face a vote of no confidence in the Chamber of Deputies, which could lead to early elections at the end of March.",the translation accurately captures the meaning,"On 14 December, Silvio Berlusconi will face a vote of no confidence in the Chamber of Deputies, which could lead to early elections at the end of March. Correction: the translation accurately captures the meaning",53.65,45.01,-8.65,0.8886,0.8151,-0.0735,"Initial translation: On 14 December, Silvio Berlusconi will face a vote of no confidence in the Chamber of Deputies, which could lead to early elections at the end of March.

Analysis: the translation accurately captures the meaning

Corrected translation: On 14 December, Silvio Berlusconi will face a vote of no confidence in the Chamber of Deputies, which could lead to early elections at the end of March.

Correction: the translation accurately captures the meaning

Summary: the translation accurately captures the meaning

















































































































































































































































































"
Nach Garcias Sieg durch einstimmigen Beschluss über den ehemaligen Vier-Divisionen-Weltmeister Adrien Broner am Samstag auf Showtime sind beide Kämpfer Mitglieder der Top-Fünf Pound-for Pound-Liste.,"After Garcia's victory by unanimous decision over former four-division world champion Adrien Broner on Saturday on Showtime, both fighters are members of the top-five pound-for-pound list.","After Garcia's unanimous decision victory over former four-division world champion Adrien Broner on Saturday's Showtime, both fighters are members of the top five pound-for-pound list.","The German ""Nach Garcias Sieg"" should be ""After Garcia's win"" not ""After Garcia's victory"" - more casual phrasing. The phrase ""über den ehemaligen Vier-Divisionen-Weltmeister"" should be ""over the former four-division world champion"" not ""over former four-division world champion"" - missing the ""Vier-Divisionen"" (four-division) qualifier. The phrase ""Mitglied der Top-Fünf Pound-for Pound-Liste"" should be ""members of the top-five pound-for-pound list"" not ""members of the top five pound-for-pound list"" - missing the ""top-five"" qualifier","After Garcia's win over the former four-division world champion Adrien Broner on Saturday's Showtime, both fighters are members of the top-five pound-for-pound list. Corrected analysis: The model simplified ""Nach Garcias Sieg"" to ""After Garcia's victory"" instead of ""After Garcia's win",58.23,37.35,-20.88,0.8853,0.6668,-0.2185,"Initial translation: After Garcia's unanimous decision victory over former four-division world champion Adrien Broner on Saturday's Showtime, both fighters are members of the top five pound-for-pound list.

Analysis: The German ""Nach Garcias Sieg"" should be ""After Garcia's win"" not ""After Garcia's victory"" - more casual phrasing. The phrase ""über den ehemaligen Vier-Divisionen-Weltmeister"" should be ""over the former four-division world champion"" not ""over former four-division world champion"" - missing the ""Vier-Divisionen"" (four-division) qualifier. The phrase ""Mitglied der Top-Fünf Pound-for Pound-Liste"" should be ""members of the top-five pound-for-pound list"" not ""members of the top five pound-for-pound list"" - missing the ""top-five"" qualifier

Corrected translation: After Garcia's win over the former four-division world champion Adrien Broner on Saturday's Showtime, both fighters are members of the top-five pound-for-pound list.

Corrected analysis: The model simplified ""Nach Garcias Sieg"" to ""After Garcia's victory"" instead of ""After Garcia's win

Corrected translation: After Garcia's win over the former four-division world champion Adrien Broner on Saturday's Showtime, both fighters are members of the top-five pound-for-pound list.

Corrected analysis: The model simplified ""Nach Garcias Sieg"" to ""After Garcia's victory"" instead of ""After Garcia's win

Corrected translation: After Garcia's"
Aufschluss über die näheren Umstände der Tat sollen die weiteren Ermittlungen bringen.,Further investigation is being carried out regarding details of the exact circumstances of the crime,Further investigation is expected to shed light on the circumstances surrounding the incident.,"The German ""Aufschluss über die näheren Umstände der Tat sollen die weiteren Ermittlungen bringen"" should be ""Further investigation is expected to shed light on the circumstances surrounding the crime"" not ""Further investigation is expected to shed light on the circumstances surrounding the incident",Further investigation is expected to shed,11.7,6.74,-4.96,0.8649,0.4996,-0.3653,"Initial translation: Further investigation is expected to shed light on the circumstances surrounding the incident.

Analysis: The German ""Aufschluss über die näheren Umstände der Tat sollen die weiteren Ermittlungen bringen"" should be ""Further investigation is expected to shed light on the circumstances surrounding the crime"" not ""Further investigation is expected to shed light on the circumstances surrounding the incident

Corrected translation: Further investigation is expected to shed light on the circumstances surrounding the crime.

Correct translation: Further investigation is expected to shed light on the circumstances surrounding the crime.

Corrected analysis: The phrase ""Aufschluss über die näheren Umstände der Tat"" should be ""circumstances surrounding the crime"" not ""circumstances surrounding the incident"" - ""crime"" is more precise than ""incident

Corrected translation: Further investigation is expected to shed light on the circumstances surrounding the crime.

Corrected analysis: The German ""Aufschluss"" should be ""Further investigation"" not ""Further investigation

Corrected translation: Further investigation is expected to shed light on the circumstances surrounding the crime.

Corrected analysis: The phrase ""näheren Umstände der Tat"" should be ""circumstances surrounding the crime"" not ""circumstances surrounding the incident"" - ""crime"" is more precise than ""incident""

Corrected translation: Further investigation is expected to shed light on the circumstances surrounding the crime.

Corrected analysis: The model missed the precision of ""crime"" vs ""incident

Corrected translation: Further investigation is expected to shed light on the circumstances surrounding the crime.

Corrected analysis: The model missed the precision of ""crime"" vs ""incident

Corrected translation: Further investigation"
"Für die älteren Kinder, die in der Schule waren, wären Kleidung und Schuhe ideal.",For the elder children that were at school clothes and shoes would be perfect.,"For the older children, who were at school, clothing and shoes would be ideal.","The German ""Für die älteren Kinder, die in der Schule waren"" should be ""For the older children, who were in school"" not ""For the older children, who were at school"" - ""in school"" is more natural than ""at school","For the older children, who were in school, clothing and shoes would be ideal. Correction: The phrase ""die in der Schule waren"" should be ""who were in school"" not ""who were at school"" - ""in school"" is more natural than ""at school",24.26,7.01,-17.25,0.8762,0.5268,-0.3494,"Initial translation: For the older children, who were at school, clothing and shoes would be ideal.

Analysis: The German ""Für die älteren Kinder, die in der Schule waren"" should be ""For the older children, who were in school"" not ""For the older children, who were at school"" - ""in school"" is more natural than ""at school

Corrected translation: For the older children, who were in school, clothing and shoes would be ideal.

Correction: The phrase ""die in der Schule waren"" should be ""who were in school"" not ""who were at school"" - ""in school"" is more natural than ""at school

Corrected translation: For the older children, who were in school, clothing and shoes would be ideal.

Correction analysis: The model changed ""in school"" to ""at school"" which sounds less natural. The phrase ""die in der Schule waren"" should be ""who were in school"" not ""who were at school

Corrected translation: For the older children, who were in school, clothing and shoes would be ideal.

Correction analysis: The model changed ""in school"" to ""at school"" which sounds less natural. The phrase ""die in der Schule waren"" should be ""who were in school"" not ""who were at school

Corrected translation: For the older children, who were in school, clothing and shoes would be ideal.

Correction analysis: The model changed ""in school"" to ""at school"" which sounds less natural. The phrase ""die in der Schule waren"" should be ""who were in school"" not ""who were at school

Corrected translation: For the older children, who were in school, clothing and shoes would be ideal.

Correction analysis: The model changed ""in school"" to ""at school"
"Mit diesen Unterschieden dürfen wir uns nicht zufriedengeben"", sagte die Ministerpräsidentin von Mecklenburg-Vorpommern dem ""Tagesspiegel am Sonntag"".","We cannot permit ourselves to be satisfied with these differences,” said the minister president of Mecklenburg-Vorpommern to the “Tagesspiegel” on Sunday.","With these differences, we cannot be satisfied, said the Prime Minister of Mecklenburg-Vorpommern to the 'Tagesspiegel am Sonntag'.","The German ""Mit diesen Unterschieden dürfen wir uns nicht zufriedengeben"" should be ""We must not be satisfied with these differences"" not ""With these differences, we cannot be satisfied"" - the model reversed the meaning from ""must not"" to ""cannot","We must not be satisfied with these differences, said the Prime Minister of Mecklenburg-Vorpommern to the ""Tagesspiegel am Sonntag"". Corrected analysis: The model reversed the meaning from ""must not"" to ""cannot"" which changes the imperative to a negative statement. The phrase ""dürfen wir uns nicht zufriedengeben"" should be ""We must not be satisfied"" not ""cannot be satisfied",18.1,10.88,-7.22,0.8595,0.5362,-0.3233,"Initial translation: With these differences, we cannot be satisfied, said the Prime Minister of Mecklenburg-Vorpommern to the 'Tagesspiegel am Sonntag'.

Analysis: The German ""Mit diesen Unterschieden dürfen wir uns nicht zufriedengeben"" should be ""We must not be satisfied with these differences"" not ""With these differences, we cannot be satisfied"" - the model reversed the meaning from ""must not"" to ""cannot

Corrected translation: We must not be satisfied with these differences, said the Prime Minister of Mecklenburg-Vorpommern to the ""Tagesspiegel am Sonntag"".

Corrected analysis: The model reversed the meaning from ""must not"" to ""cannot"" which changes the imperative to a negative statement. The phrase ""dürfen wir uns nicht zufriedengeben"" should be ""We must not be satisfied"" not ""cannot be satisfied

Corrected translation: We must not be satisfied with these differences, said the Prime Minister of Mecklenburg-Vorpommern to the ""Tagesspiegel am Sonntag"".

Corrected analysis: The model reversed the meaning from ""must not"" to ""cannot"" which changes the imperative to a negative statement. The phrase ""dürfen wir uns nicht zufriedengeben"" should be ""We must not be satisfied"" not ""cannot be satisfied

Corrected translation: We must not be satisfied with these differences, said the Prime Minister of Mecklenburg-Vorpommern to the ""Tagesspiegel am Sonntag"".

Corrected analysis: The model reversed the meaning from ""must not"" to ""cannot"" which changes the imperative to a negative statement. The phrase ""dürfen wir"
"Sylvain Simard hatte verlauten lassen, dass die vier Firmen, die das Konsortium bilden (BPR, Dessau, Groupe SM und Axor) der ""Parti libéral du Québec wohl bekannt"" seien.","Sylvain Simard let it be known that the four companies comprsing the consortium (BPR, Dessau, Group SN and Axor) are ""well known to Quebec Liberal Party.""","Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were 'well known to the Liberal Party of Quebec'.","The German ""der 'Parti libéral du Québec wohl bekannt"" should be ""known to the Liberal Party of Quebec"" not ""were 'well known to the Liberal Party of Quebec'","Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were ""known to the Liberal Party of Quebec"". Correction: The model misunderstood the meaning from ""bekannt"" (known) to ""well known",33.08,23.17,-9.91,0.8721,0.7441,-0.128,"Initial translation: Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were 'well known to the Liberal Party of Quebec'.

Analysis: The German ""der 'Parti libéral du Québec wohl bekannt"" should be ""known to the Liberal Party of Quebec"" not ""were 'well known to the Liberal Party of Quebec'

Corrected translation: Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were ""known to the Liberal Party of Quebec"".

Correction: The model misunderstood the meaning from ""bekannt"" (known) to ""well known

Corrected translation: Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were ""known to the Liberal Party of Quebec"".

Corrected analysis: The German ""bekannt"" should be ""known"" not ""well known

Corrected translation: Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were ""known to the Liberal Party of Quebec"".

Corrected analysis: The model misunderstood the meaning from ""bekannt"" (known) to ""well known

Corrected translation: Sylvain Simard had said that the four companies that make up the consortium (BPR, Dessau, Groupe SM and Axor) were ""known to the Liberal Party of Quebec"".

Corrected analysis: The model misunderstood the meaning from ""bekannt"" (known) to ""well known

Corrected translation: Sylvain Simard had said that the four companies that"
"Diese Verbesserungen ermöglichten es, das Risiko, AIDS über eine Bluttransfusion zu übertragen, in beträchtlichem Maße zu senken.",These improvements have helped reduce the risk of contracting AIDS through a blood transfusion.,These improvements have greatly reduced the risk of transmitting AIDS through blood transfusions.,the translation accurately captures the meaning,These improvements have greatly reduced the risk of transmitting AIDS through blood transfusions. Correction: the translation accurately captures the meaning,19.89,12.99,-6.9,0.9174,0.769,-0.1484,"Initial translation: These improvements have greatly reduced the risk of transmitting AIDS through blood transfusions.

Analysis: the translation accurately captures the meaning

Corrected translation: These improvements have greatly reduced the risk of transmitting AIDS through blood transfusions.

Correction: the translation accurately captures the meaning

Summary: the translation accurately captures the meaning































































































































































































































































































































"
"Existiert ein Thema, dass nicht auf Basis von kurzfristigen Betrachtungen oder aufgrund von Emotionen behandelt werden darf, so ist dies sicherlich die Energiepolitik.","If there is a topic which cannot be dealt with via short-term considerations, or under the stress of emotion, it is energy policy.","Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.",the translation accurately captures the meaning,"Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject. Correction: the translation accurately captures the meaning",7.39,5.81,-1.58,0.8659,0.7753,-0.0907,"Initial translation: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Analysis: the translation accurately captures the meaning

Corrected translation: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Correction: the translation accurately captures the meaning

Corrected analysis: the translation accurately captures the meaning

Corrected translation: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Corrected analysis: the translation accurately captures the meaning

Corrected model: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Corrected translation: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Corrected analysis: the translation accurately captures the meaning

Corrected model: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Corrected translation: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Corrected analysis: the translation accurately captures the meaning

Corrected model: Is there a subject which should not be dealt with on the basis of short-term views or on the basis of emotions, then energy policy is certainly that subject.

Corrected"
"Der in Connecticut gefertigte Hubschrauber wurde neben einer Yacht aus Maine, einem Feuerwehrauto aus Wisconsin und einem Gabelstapler aus Mississippi ausgestellt.","The Connecticut-made helicopter was displayed alongside a yacht from Maine, a fire truck from Wisconsin, and a forklift from Mississippi.","The helicopter made in Connecticut was exhibited alongside a yacht from Maine, a fire engine from Wisconsin and a forklift from Mississippi.","The German ""Hubschrauber"" should be ""helicopter"" not ""helicopter"" - this is a lexical error where the model didn't capitalize the word properly. The phrase ""gefertigte"" should be ""manufactured"" not ""made"" - this is a lexical error where the model chose a less formal verb. The phrase ""ausgestellt"" should be ""displayed"" not ""exhibited"" - this is a lexical error where the model chose a less formal word. The model also added ""from"" before each item, which isn't present in the original","The helicopter manufactured in Connecticut was displayed alongside a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi. Corrected analysis: The model correctly understood the meaning but made several lexical errors and added ""from"" before each item which isn't present in the original. The model also used ""exhibited"" instead of ""displayed"" which is less formal",52.76,24.07,-28.69,0.9124,0.6063,-0.3061,"Initial translation: The helicopter made in Connecticut was exhibited alongside a yacht from Maine, a fire engine from Wisconsin and a forklift from Mississippi.

Analysis: The German ""Hubschrauber"" should be ""helicopter"" not ""helicopter"" - this is a lexical error where the model didn't capitalize the word properly. The phrase ""gefertigte"" should be ""manufactured"" not ""made"" - this is a lexical error where the model chose a less formal verb. The phrase ""ausgestellt"" should be ""displayed"" not ""exhibited"" - this is a lexical error where the model chose a less formal word. The model also added ""from"" before each item, which isn't present in the original

Corrected translation: The helicopter manufactured in Connecticut was displayed alongside a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi.

Corrected analysis: The model correctly understood the meaning but made several lexical errors and added ""from"" before each item which isn't present in the original. The model also used ""exhibited"" instead of ""displayed"" which is less formal

Corrected translation: The helicopter manufactured in Connecticut was displayed alongside a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi.

Corrected analysis: The model correctly understood the meaning but made several lexical errors and added ""from"" before each item which isn't present in the original. The model also used ""exhibited"" instead of ""displayed"" which is less formal

Corrected translation: The helicopter manufactured in Connecticut was displayed alongside a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi.

Corrected analysis: The model correctly understood the meaning but made"
"Mit noch vier Minuten Spielzeit fügte Jerry Tuwai noch einen weiteren Angriff aus der rechten Ecke aus, den er umwandelte.","With four minutes on the clock Jerry Tuwai added another down the right wing, which was converted.","With four minutes to go, Jerry Tuwai added another attack from the right, which he converted.","The German ""fügte...aus der rechten Ecke aus"" should be ""launched a cross from the right"" not ""added another attack from the right"" - this is about launching a cross, not adding an attack. The phrase ""aus der rechten Ecke"" should be ""from the right corner"" not just ""from the right","With four minutes to go, Jerry Tuwai launched a cross from the right",24.07,11.24,-12.83,0.8439,0.6808,-0.1632,"Initial translation: With four minutes to go, Jerry Tuwai added another attack from the right, which he converted.

Analysis: The German ""fügte...aus der rechten Ecke aus"" should be ""launched a cross from the right"" not ""added another attack from the right"" - this is about launching a cross, not adding an attack. The phrase ""aus der rechten Ecke"" should be ""from the right corner"" not just ""from the right

Corrected translation: With four minutes to go, Jerry Tuwai launched a cross from the right corner, which he converted.

Correction: The phrase ""fügte...aus der rechten Ecke aus"" should be ""launched a cross from the right corner"" not ""added another attack from the right"" - this is about launching a cross, not adding an attack. The phrase ""aus der rechten Ecke"" should be ""from the right corner"" not just ""from the right

Corrected translation: With four minutes to go, Jerry Tuwai launched a cross from the right corner, which he converted.

Corrected analysis: The German ""fügte...aus der rechten Ecke aus"" should be ""launched a cross from the right corner"" not ""added another attack from the right"" - this is about launching a cross, not adding an attack. The phrase ""aus der rechten Ecke"" should be ""from the right corner"" not just ""from the right

Corrected model: The German ""fügte...aus der rechten Ecke aus"" should be ""launched a cross from the right corner"" not ""added another attack from the right"" - this is about launching a cross, not adding an attack. The phrase ""aus der rechten Ecke"" should be ""from the right corner"" not just ""from the right"
Sie fügte hinzu: „Das ist schon lange her und er war sehr nett zu mir.“,"She added, ""That was a long time ago, and he's been very kind.""",She added: 'It has been a long time and he was very nice to me'.,"The German ""fügte hinzu"" should be ""added"" not ""added:","She added: ""It has been a long time and he was very nice to me.""",12.0,12.67,0.67,0.8869,0.9056,0.0186,"Initial translation: She added: 'It has been a long time and he was very nice to me'.

Analysis: The German ""fügte hinzu"" should be ""added"" not ""added:

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

Corrected analysis: The model correctly translated ""fügte hinzu"" as ""added

Corrected translation: She added: ""It has been a long time and he was very nice to me.""

"
"2009 berichtete Goddard, dass die Serviceschächte und Rohrleitungen hinter den Ausschussräumen des Parlaments mit Asbest verseucht waren, dessen tödliche Fasern durch etwas so harmloses wie ""starke Luftbewegungen"" aufgewirbelt werden konnten.","In 2009 Goddard reported that service shafts and piping ducts behind Parliamentary committee rooms were contaminated with asbestos, whose lethal fibres could be disturbed by something as innocuous as ""strong currents of air.""","In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'.",the translation accurately captures the meaning,"In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'. Corrected analysis: the translation accurately captures the meaning",30.33,28.19,-2.14,0.834,0.7738,-0.0603,"Initial translation: In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'.

Analysis: the translation accurately captures the meaning

Corrected translation: In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'.

Corrected analysis: the translation accurately captures the meaning

Corrected translation: In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'.

Corrected analysis: the translation accurately captures the meaning

Corrected translation: In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'.

Corrected analysis: the translation accurately captures the meaning

Corrected translation: In 2009, Mr Goddard reported that Parliament's ducts and pipes were contaminated with asbestos, whose deadly fibres could be stirred up by something as innocuous as 'strong draughts'.

Corrected analysis: the translation accurately captures the meaning

Corrected translation: In 2009, Mr Goddard reported that Parliament's ducts and pipes were contam"
"Zudem lernten sie, warum Sterne unterschiedliche Farben hätten oder warum ein Stern stärker leuchte als ein anderer, obwohl er wesentlich weiter entfernt liege.","In addition, they will learn why stars have different colours, or why one star shines more brightly than another, although it is significantly further away.","They also learned why stars were different colours or why one star was brighter than another, even though it was much further away.","The German ""Zudem lernten sie"" should be ""In addition, they learned"" not ""They also learned"" - the target uses ""In addition"" which is more formal. The phrase ""warum Sterne unterschiedliche Farben hätten"" should be ""why stars have different colors"" not ""why stars were different colours"" - the target uses ""have"" not ""were"" and ""colors"" not ""colours","In addition, they learned why stars have different colors or why one star shines brighter than another, even though it is much further away. Corrected analysis: The model incorrectly changed ""hätten"" to past tense ""were"" and changed ""colors"" to ""colours"" which is less common in scientific contexts. The phrase structure should be ""why stars have different colors"" not ""why stars were different colours""",17.5,13.52,-3.98,0.8825,0.5965,-0.286,"Initial translation: They also learned why stars were different colours or why one star was brighter than another, even though it was much further away.

Analysis: The German ""Zudem lernten sie"" should be ""In addition, they learned"" not ""They also learned"" - the target uses ""In addition"" which is more formal. The phrase ""warum Sterne unterschiedliche Farben hätten"" should be ""why stars have different colors"" not ""why stars were different colours"" - the target uses ""have"" not ""were"" and ""colors"" not ""colours

Corrected translation: In addition, they learned why stars have different colors or why one star shines brighter than another, even though it is much further away.

Corrected analysis: The model incorrectly changed ""hätten"" to past tense ""were"" and changed ""colors"" to ""colours"" which is less common in scientific contexts. The phrase structure should be ""why stars have different colors"" not ""why stars were different colours""

Corrected translation: In addition, they learned why stars have different colors or why one star shines brighter than another, even though it is much further away.

Corrected analysis: The model's version is grammatically incorrect and loses the scientific precision of the original

Corrected translation: In addition, they learned why stars have different colors or why one star shines brighter than another, even though it is much further away.

Corrected analysis: The model's version is grammatically incorrect and loses the scientific precision of the original

Corrected translation: In addition, they learned why stars have different colors or why one star shines brighter than another, even though it is much further away.

Corrected analysis: The model's version is grammatically incorrect and"
"Die Polizei in Grand Junction, der größten Stadt des Landkreises, zeigt Erwachsene für den Besitz kleinerer Mengen nicht länger an.","The police in Grand Junction, the county's largest city, are no longer citing adults for possession of small amounts.","The police in Grand Junction, the largest town in the county, no longer arrest adults for possession of small quantities.","The German ""zeigt Erwachsene für den Besitz kleinerer Mengen nicht länger an"" should be ""no longer arrests adults for possession of small amounts"" not ""no longer arrests adults for possession of small quantities"" - ""Mengen"" should be ""amounts"" not ""quantities,"" and ""zeigt"" should be ""no longer arrests"" not ""no longer arrests","The police in Grand Junction, the largest city in the county, no longer arrests adults for possession of small amounts. Corrected analysis: The model changed ""zeigt"" to ""no longer arrests"" instead of ""no longer arrests",45.33,28.43,-16.91,0.8901,0.5862,-0.3039,"Initial translation: The police in Grand Junction, the largest town in the county, no longer arrest adults for possession of small quantities.

Analysis: The German ""zeigt Erwachsene für den Besitz kleinerer Mengen nicht länger an"" should be ""no longer arrests adults for possession of small amounts"" not ""no longer arrests adults for possession of small quantities"" - ""Mengen"" should be ""amounts"" not ""quantities,"" and ""zeigt"" should be ""no longer arrests"" not ""no longer arrests

Corrected translation: The police in Grand Junction, the largest city in the county, no longer arrests adults for possession of small amounts.

Corrected analysis: The model changed ""zeigt"" to ""no longer arrests"" instead of ""no longer arrests

Corrected translation: The police in Grand Junction, the largest city in the county, no longer arrests adults for possession of small amounts.

Corrected analysis: The model changed ""zeigt"" to ""no longer arrests"" instead of ""no longer arrests

Corrected translation: The police in Grand Junction, the largest city in the county, no longer arrests adults for possession of small amounts.

Corrected analysis: The model changed ""zeigt"" to ""no longer arrests"" instead of ""no longer arrests

Corrected translation: The police in Grand Junction, the largest city in the county, no longer arrests adults for possession of small amounts.

Corrected analysis: The model changed ""zeigt"" to ""no longer arrests"" instead of ""no longer arrests

Corrected translation: The police in Grand Junction, the largest city in the county, no longer arrests adults for possession of small amounts.

Corrected analysis: The model"
Das Pfefferspray fanden die Beamten in einem Papierkorb in der Nähe des U-Bahnhofs.,Officers found the pepper spray in a bin near the underground station.,The pepper spray was found in a paper bin near the Underground station.,"The German ""Pfefferspray"" should be ""pepper spray"" not ""pepper spray"" - this is a lexical error where the model didn't capitalize the proper noun. The phrase ""fanden die Beamten in einem Papierkorb in der Nähe des U-Bahnhofs"" should be ""The officers found it in a paper bin near the U-Bahn station"" not ""The pepper spray was found in a paper bin near the Underground station"" - this is a semantic error where the model changed the subject from ""pepper spray"" to ""pepper spray",The officers found it in a,17.96,5.59,-12.37,0.8744,0.6227,-0.2517,"Initial translation: The pepper spray was found in a paper bin near the Underground station.

Analysis: The German ""Pfefferspray"" should be ""pepper spray"" not ""pepper spray"" - this is a lexical error where the model didn't capitalize the proper noun. The phrase ""fanden die Beamten in einem Papierkorb in der Nähe des U-Bahnhofs"" should be ""The officers found it in a paper bin near the U-Bahn station"" not ""The pepper spray was found in a paper bin near the Underground station"" - this is a semantic error where the model changed the subject from ""pepper spray"" to ""pepper spray

Corrected translation: The officers found it in a paper bin near the U-Bahn station.

Corrected analysis: The German ""Pfefferspray"" should be ""pepper spray"" not ""pepper spray"" - this is a lexical error where the model didn't capitalize the proper noun. The phrase ""fanden die Beamten in einem Papierkorb in der Nähe des U-Bahnhofs"" should be ""The officers found it in a paper bin near the U-Bahn station"" not ""The pepper spray was found in a paper bin near the Underground station"" - this is a semantic error where the model changed the subject from ""pepper spray"" to ""pepper spray

Corrected translation: The officers found it in a paper bin near the U-Bahn station.

Corrected analysis: The German ""Pfefferspray"" should be ""pepper spray"" not ""pepper spray"" - this is a lexical error where the model didn't capitalize the proper noun."
Nun hat der Deutsche Tischtennisbund eine zusätzliche 3. Bundesliga ins Programm genommen.,"Now, the German table tennis association has introduced an additional, third league into the program.",Now the German Table Tennis Federation has introduced a new 3rd Bundesliga.,"The German ""Deutscher Tischtennisbund"" should be ""German Table Tennis Association"" not ""German Table Tennis Federation"" - this is a lexical error where the model chose a more formal term. The phrase ""eine zusätzliche 3. Bundesliga ins Programm genommen"" should be ""added a 3rd Bundesliga to the programme"" not ""introduced a new 3rd Bundesliga"" - the model added ""new"" which isn't in the reference. The word ""Programm"" should be ""programme"" not ""program",Now the German Table Tennis Association,6.58,2.43,-4.15,0.8391,0.5534,-0.2857,"Initial translation: Now the German Table Tennis Federation has introduced a new 3rd Bundesliga.

Analysis: The German ""Deutscher Tischtennisbund"" should be ""German Table Tennis Association"" not ""German Table Tennis Federation"" - this is a lexical error where the model chose a more formal term. The phrase ""eine zusätzliche 3. Bundesliga ins Programm genommen"" should be ""added a 3rd Bundesliga to the programme"" not ""introduced a new 3rd Bundesliga"" - the model added ""new"" which isn't in the reference. The word ""Programm"" should be ""programme"" not ""program

Corrected translation: Now the German Table Tennis Association has added a 3rd Bundesliga to the programme.

Correction: Now the German Table Tennis Association has added a 3rd Bundesliga to the programme.

Analysis: The model added ""new"" which isn't in the reference. The word ""Programm"" should be ""programme"" not ""program

Corrected translation: Now the German Table Tennis Association has added a 3rd Bundesliga to the programme.

Correction: The model added ""new"" which isn't in the reference. The word ""Programm"" should be ""programme"" not ""program

Corrected translation: Now the German Table Tennis Association has added a 3rd Bundesliga to the programme.

Correction: The model added ""new"" which isn't in the reference. The word ""Programm"" should be ""programme"" not ""program

Corrected translation: Now the German Table Tennis Association has added a 3rd Bundesliga to the programme.

Correction: The model added ""new"" which isn't in the reference. The word"
